Prec	Seq	Count
absolutus	solus	1
absolutus	subsistens	1
absolutus	sum	1
absolutus	tunc	1
absolutus	universalis	1
absolutus	ut	1
absolutus	vel	2
absolutus	volo	1
absolvo	fluo	1
absolvo	hic	1
absolvo	similis	1
absque	adminiculum	1
absque	aestimatio	1
absque	albus	1
absque	aliqui	3
absque	alius	1
absque	alter	1
absque	apprehensio	2
absque	attentio	1
absque	certitudo	1
absque	cognitio	1
absque	comprehensio	1
absque	consortium	1
absque	contrarietas	2
absque	contrarius	1
absque	corporalis	1
absque	corporeus	1
absque	corpus	13
absque	defectus	1
absque	discursus	2
absque	dubitatio	1
absque	error	3
absque	exterior	2
absque	finis	1
absque	hic	3
absque	ille	1
absque	impedimentum	1
absque	iniquitas	1
absque	intellectus	2
absque	ipse	1
absque	is	4
absque	locus	1
absque	materia	8
absque	medius	1
absque	mirabilis	1
absque	motus	1
absque	moveo	1
absque	musicus	1
absque	mutatio	2
absque	necessitas	1
absque	numerus	1
absque	omnis	8
absque	operatio	1
absque	ordinator	1
absque	organum	6
absque	passio	2
absque	principium	1
absque	ratio	1
absque	ratiocinatio	1
absque	rationalis	1
absque	semen	1
absque	sensus	1
absque	studium	1
absque	successio	4
absque	suus	1
absque	talis	1
absque	tempus	1
absque	terminus	1
absque	uterque	1
abstineo	a	2
abstineo	propter	1
abstractio	a	4
abstractio	quidam	1
abstractio	significo	1
abstractus	considero	1
abstractus	duo	1
abstractus	neque	1
abstractus	significo	2
abstraho	a	11
abstraho	ad	1
abstraho	applico	1
abstraho	cogito	1
abstraho	forma	1
abstraho	intelligibilis	1
abstraho	intelligo	1
abstraho	is	1
abstraho	qui	1
abstraho	quidditas	2
abstraho	sed	1
abstraho	sicut	1
abstraho	species	1
abstraho	ut	1
absum	a	1
absum	et	1
absum	praeter	1
absum	sed	1
absum	sui	1
absum	sum	1
absurdus	dico	1
absurdus	sum	1
absurdus	video	1
abundantia	aliqui	1
abundantia	omnis	1
abundo	divinus	1
abundo	praeinsum	1
abundo	superfluus	1
abundus	influentia	1
abusivus	dico	1
abyssus	dico	1
ac	aeternus	1
ac	immutabilis	1
ac	magis	2
ac	per	10
ac	primus	1
ac	si	6
accedo	ad	13
accedo	cum	1
accedo	deorsum	1
accedo	naturalis	1
accedo	qui	2
accedo	res	1
accedo	sed	1
accendo	et	1
accendo	vel	1
acceptio	dico	1
acceptio	intellectus	1
acceptio	qui	1
accessus	ad	2
accidens	a	1
accidens	accido^cado	2
accidens	ad	4
accidens	amo	2
accidens	anima	3
accidens	ante	1
accidens	attribuo	1
accidens	aut	1
accidens	autem	4
accidens	causa	2
accidens	circa	1
accidens	cognitio	1
accidens	cognosco	1
accidens	compositum	1
accidens	computo	2
accidens	conjungo	1
accidens	continuus	1
accidens	corrumpo	5
accidens	cum	3
accidens	desitio	1
accidens	deus	4
accidens	dico	4
accidens	dictum	1
accidens	dirigo	1
accidens	distinguo	1
accidens	divido	1
accidens	duro	1
accidens	e	5
accidens	enim	1
accidens	ens	1
accidens	ergo	1
accidens	et	16
accidens	facio	1
accidens	fallo	1
accidens	forma	1
accidens	fundo	1
accidens	genero	2
accidens	habeo	1
accidens	homo	2
accidens	ille	1
accidens	impedio	2
accidens	in	6
accidens	in+quantum	8
accidens	incido^cado	1
accidens	indeterminatus	2
accidens	individuo	1
accidens	invenio	1
accidens	is	2
accidens	ita	1
accidens	magnus	1
accidens	malum	1
accidens	medius	1
accidens	moveo	3
accidens	nam	1
accidens	nec	1
accidens	neque	2
accidens	non	8
accidens	oportet	3
accidens	per	4
accidens	pono	1
accidens	possum	2
accidens	principium	1
accidens	propter	1
accidens	qualis	1
accidens	qui	7
accidens	quia	4
accidens	quidem	1
accidens	ratio	1
accidens	reduco	2
accidens	scilicet	2
accidens	secundum	4
accidens	sed	4
accidens	sensibilis	1
accidens	sensus	1
accidens	sequor	1
accidens	sicut	14
accidens	sine	1
accidens	subjectum	3
accidens	substo	1
accidens	sum	15
accidens	suus	1
accidens	tamen	1
accidens	tantum	4
accidens	tum	1
accidens	unio	1
accidens	unus	1
accidens	ut	9
accidens	vel	3
accidens	verus	2
accidentalis	advenio	2
accidentalis	causalitas	1
accidentalis	corpus	2
accidentalis	cum	1
accidentalis	dispositio	1
accidentalis	et	2
accidentalis	facio	1
accidentalis	forma	1
accidentalis	habeo	2
accidentalis	in	3
accidentalis	ipse	1
accidentalis	is	1
accidentalis	ita	1
accidentalis	nec	1
accidentalis	non	1
accidentalis	qui	1
accidentalis	quia	2
accidentalis	sed	1
accidentalis	sicut	3
accidentalis	significo	1
accidentalis	sum	3
accidentalis	unio	1
accidentalis	ut	1
accido^cado	a	1
accido^cado	ad	1
accido^cado	aedificator	1
accido^cado	albedo	1
accido^cado	aliqui	2
accido^cado	aliquis	1
accido^cado	alteritas	1
accido^cado	autem	1
accido^cado	baculus	1
accido^cado	causa	1
accido^cado	corruptio	1
accido^cado	cum	3
accido^cado	dico	1
accido^cado	dum	1
accido^cado	e	4
accido^cado	enim	2
accido^cado	et	1
accido^cado	fatigatio	2
accido^cado	genus	1
accido^cado	igitur	1
accido^cado	in	20
accido^cado	in+quantum	1
accido^cado	intellectus	1
accido^cado	is	3
accido^cado	morbus	1
accido^cado	motus	1
accido^cado	non	4
accido^cado	peccatum	1
accido^cado	per	1
accido^cado	pertineo	1
accido^cado	pono	1
accido^cado	possum	2
accido^cado	praeter	2
accido^cado	propter	1
accido^cado	puto	1
accido^cado	quasi	1
accido^cado	qui	4
accido^cado	res	1
accido^cado	secundum	3
accido^cado	semper	1
accido^cado	sicut	1
accido^cado	substantia	2
accido^cado	sui	3
accido^cado	sum	1
accido^cado	tactus	1
accido^cado	tempus	1
accido^cado	ut	3
accido^cado	utpote	1
accido^cado	vel	2
accipio	a	5
accipio	absque	1
accipio	adaequo	1
accipio	aliquis	3
accipio	animal	1
accipio	beneficium	1
accipio	bonitas	1
accipio	bonum	1
accipio	cognitio	9
accipio	comprehendo	1
accipio	consisto	1
accipio	denarius	1
accipio	dictum	1
accipio	enarro	1
accipio	enim	1
accipio	esse	2
accipio	et	4
accipio	famulatus	1
accipio	finio	1
accipio	genus	1
accipio	gradus	1
accipio	habeo	1
accipio	habitus	1
accipio	hic	1
accipio	idest	1
accipio	ille	1
accipio	in	4
accipio	infinitus	1
accipio	intellectivus	2
accipio	inter	1
accipio	intrinsecus	1
accipio	is	1
accipio	iste	1
accipio	manifestus	1
accipio	medicinus	1
accipio	modus	1
accipio	motus	2
accipio	multiplex	1
accipio	natura	2
accipio	necesse	2
accipio	neque	1
accipio	nomen	1
accipio	non	2
accipio	oculus	1
accipio	pars	1
accipio	parvus	1
accipio	patior	1
accipio	per	4
accipio	perfectio	1
accipio	pervenio	1
accipio	possum	15
accipio	primus	2
accipio	principium	2
accipio	prior	1
accipio	pro	1
accipio	proprius	1
accipio	propter	1
accipio	qualis	1
accipio	qui	4
accipio	quia	1
accipio	quicumque	1
accipio	quis	2
accipio	quod	2
accipio	ratio	1
accipio	recipio	1
accipio	secundum	5
accipio	secundus	1
accipio	sed	1
accipio	semper	1
accipio	sensibilis	1
accipio	sicut	8
accipio	similitudo	1
accipio	species	2
accipio	subsistentia	1
accipio	sum	6
accipio	suus	1
accipio	tum	1
accipio	unus	1
accipio	unusquisque	1
accipio	ut	6
accipio	vel	1
accipio	volo	1
accommodus	consideratio	1
accresco	nullus	1
accresco	possum	1
accresco	sed	2
accresco	universus	1
acquiro	a	2
acquiro	alius	1
acquiro	civitas	1
acquiro	corpus	1
acquiro	dispositio	1
acquiro	divinus	1
acquiro	duplex	1
acquiro	e	4
acquiro	effectus	1
acquiro	esse	1
acquiro	et	2
acquiro	finis	1
acquiro	forma	3
acquiro	genus	1
acquiro	homo	1
acquiro	ille	1
acquiro	in	3
acquiro	intendo	1
acquiro	is	2
acquiro	licet	1
acquiro	materia	1
acquiro	non	1
acquiro	per	4
acquiro	perfectus	1
acquiro	possum	2
acquiro	qui	2
acquiro	respectus	1
acquiro	scientia	3
acquiro	sed	3
acquiro	si	1
acquiro	sicut	1
acquiro	similo	1
acquiro	simul	1
acquiro	sui	2
acquiro	sum	1
acquiro	ut	1
acquiro	victoria	1
acquisitio	forma	1
acquisitio	quilibet	1
actio	a	3
actio	accido^cado	1
actio	ad	3
actio	agens	12
actio	ago	2
actio	aliqui	6
actio	aliquis	3
actio	alter	1
actio	anima	3
actio	appareo	1
actio	aqua	1
actio	ars	1
actio	artifex	1
actio	assum	1
actio	attribuo	1
actio	aut	1
actio	autem	8
actio	causa	2
actio	causo	2
actio	circa	2
actio	cognosco	1
actio	compositum	1
actio	consequor	4
actio	considero	1
actio	constituo	1
actio	contemplativus	1
actio	continuus	1
actio	contrarius	2
actio	corpus	3
actio	custos	1
actio	de	3
actio	debeo	1
actio	defectus	1
actio	deficio	1
actio	determino	1
actio	deus	8
actio	dico	2
actio	differo	3
actio	dispono	1
actio	diversus	1
actio	divinus	2
actio	e	2
actio	effectus	1
actio	enim	3
actio	esse	1
actio	et	17
actio	extendo	1
actio	facio	4
actio	finis	1
actio	forma	3
actio	frigidus	1
actio	genero	2
actio	hic	1
actio	hujusmodi	1
actio	humanus	1
actio	igitur	1
actio	ignis	1
actio	impedio	1
actio	in	14
actio	in+quantum	1
actio	induco	1
actio	inferus	1
actio	infinitus	2
actio	instrumentum	1
actio	intellectus	8
actio	intelligo	1
actio	ipse	4
actio	is	10
actio	ita	1
actio	ludicer	2
actio	magis	1
actio	malus	2
actio	materia	1
actio	medicus	1
actio	medius	1
actio	ministerium	1
actio	modus	1
actio	moralis	2
actio	motor	1
actio	multiplico	1
actio	natura	5
actio	naturalis	1
actio	nisi	5
actio	nomino	1
actio	non	18
actio	nullus	1
actio	numerus	1
actio	omnis	2
actio	oportet	3
actio	ordino	3
actio	particularis	1
actio	per	2
actio	pertineo	1
actio	praedico	1
actio	praejaceo	1
actio	praeparo	1
actio	praesuppono	2
actio	praeter	1
actio	primus	2
actio	principalis	2
actio	principium	5
actio	procedo	1
actio	produco	3
actio	proportiono	1
actio	proprius	4
actio	propter	1
actio	prorumpo	1
actio	qualitas	1
actio	quam	1
actio	quamvis	1
actio	quantum	1
actio	qui	21
actio	quia	2
actio	quidem	1
actio	quilibet	3
actio	quod	1
actio	reflecto	1
actio	res	3
actio	scilicet	3
actio	secundum	3
actio	secundus	2
actio	sed	6
actio	sequor	5
actio	sicut	5
actio	simplex	1
actio	sive	1
actio	sol	2
actio	sufficiens	1
actio	sum	32
actio	superus	2
actio	suus	4
actio	tendo	2
actio	termino	6
actio	transeo	2
actio	transmutativus	1
actio	unus	3
actio	ut	2
actio	vel	3
actio	venio	1
actio	verus	1
actio	vigor	1
actio	virtus	7
actio	vis	1
actio	visus	1
actio	vita	1
actio	voluntas	3
activus	accipio	1
activus	ad	5
activus	agens	3
activus	ago	2
activus	anima	1
activus	attribuo	1
activus	calefacio	1
activus	calidus	1
activus	cognitio	1
activus	comparo	1
activus	competo	1
activus	completus	1
activus	consequor	1
activus	corporalis	1
activus	cum	2
activus	de	1
activus	dependeo	1
activus	deus	1
activus	dirigo	1
activus	et	15
activus	extendo	1
activus	extrinsecus	1
activus	facio	1
activus	finio	1
activus	homo	2
activus	iam	1
activus	ille	2
activus	in	7
activus	ipse	1
activus	is	2
activus	ita	3
activus	malum	2
activus	materia	1
activus	motus	2
activus	moveo	1
activus	naturalis	2
activus	non	2
activus	objectum	1
activus	oportet	2
activus	per	2
activus	perfectus	1
activus	pono	1
activus	potentia	2
activus	principium	11
activus	quamvis	1
activus	qui	8
activus	quia	1
activus	quodammodo	1
activus	reduco	1
activus	respectus	1
activus	scilicet	1
activus	sed	4
activus	semen	2
activus	sequor	1
activus	sicut	5
activus	similis	1
activus	sive	1
activus	species	1
activus	sui	1
activus	sum	8
activus	suus	2
activus	totus	1
activus	universalis	1
activus	ut	1
activus	vel	4
activus	verus	2
activus	vita	2
actualis	attribuo	1
actualis	voluntas	1
actualitas	et	1
actus	a	6
actus	actus	1
actus	ad	8
actus	agens	1
actus	aliqui	12
actus	aliquis	4
actus	alius	3
actus	alter	3
actus	anima	1
actus	ante	1
actus	apprehendo	1
actus	apprehensivus	1
actus	autem	14
actus	bene	1
actus	bonum	2
actus	bonus	2
actus	calor	1
actus	causa	2
actus	cogitativus	1
actus	cognitivus	1
actus	cognosco	6
actus	color	1
actus	compleo	1
actus	completus	2
actus	comprehendo	2
actus	concupiscibilis	1
actus	consequor	1
actus	consideratio	1
actus	considero	4
actus	contrarietas	1
actus	copulo	1
actus	corpus	9
actus	cum	6
actus	de	1
actus	debeo	1
actus	deficio	1
actus	determino	1
actus	deus	3
actus	diaphanitas	1
actus	dico	5
actus	differentia	1
actus	dilectio	1
actus	disto	1
actus	diversus	1
actus	divido	1
actus	divinus	1
actus	dominus	2
actus	dum	1
actus	e	2
actus	educo	5
actus	effectus	1
actus	enim	4
actus	ens	5
actus	et	58
actus	excedo	1
actus	exeo	1
actus	existo	20
actus	exterior	3
actus	facio	8
actus	fero	1
actus	fluo	1
actus	forma	15
actus	habeo	7
actus	hic	2
actus	homo	1
actus	humanus	1
actus	humidus	1
actus	hypostasis	2
actus	idem	2
actus	idest	2
actus	igitur	3
actus	ille	6
actus	illumino	1
actus	imaginor	1
actus	imperfectus	2
actus	impossibilis	3
actus	in	24
actus	in+quantum	7
actus	incisio	1
actus	individuus	1
actus	infinitus	1
actus	injustitia	1
actus	insum	1
actus	intellectus	7
actus	intelligibilis	4
actus	intelligo	28
actus	invenio	2
actus	ipse	7
actus	is	9
actus	ita	5
actus	iustitia	3
actus	liberalitas	2
actus	licet	1
actus	luceo	1
actus	lux	1
actus	magis	2
actus	magnus	1
actus	maneo	2
actus	materia	4
actus	materialis	1
actus	meritorius	1
actus	mobilis	2
actus	moralis	8
actus	moveo	8
actus	multus	1
actus	mutabilis	1
actus	nam	1
actus	nascor	1
actus	natura	1
actus	naturalis	1
actus	ne	1
actus	nec	4
actus	necessitas	1
actus	neque	2
actus	nisi	15
actus	nobilitas	1
actus	non	17
actus	noster	2
actus	nullus	2
actus	numerus	1
actus	oculus	2
actus	omnis	2
actus	oportet	6
actus	ordino	1
actus	pars	1
actus	patiens	1
actus	patior	1
actus	pecco	1
actus	per	37
actus	percipio	2
actus	perfectio	1
actus	perfectus	13
actus	perficio	1
actus	phantasia	1
actus	possum	5
actus	post	1
actus	potentia	8
actus	praesum	1
actus	primus	11
actus	prior	2
actus	probo	1
actus	procedo	1
actus	produco	2
actus	proportiono	1
actus	proprius	4
actus	prout	1
actus	prudentia	3
actus	purus	11
actus	qualitas	1
actus	quam	7
actus	quando	1
actus	quandoque	1
actus	quanto	1
actus	quantum	1
actus	quasi	3
actus	qui	27
actus	quia	4
actus	quidam	3
actus	quisquis	1
actus	quod	4
actus	ratio	1
actus	recipio	2
actus	reddo	1
actus	reduco	7
actus	relinquo	1
actus	remaneo	2
actus	respectus	2
actus	scientia	1
actus	scilicet	1
actus	secundum	14
actus	secundus	6
actus	sed	17
actus	semper	2
actus	sensatus	1
actus	sensibilis	1
actus	sentio	2
actus	sequor	2
actus	si	2
actus	sicut	16
actus	simul	1
actus	singularis	1
actus	sive	1
actus	specifico	1
actus	subjectum	1
actus	subsisto	1
actus	successivus	2
actus	sum	80
actus	suus	5
actus	talis	5
actus	tamen	1
actus	tantum	2
actus	temperantia	1
actus	terminus	1
actus	totus	1
actus	tunc	1
actus	ulterior	1
actus	unus	2
actus	unusquisque	3
actus	ut	14
actus	utpote	1
actus	utrum	1
actus	vel	2
actus	verus	1
actus	video	1
actus	virtus	11
actus	vita	1
actus	vivo	1
actus	volo	4
actus	voluntarius	1
actus	voluntas	31
ad	_	5
ad	accidens	1
ad	acquiro	3
ad	actio	9
ad	activus	2
ad	actus	25
ad	administratio	1
ad	adversarius	1
ad	aequalitas	1
ad	aeternitas	1
ad	agens	9
ad	ago	16
ad	albedo	1
ad	albus	1
ad	aliqui	56
ad	aliquis	45
ad	alius	45
ad	alter	23
ad	altus	3
ad	amo	1
ad	anima	7
ad	animal	1
ad	appetitivus	1
ad	appetitus	2
ad	appeto	1
ad	apprehendo	2
ad	apprehensio	2
ad	arbitrium	1
ad	archangelus	1
ad	artifex	2
ad	artificiatum	3
ad	arx	1
ad	augmentum	1
ad	auxilium	1
ad	avis	1
ad	bene	3
ad	bonitas	9
ad	bonum	24
ad	bonus	3
ad	caelestis	1
ad	calefacio	1
ad	caligo	1
ad	calor	1
ad	causa	10
ad	causalitas	1
ad	causo	3
ad	certus	4
ad	cibus	1
ad	circumferentia	1
ad	civilis	1
ad	civitas	1
ad	cognitio	9
ad	cognosco	11
ad	color	2
ad	coloro	1
ad	colossensis	1
ad	commendatio	1
ad	communis	3
ad	commutatio	1
ad	comparatio	1
ad	complementum	3
ad	compleo	2
ad	completio	1
ad	completus	2
ad	compono	1
ad	compositio	1
ad	comprehendo	1
ad	comprehensio	1
ad	concedo	1
ad	conclusio	3
ad	concupiscentia	1
ad	confirmatio	1
ad	confirmo	1
ad	consequor	1
ad	conservatio	7
ad	conservo	4
ad	considero	3
ad	consummo	1
ad	contemplatio	1
ad	contemplor	1
ad	contingo	1
ad	continuatio	3
ad	continuus	1
ad	contrarius	2
ad	convenientia	1
ad	corporalis	1
ad	corpus	29
ad	corruptibilis	1
ad	corruptio	3
ad	creatio	1
ad	creator	1
ad	creatura	8
ad	credo	3
ad	creo	2
ad	debeo	2
ad	declaro	1
ad	defensio	1
ad	definio	1
ad	delectatio	1
ad	demonstro	6
ad	desidero	1
ad	destruo	1
ad	determino	8
ad	deus	36
ad	dexter	1
ad	dies	1
ad	difficultas	1
ad	dignitas	1
ad	dispositio	1
ad	distantia	1
ad	distinctio	1
ad	diversitas	3
ad	diversus	9
ad	divinus	33
ad	divisio	2
ad	domus	2
ad	duo	3
ad	dux	3
ad	effectus	12
ad	ego	3
ad	eligo	1
ad	ens	3
ad	error	1
ad	esse	45
ad	essentia	5
ad	esus	1
ad	excludo	1
ad	executio	1
ad	exequor	1
ad	existo	1
ad	expono	1
ad	exterior	1
ad	facies	3
ad	facilis	1
ad	facio	7
ad	felicitas	12
ad	fidelis	1
ad	fides	7
ad	finio	3
ad	finis	90
ad	forma	91
ad	forum	2
ad	frigus	2
ad	fugio	1
ad	futurus	1
ad	gaudium	1
ad	generatio	16
ad	genus	7
ad	gratia	1
ad	gubernatio	1
ad	hic	178
ad	homo	7
ad	honestas	1
ad	hora	2
ad	hujusmodi	5
ad	humanus	1
ad	idem	13
ad	ignis	2
ad	ille	35
ad	illuminatio	1
ad	imaginatio	1
ad	imago	4
ad	immaterialis	1
ad	immobilitas	2
ad	immortalis	1
ad	immortalitas	1
ad	imperfectio	3
ad	imperium	2
ad	impossibilis	1
ad	impossibilitas	1
ad	inconveniens	1
ad	individuus	1
ad	induco	1
ad	inferus	9
ad	infinitus	8
ad	iniquitas	1
ad	inquiro	1
ad	instructio	1
ad	instrumentum	3
ad	intellectivus	4
ad	intellectualis	3
ad	intellectus	34
ad	intelligibilis	7
ad	intelligo	42
ad	intensio	1
ad	intentio	1
ad	intimus	1
ad	introductio	1
ad	invicem	48
ad	ipse	51
ad	ira	1
ad	is	104
ad	iste	1
ad	iudico	6
ad	lapis	1
ad	lectus	1
ad	littera	1
ad	locus	1
ad	luceo	2
ad	lumen	1
ad	lux	7
ad	magis	1
ad	malitia	1
ad	malum	9
ad	manifestatio	1
ad	manifestus	1
ad	materia	31
ad	materialis	2
ad	medius	1
ad	meritum	2
ad	ministerium	1
ad	miseria	1
ad	mobilis	1
ad	modestus	1
ad	modus	16
ad	mors	1
ad	mos	1
ad	motivus	1
ad	motor	1
ad	motus	10
ad	moveo	8
ad	multitudo	1
ad	multus	23
ad	mundus	1
ad	munimentum	1
ad	natura	6
ad	naturalis	2
ad	necessitas	2
ad	negatio	1
ad	neuter	1
ad	nihil	2
ad	nobilis	2
ad	nobilitas	1
ad	nobilito	1
ad	non	24
ad	noster	4
ad	nullus	1
ad	nutritio	1
ad	objectum	8
ad	occido^cado	1
ad	occursus	1
ad	octavus	2
ad	omnis	52
ad	operatio	8
ad	operor	11
ad	opinio	1
ad	oppono	2
ad	ordinatio	1
ad	ordino	1
ad	ordo	9
ad	organum	1
ad	origo	2
ad	ostendo	2
ad	pars	8
ad	participatio	1
ad	particularis	6
ad	parvus	12
ad	passivus	1
ad	pater	1
ad	patiens	1
ad	pax	2
ad	peccatum	2
ad	perfectio	34
ad	perfectus	12
ad	perficio	2
ad	persona	2
ad	phantasma	7
ad	philosophus	1
ad	planto	1
ad	pono	5
ad	possibilis	2
ad	possum	1
ad	potentia	9
ad	potestas	1
ad	practicus	1
ad	praecedo	1
ad	praedico	8
ad	praesens	2
ad	praesentia	2
ad	praeservatio	1
ad	praesum	1
ad	primus	49
ad	principalis	1
ad	principatus	1
ad	principio	1
ad	principium	15
ad	prior	1
ad	privatio	5
ad	probo	10
ad	procedo	1
ad	produco	6
ad	productio	2
ad	propono	3
ad	proprietas	2
