Prec	Seq	Count
10	minute	1
10	mondial	1
10	mètre	1
10	ne	1
10	novembre	1
10	octobre	4
10	pays	1
10	point	3
10	porcelet	1
10	porter	1
10	premier	1
10	propulser	1
10	°	1
10	à	2
10	être	1
10	€	3
10 000	famille	1
10 000	habitant	1
10 000	mort	1
10 000	personne	1
10'000	bijou	1
10,30	MF	1
10,7	%	1
10,8	%	1
10-4	lors	1
10.000	enfant	1
10.JPG	le	1
100	%	5
100	MEUR	1
100	an	1
100	de	1
100	dirham	1
100	et	1
100	hectare	1
100	lancer	1
100	litre	1
100	livre	1
100	m	1
100	mL	1
100	personne	1
100	précéder	1
100	étudiant	1
100	œuf	1
100	€	1
100 000	homme	1
100 000	sesterce	1
100 000	visiteur	1
100.000	poste	1
1000	DA	1
1000	avant	1
1000	g	1
1000	m	1
1000	personne	1
10000	m²	1
1007	à	1
1012	être	1
1013,25	hPa	1
1016	le	1
1016-1194	rester	1
102	homme	1
1029	à	1
103	104	1
103	mort	1
103	à	1
1037	à	1
104	105	1
104	m	1
104	version	1
104-400	qui	1
1049	consécration	1
105	130	1
105	on	1
105,3	km²	1
106	qui	2
1070	et	1
1088	vraisemblablement	1
109	en	1
109	méridien	1
109	réponse	1
109	°	1
109,5	km	1
1092	mais	1
1093	concerner	1
1098	et	1
11	%	1
11	12	1
11	an	2
11	août	2
11	avec	1
11	avril	2
11	corvette	1
11	coup	1
11	février	3
11	janvier	3
11	juillet	2
11	juin	3
11	km	1
11	m3	1
11	mai	1
11	novembre	2
11	octobre	1
11	round	1
11	saison	2
11	septembre	2
11	siège	1
11	à	1
11	être	1
11	€	1
11 437	km²	1
11 506	habitant	1
11 839	habitant	1
11,1	%	2
11,5	ce	1
11,8	%	1
110	mg	1
110.000	personne	1
1100	et	1
1101	un	1
1101	à	1
1104	et	1
1106	le	1
1107	de	1
111	prisonnier	1
112	kg	1
113	de	1
113	habitant	1
113	ne	1
113	proposer	1
113	épisode	1
1131	fournir	1
1134	Centulle	1
1136	et	1
114	décès	1
114	kilomètre	1
1141	et	1
1143	Comyn	1
115	kg	1
115	sélection	1
116	et	1
1168	ce	1
117	et	1
1170	dans	1
1170	il	1
1173	suffrage	1
1176	face	1
118	abriter	1
118	à	1
119	navire	1
1192	débarquer	1
12	$	1
12	%	2
12	an	4
12	corde	1
12	décembre	3
12	et	1
12	février	1
12	hectare	1
12	janvier	2
12	juillet	1
12	juin	2
12	kilomètre	1
12	livre	1
12	maison	1
12	marche	1
12	mars	1
12	million	2
12	novembre	3
12	octobre	1
12	place	1
12	pouce	1
12	province	1
12	s	1
12	septembre	1
12	voiture	1
12	à	1
12	équipe	1
12,40	m	1
12,8	Mt	1
12-0	contre	1
120	et	1
120	euro	1
120	km	1
120	€	1
1200	ascension	1
1200	cm³	1
1204	sur	1
1207-1220	qui	1
122	circonscription	1
1225-1230	par	1
1236	et	2
1236	à	1
124	selon	1
1241	conquérir	1
1245	prince	1
125	124	1
125	A	1
125	autre	1
1250	à	1
1254	et	1
126	commande	1
1260	un	1
1261	élection	1
1264-1265	élection	1
1266	par	1
1268	le	1
1268	vouloir	1
1268-1271	élection	1
127	de	1
1278	que	1
128	personne	1
1282	Guillaume	1
128K	tel	1
129	sportif	1
129	à	1
129	être	1
12961	b	1
12961	un	1
12H30	GMT	1
12h	et	1
12h	un	1
13	%	2
13	an	2
13	août	4
13	beau	1
13	dans	1
13	décembre	1
13	euro	1
13	faculté	1
13	février	1
13	janvier	1
13	juillet	3
13	juin	2
13	kilomètre	1
13	langue	1
13	mars	2
13	match	1
13	octobre	1
13	sauvetage	1
13	septembre	2
13	à	3
13 500	producteur	1
13,3	%	1
130	570	1
130	Namers	1
130	mètre	1
1301-1320	qui	1
1314	grâce	1
132	Mo/s	1
132	appareil	1
1320-1384	en	1
1329	Raymond	1
1333	Renaut	1
1335	à	1
134	de	1
1346	à	1
1349	à	1
1350	et	1
1353	en	1
1355	lui	1
1355	à	1
1358	mais	1
136	de	1
136	m	1
1365	Théodoric	1
1369-1415	à	1
1377	il	1
13843	01	1
1385	Jean	1
1385	puis	1
1386	ou	1
1387	et	1
14	%	1
14	acide	1
14	an	1
14	août	2
14	arrondissement	1
14	chanson	1
14	comme	1
14	contre	1
14	de	1
14	division	1
14	décembre	2
14	et	2
14	février	2
14	gramme	1
14	janvier	2
14	juillet	1
14	juin	1
14	m	1
14	mai	1
14	masculin	1
14	mm	1
14	navire	1
14	novembre	1
14	octobre	1
14	point	1
14	pour	1
14	état	1
14,3	%	1
140	si	1
1400	m	1
1409	Jean-sans-Peur	1
1419	à	1
142	euro	1
142	million	2
1420	Simon	1
1423	un	1
1429	le	1
1430	avec	1
1430-1503	baron	1
1431	ne	1
1432	Poitiers	1
1432	et	1
144	avion	1
144	habitant	1
1441	il	1
1441	se	1
1444	Guillaume	1
1445-1506	dont	1
1450	Zoé	1
1458	il	1
1461	il	1
147	en	1
1470	en	1
1475	rester	1
1483	être	1
1483-1546	qui	1
1488	après	1
149	FF	1
1493	il	1
14h	intervention	1
14h	à	1
14h25	il	1
15	$	1
15	%	4
15	Karmapa	1
15	an	6
15	août	1
15	arrondissement	1
15	autre	1
15	avril	2
15	cru	1
15	décembre	3
15	et	1
15	février	2
15	janvier	2
15	jeune	1
15	jour	2
15	juin	3
15	km	2
15	mai	2
15	mars	1
15	mois	1
15	mètre	1
15	nationalité	1
15	novembre	1
15	octobre	1
15	partie	1
15	pays	1
15	premier	1
15	septembre	1
15	à	2
15	€	1
15,7	km	1
15,7	point	1
15,959	milliard	1
15-25	an	1
150	an	1
150	degré	1
150	euro	2
150	kilomètre	1
150	mg	1
150	mètre	1
150	partie	1
150	premier	1
150.000	chrétien	1
1502	César	1
1503	André	1
1504	et	1
1506	il	1
1508	à	1
1511	de	1
1514	affirmer	1
1514	classer	1
152	m	1
1521	et	1
1522	à	1
1527	pour	1
1528	Edme	1
1528	date	1
1536	à	1
1539	Jiménez	1
1539	et	1
1539	être	1
1542-1590	inachever	1
1547	Nobutaka	1
1547	dès	1
1548	élaborer	1
1549	Thomas	1
155	million	1
1552-1554	John	1
1558	le	1
1559	un	1
1560	le	1
1561	Gabriel	1
1562	son	1
1563	Tolède	1
1564	le	1
1568	à	1
1570	dans	1
1579	chevalier	1
1579	un	1
1582	il	1
1586	à	1
1589	être	1
159	de	1
159	régiment	1
1590	à	1
1593	dire	1
1598	ne	1
1599	Londres	1
16	A	1
16	Universal	1
16	adulte	1
16	an	3
16	août	1
16	avril	1
16	choix	1
16	clé	1
16	de	1
16	décembre	1
16	député	1
16	habitant	1
16	heure	1
16	il	1
16	janvier	1
16	juillet	2
16	juin	6
16	k	1
16	m3/s	1
16	mars	1
16	mm	1
16	octobre	1
16	participation	1
16	septembre	2
16	°	3
16 000	espèce	1
16,7	cm	1
16.1	°	1
160	etc.	1
160	km	1
1600	sous	1
1601	négocier	1
1607	date	1
1612	à	1
1624	et	1
163	match	1
163	voix	1
1631	Aix-en-Provence	1
1631-1634	le	1
1636	à	1
1642	1651	1
1642	il	1
1643	et	1
1644	1730	1
1644	à	1
1645	et	1
1646	de	1
1650	Perrigny	1
1651	Naples	1
1653	avoir	1
1654	il	1
1655	1715	1
1656	il	1
1656-1725	professeur	1
1658	militaire	1
1659	confirmer	1
1660	avec	1
1660	qui	1
1661	à	1
1662	et	1
1663	sous	1
1665	Marie	1
1668	Huet	1
1668	maître	1
1669	et	1
1670	et	2
1670	pour	1
1670	être	1
1672	Graindorge	1
1674	conserver	1
1675	peu	1
1676	et	1
1676	être	1
1678	intendant	1
1682	en	1
1682	à	1
1683	à	1
1684-1704	se	1
1685	Girard	1
1686	en	1
1687	et	1
1689	et	1
169	kilomètre	1
1690	date	1
1691	Louis	1
1692	à	1
1693	174	1
1694	alors	1
1698	expulser	1
17	Etats	1
17	Grand-Prix	1
17	août	2
17	appartement	1
17	aéroporté	1
17	commune	1
17	de	2
17	h45	1
17	juillet	2
17	juin	1
17	kilomètre	1
17	mai	1
17	mars	2
17	novembre	3
17	octobre	4
17	point	1
17	quai	1
17	septembre	1
17,3	%	1
17,7	%	1
170	disque	1
170	nous	1
170	pays	1
1700	mètre	1
1702	gagner	1
1704	il	1
1705	et	1
1705	mais	2
1707	toujours	1
1707	à	1
1710	où	1
1711	1737	1
1712	de	1
1715	et	2
1715	par	1
1715	être	1
1717	et	1
1717	le	1
1718	il	1
1718	par	1
1719	à	1
1720	il	1
1720	sous	1
1723	y	1
1724	Louise	1
1724	par	1
1726	à	1
1727	et	1
1728	paroisse	1
1729	le	1
1729-1810	et	1
1730	baron	1
1730	être	1
1735	Augustine	1
1737	et	1
1737	mourir	1
174	décès	1
1741	à	1
1743	il	1
1744	et	1
1745	dans	1
1746	et	3
1746	il	1
1748	avec	1
1748	deux	1
1748	disparaître	1
1748	décéder	1
1749	le	1
1749	on	1
1749	être	1
175	film	1
1751	il	1
1752-1807	demeurer	1
1755	et	1
1755	à	1
1756	et	1
1756-1800	et	1
1758	il	1
1758	sous	1
1759	à	1
1761	il	1
1761	on	1
1763	Nizâm	1
1763	il	1
1765	Carlier	1
1765	il	1
1767	et	1
1768	à	1
177	circonscription	1
1770	à	1
1771	thought	1
1772	un	1
1774	à	1
1775	à	1
1777	à	1
1778	à	1
1779	à	2
1779-1846	directeur	1
178	modifier	1
1780	ce	1
1782	et	1
1783	que	1
1784	à	1
1789	le	1
1789	lors	1
1790	le	1
1790	à	1
1791	de	1
1791	et	1
1791	par	1
1792	puisque	1
1792	à	1
1793	avec	1
1793	il	1
1793	le	1
1793	quand	1
1793	à	1
1794	lorsque	1
1794	être	1
1795	il	2
1795	le	1
1796	Louis	1
1796	le	1
1796-1861	préfet	1
1797-1853	et	1
1798	il	1
1799	et	1
1799	il	1
1799	à	1
17h	GMT	1
17h	et	1
18	an	4
18	année	1
18	août	2
18	apparaître	1
18	arrondissement	1
18	avril	2
18	de	1
18	février	1
18	janvier	3
18	juillet	1
18	juin	4
18	livre	2
18	mai	3
18	mars	3
18	million	1
18	novembre	4
18	octobre	4
18	place	1
18	remporter	1
18	tout	1
18	°	1
18	à	2
18,5	%	1
1800	avec	1
18000	élève	1
1801	il	1
1801	par	1
1801-1876	de	1
1802	Joseph	1
1802	et	1
1803	en	1
1803	par	1
1806	il	1
1811	de	1
1811	et	1
1811	lorsque	1
1812	lors	1
1813	Napoléon	1
1814	de	1
1815	le	1
1818	de	2
1818	lieutenant-général	1
1820	et	1
1821	décider	1
1821	le	1
1822	il	1
1822	être	1
1825	le	1
1827	et	1
1827	à	1
1828	lorsque	1
1828	à	2
1828	être	1
1829	et	1
1829	un	1
1829	à	1
1830	fixer	1
1830	le	3
1830	à	1
1831	à	2
1832	et	1
1832	mais	1
1832	être	1
1833	et	1
1834	et	1
1835	par	1
1837	et	1
1838	et	1
1839	il	1
1839-1903	physico-chimiste	1
1840	et	1
1840	il	1
1841	par	1
1842	il	1
1843	il	1
1844	charge	1
1845	Girerd	1
1845-1908	le	1
1846	et	1
1846	sous	1
1846-1925	qui	1
1847	il	1
1848	4	1
1848	ou	1
1848	à	1
1848-1849	qui	1
1849	le	1
1850	il	1
1850	le	1
1850	par	1
1851	Jules	1
1851	et	1
1851	il	1
1851	par	1
1851	que	1
1851	à	1
1852	année	1
1852	directeur	1
1853	le	1
1853	être	1
1854	1926	1
1854	il	1
1856	MacNab	1
1857	pour	1
1858	à	1
1859	de	1
1861	et	1
1861	être	1
1862	suite	1
1862	à	1
1863	Gordon	1
1863	avant	1
1863	et	1
1863	un	1
1863	à	1
1864	avec	1
1864	puis	1
1865	Menelik	1
1865	le	1
1865	à	1
1866	faire	1
1866	le	1
1866	un	1
1866	à	2
1867	décéder	1
1867	il	1
1867	mais	1
1867	à	1
1868	Thersite	1
1868	Thersites	1
1868	et	1
1868	il	2
1868	le	1
1868	sur	1
1868	à	2
1869-1929	naître	1
1870	1-1	1
1870	de	1
1870	il	1
1870	le	1
1870	à	1
1871	démontrer	1
1871	et	1
1871	il	1
1871	le	1
1871	à	1
1872	quand	1
1872	à	1
1873	il	1
1873	pendant	1
1874	et	1
1874	par	1
1874	à	2
1874	être	1
1875	et	1
1875	par	1
1875-1925	être	1
1876	Nikolaus	1
1876	avoir	1
1876	puis	1
1876	à	2
1877	à	1
1878	et	1
1878	à	1
1879	on	1
1880	et	1
1880	où	1
1881	à	2
1882	il	1
1882	mais	1
1882	par	1
1882	situer	1
1882	à	1
1883	il	1
1883	énoncer	1
1884	Marseille	1
1884	Sibiriakov	1
1884	pour	1
1884	à	2
1884-1936	bienheureux	1
1885	6	1
1885	sur	2
1885	à	1
1886	de	1
1886-1923	être	1
1887	le	2
1889	à	1
1890	le	1
1890	styliser	1
1890-1959	faire	1
1891	et	1
1892	dans	1
1892	lors	1
1892	pour	1
1892	puis	1
1893	Lionel	1
1893	Wright	1
1893	un	1
1893	à	1
1893-1972	lui-même	1
1894	et	1
1894	il	1
1894	pour	1
1894	à	1
1895	Psychologie	1
1895	avant	1
1895	commandant	1
1895	ne	1
1895	à	1
1896	de	1
1896	à	2
1897	il	1
1898	8	1
1898	Yersin	1
1898	et	1
1898	jusque	1
1898	on	1
1898	peu	1
1898	à	1
1899	puis	1
1899	un	1
1899	à	1
1899-1937	être	1
18h	avoir	1
19	Georges	1
19	an	3
19	août	1
19	avril	2
19	division	1
19	décembre	4
19	heure	2
19	juillet	3
19	juin	3
19	novembre	3
19	prisonnier	1
19	rencontre	2
19	septembre	3
19	°	1
19	à	2
19,4	%	1
19-90	pour	1
190	être	1
1900	comme	1
1900	puis	1
1901	en	1
1901	et	1
1901	il	1
1901	le	1
1901	partiellement	1
1901	puis	1
1901	à	1
1901-1985	lui-même	1
1902	35	1
1902	avoir	1
1902	le	1
1903	totalement	1
1904	dont	1
1904	son	1
1904	à	1
1904	être	1
1905	après	1
1905	avoir	1
1905	contre	1
1905	le	1
1905	à	3
1906	Pathé	1
1906	à	2
1907	et	1
1907	tandis	1
1907	à	3
1908	12,8	1
1908	en	1
1908	le	2
1908	visiter	1
1908	à	1
1908-1910	et	1
1909	il	1
1909	prétendre	1
1909	à	1
1909	être	1
1910	et	1
1910	il	1
1910	le	2
1911	décéder	1
1911	par	1
1911	un	1
1911	à	3
1912	et	2
1912	à	1
1913	mourir	1
1913	à	1
1913-1993	être	1
1914	3	1
1914	Schiermonnikoog	1
1914	il	2
1914	ou	1
1914	très	1
1914	à	2
1914-1918	et	1
1915	comme	1
1915	et	1
1915	à	1
1916	il	1
1916	le	1
1916	à	1
1917	et	1
1917	le	2
1917	à	1
1918	Dolly	1
1918	elle	1
1918	il	1
1918	se	1
1918-1927	et	1
1919	Hertz	1
1919	auprès	1
1919	et	1
1919	le	1
1919-1920	pour	1
1920	et	1
1920	par	1
1921	et	2
1921	à	1
1921-16	janvier	1
1922	Josaphat	1
1922	et	1
1922	le	1
1922	pour	1
1923	et	1
1923	le	2
1924	par	1
1924	sous	1
1924	à	1
1925	Thieffry	1
1925	encore	1
1925	et	2
1925	il	1
1925	le	2
1925	puis	1
1925	un	1
1925	à	1
1926	27	1
1926	diriger	1
1926	elle	1
1926	et	2
1926	le	1
1926	on	1
1926	à	1
1927	Marilyn	1
1927	et	1
1927	permettre	1
1927	selon	1
1927	un	1
1928	à	1
1928-1929	être	1
1929	et	2
1929	il	1
1929	perpétrer	1
1929-2001	traducteur	1
1930	de	1
1930	et	1
1930	il	3
1930	le	2
1930	puis	1
1930	à	1
1931	dans	1
1931	elle	1
1931	et	2
1931	il	1
1931	le	1
1931	à	3
1932	avec	1
1932	et	2
1932	son	1
1932	suite	1
1933	et	1
1933	il	2
1933	ne	1
1933	à	2
1934	Ben	1
1934	avec	1
1934	il	1
1934	le	1
1934	par	1
1934	à	1
1935	et	1
1935	il	3
1935	le	2
1935	un	1
1935	à	2
1936	1987	1
1936	El	1
1936	date	1
1936	de	1
1936	durant	1
1936	le	1
1936	quand	1
1936	sur	1
1936	à	3
1937	Paris	1
1937	remplacer	1
1937	un	1
1937	à	2
1937	être	1
1938	-1945	1
1938	ce	1
1938	de	1
1938	sous	1
1938	à	1
1938-1939	être	1
1939	et	2
1939	il	1
1939	pour	1
1939	à	1
1939-1945	originaire	1
1940	Cuijk	1
1940	date	1
1940	et	1
1940	il	1
1940	le	4
1940	pour	1
1940	puis	1
1940	à	5
1940	être	1
1940-1941	et	1
1940-1945	être	1
1941	après	1
1941	le	1
1941	officier	1
1941	opérer	1
1941	par	1
1941	un	1
1941	à	1
1942	dans	1
1942	elle	1
1942	et	1
1942	il	1
1942	le	1
1942	par	1
1942	à	3
1943	en	1
1943	le	1
1943	par	1
1943	à	2
1944	Georges	1
1944	avec	1
1944	car	1
1944	comme	1
1944	il	2
1944	par	1
1944	un	1
1944	à	2
1944	être	1
1945	Stapledon	1
1945	et	2
1945	il	1
1945	le	2
1945	si	1
1945	un	1
1945	à	4
1946	dans	2
1946	suivre	1
1947	dans	1
1947	et	1
1948	et	1
1948	jusque	1
1948	ne	1
1948	son	1
1948	à	2
1949	Châtelard	1
1949	comme	1
1949	comprendre	1
1949	et	1
1949	quand	1
1949	à	4
195	lui	1
1950	de	1
1950	il	2
1950	un	1
1950	à	4
1950	être	1
1950-1951	avoir	1
1951	et	1
1951	un	1
1951-1952	en	1
1952	elle	1
1952	il	1
1952	par	1
1952	à	4
1952	être	1
1953	1972	1
1953	Borrell	1
1953	avec	1
1953	à	5
1953-1954	en	1
1954	en	1
1954	et	2
1954	lors	1
1954	à	2
1954-1962	par	1
1955	Blue	1
1955	Phoumi	1
1955	de	1
1955	il	2
1955	le	1
1955	par	1
1955	puis	1
1955	à	1
1955	être	1
1956	ce	1
1956	à	1
1957	alors	1
1957	de	1
1957	le	2
1957	par	1
1957	un	1
1957	à	1
1958	elle	1
1958	et	1
1958	il	2
1958	puis	1
1958	à	2
1958-1959	de	1
1958-1960	chef	1
1959	Benfica	1
1959	avec	1
1959	il	1
1959	le	2
1959	sous	1
1959	suivre	1
1959	à	1
1959	être	1
1960	Nikkatsu	1
1960	Szabolcs	1
1960	affilier	1
1960	de	1
1960	et	3
1960	lors	1
1960	tout	1
1960	à	2
1961	de	1
1961	entrer	1
1961	et	4
1961	juste	1
1961	le	1
1961	surtout	1
1961	à	4
1961	être	1
1962	donner	1
1962	il	2
1962	le	1
1962	ministerio	1
1962	ministre	1
1962	pour	1
1962	trois	1
1962	à	1
1963	Premier	1
1963	avec	1
1963	date	1
1963	à	3
1963	être	1
1964	1970	1
1964	dans	1
1964	dissoudre	1
1964	délégué	1
1964	et	2
1964	le	2
1964	ministre	1
1964	par	1
1964	voir	1
1964	à	2
1964	être	1
1964-1965	être	1
1965	chez	1
1965	le	1
1965	par	1
1965	quelque	1
1965	tout	1
1965	à	3
1965-1967	président	1
1965-1970	un	1
1966	et	2
1966	thèse	1
1966	à	2
1966	être	1
1966-67	et	1
1967	et	1
1967	il	2
1967	à	2
1967	étape	1
1967-1970	président	1
1968	ce	1
1968	couronner	1
1968	il	1
1968	membre	1
1968	par	1
1968	président	1
1968	un	1
1968	à	1
1968-1975	elle	1
1969	ce	1
1969	maison	1
1969	prédestiner	1
1969	salon	1
1969	à	2
1970	1976	1
1970	Escalero	1
1970	Paul	1
1970	avec	1
1970	avoir	1
1970	de	1
1970	en	1
1970	environ	1
1970	et	1
1970	il	1
1970	montrer	1
1970	à	4
1970-1980	tel	1
1971	John	1
1971	McCartney	1
1971	centre	1
1971	conduire	1
1971	devoir	1
1971	elle	1
1971	et	2
1971	il	1
1971	par	2
1971	à	4
1971-1972	de	1
1972	Kalabis	1
1972	avant	1
1972	contre	1
1972	en	1
1972	il	2
1972	le	3
1972	sur	1
1972	à	4
1972-1975	japonais	1
1973	ce	1
1973	et	1
1973	il	2
1973	le	1
1973	office	1
1973	parmi	1
1973	à	6
1974	et	1
1974	le	1
1974	par	1
1974	quand	1
1974	syndicat	1
1974	à	2
1974-1975	de	1
1975	1976	1
1975	avoir	1
1975	il	2
1975	le	1
1975	ou	1
1975	par	1
1975	puis	1
1975	semaine	1
1975	un	1
1975	à	1
1976	1982	1
1976	après	1
1976	comme	1
1976	de	2
1976	devenir	1
1976	doyen	1
1976	elle	1
1976	et	1
1976	il	2
1976	le	2
1976	mais	1
1976	nouveau	1
1976	puis	1
1976-1977	soit	1
1976-1979	dont	1
1977	ce	2
1977	il	1
1977	le	3
1977	à	2
1977-78	ce	1
1978	La	1
1978	celui	1
1978	contre	1
1978	il	1
1978	le	1
1978	presque	1
1978	sur	1
1978	à	2
1979	Jabil	1
1979	il	1
1979	par	1
1979	suivre	1
1979	à	4
1980	appeler	1
1980	avec	1
1980	de	1
1980	elle	2
1980	et	2
1980	il	2
1980	sur	1
1980	un	1
1980	à	7
1980	évoluer	1
1981	et	2
1981	le	1
1981	lorsque	1
1981	pour	1
1981	à	4
1982	1988	1
1982	Ginger	1
1982	apparaître	1
1982	en	1
1982	et	1
1982	face	1
1982	il	2
1982	pour	1
1982	qui	1
1982	à	3
1982	être	2
1983	chez	1
1983	elle	2
1983	et	1
1983	ne	1
1983	par	1
1983	peu	1
1983	tout	1
1983	à	4
1983	être	1
1984	abandon	1
1984	baser	1
1984	chevalier	1
1984	et	1
1984	faire	1
1984	il	1
1984	lors	1
1984	à	3
1984-1985	être	1
1984-1986	le	1
1985	Makiroa	1
1985	charger	1
1985	de	1
1985	elle	1
1985	il	1
1985	le	3
1985	pour	1
1985	à	4
1986	Alain	1
1986	dans	1
1986	et	2
1986	il	2
1986	le	2
1986	mais	1
1986	ne	1
1986	ou	1
1986	puis	1
1986	qui	2
1986	à	2
1987	H.R.F.	1
1987	Handford	1
1987	ce	1
1987	et	3
1987	lorsque	1
1987	où	1
1987	à	3
1988	1994	1
1988	72p	1
1988	avec	1
1988	et	1
1988	face	1
1988	inclure	1
1988	pour	1
1988	à	5
1988-1989	sous	1
1989	Lama	1
1989	de	1
1989	il	1
1989	le	2
1989	mais	1
1989	que	1
1989	réaliser	1
1989	sous	1
1989-2007	à	1
199	dollar	1
1990	Debbie	1
1990	avec	2
1990	chez	1
1990	durant	1
1990	et	2
1990	faute	1
1990	il	2
1990	le	3
1990	par	1
1990	puis	1
1990	son	1
1990	à	4
1991	Rick	1
1991	avec	1
1991	de	1
1991	elle	1
1991	en	1
1991	et	1
1991	fille	1
1991	il	3
1991	le	3
1991	par	1
1991	qui	1
1991	à	1
1991	être	1
1992	avec	1
1992	date	1
1992	et	1
1992	il	1
1992	institutionnaliser	1
1992	le	1
1992	médaille	1
1992	par	1
1992	être	2
1992-1993	de	1
1993	année	1
1993	de	3
1993	il	1
1993	le	2
1993	puis	1
1993	quand	1
1993	un	1
1993	à	1
1994	2000	1
1994	après	1
1994	comme	1
1994	et	2
1994	il	2
1994	mSQL	1
1994	y	1
1994	à	4
1995	35	1
1995	David	1
1995	et	2
1995	il	2
1995	le	4
1995	lors	1
1995	ne	1
1995	sur	1
1995	à	3
1995	être	1
1995-96	Keegan	1
1995-96	Ligue	1
1996	2003	1
1996	dans	1
1996	et	2
1996	il	1
1996	le	3
1996	par	2
1996	toujours	1
1996	un	1
1996	à	2
1997	Gigante	1
1997	Henry	1
1997	Performing	1
1997	avec	1
1997	de	1
1997	elle	2
1997	en	1
1997	et	1
1997	il	2
1997	le	3
1997	par	2
1997	pour	1
1997	qui	1
1997	à	1
1997	âgé	1
1997	être	1
1997-1998	à	1
1997-98	en	1
1998	de	1
1998	et	2
1998	généralement	1
1998	il	2
1998	le	1
1998	par	1
1998	poursuivre	1
1998	sous	1
1999	AMC	1
1999	Nike	1
1999	après	1
1999	celui	1
1999	dans	1
1999	elle	2
1999	en	1
1999	et	4
1999	il	3
1999	le	1
1999	lors	1
1999	à	2
1999-2000	le	1
1999-2009	quand	1
19h	local	1
1er	août	1
1er	décembre	1
1er	février	2
1er	janvier	1
1er	juillet	1
1er	mai	1
1er	octobre	2
1er	septembre	2
1er	être	1
1x17	il	1
2	%	2
2	3	2
2	Echelon	1
2	an	5
2	ancêtre	1
2	août	2
2	avril	1
2	but	1
2	carré	1
2	cellule	1
