Prec	Seq	Count
14	зарубежный	1
14	июнь	1
14	май	1
14	месяц	1
14	миллиард	1
14	процент-знак	1
14	тонна	1
14	тысяча	1
14	час	1
14-й	век	1
140	миллион	2
140	тысяча	1
1400	метр	1
1405	год	1
1423	1461	1
144	набор	2
1445	1488	1
1445	год	1
145	килограмм	1
145	шаман	1
1461	opus	1
1480	год	1
1488	в	1
15	17	1
15	20	4
15	академик	1
15	год	11
15	градус	1
15	деталь	1
15	до	2
15	доллар	3
15	миллиард	1
15	миллион	2
15	минута	2
15	награда	1
15	ноябрь	1
15	процент	5
15	раз	1
15	ребенок	1
15	сантиметр	1
15	тысяча	1
15	февраль	1
15	член	1
150	год	2
150	доллар	1
150	метр	1
150	миллион	1
1500	1557	1
1500	год	1
1500	доллар	1
1500	евро	1
154	миллиард	1
155	исключать	1
155	микоян	1
1564	год	1
1564	пиза	1
1572	год	1
1581	год	1
1585	так	1
1589	год	1
1590	год	1
1591	год	1
1592	1610	1
1592	год	1
16	24	1
16	год	3
16	декабрь	1
16	июнь	1
16	май	2
16	миллион	1
16	мощный	1
16	новый	1
16	февраль	1
160	иностранный	1
160	на	1
1600	метр	1
1601	евро	1
1604	год	1
1609	год	3
1610	1632	1
1610	год	5
1611	год	1
1612	с	1
1612	хотя	1
1613	год	1
1613	заявлять	1
1615	год	2
1615	по	1
1616	год	4
1616-й	год	1
1619	год	2
1623	галилей	1
1623	год	3
1624	год	2
1628	год	1
1629	год	1
1630	год	1
1631	год	2
1632	год	3
1632	метр	1
1633	год	5
1634	где	1
1634	год	1
1635	год	1
1636	год	1
1638	год	3
1639	год	1
1642	арчетри	1
1642	год	1
1653	год	1
1657	с	1
1662	по	1
1671	год	1
1672	год	2
1675	год	1
1680	метр	1
1681	однако	1
1684	год	1
1691	год	1
17	1	1
17	восхождение	1
17	год	1
17	доллар	2
17	март	1
17	процент-знак	1
17	сантиметр	1
17	только	1
17	фирма	1
17,45	процент-знак	1
17,6	процент	1
17-летний	галилей	1
170	тысяча	1
170_000	иностранный	1
1710	метр	3
1718	год	1
1718-й	по	1
1721	год	1
1730	метр	1
1737	год	1
1747	год	1
175	большевик	1
1757	год	1
1758	год	1
1759	год	1
1761	год	1
1762	1834	1
1762	год	1
1774	год	1
1786	врач	1
1788	год	1
1788	по	1
1789	год	1
1799	1804	1
1799	год	1
18	август	1
18	день	1
18	до	1
18	миллиард	1
18	процент	3
18	час	1
18	человек	2
18-летний	киевлянин	1
18-летний	фердинанд	1
180	флорин	1
1800	первый	1
1804	александр	1
1809	первый	1
1811	первый	1
1817	год	1
1818	год	1
1829	год	1
1829	первый	1
1833	год	1
1834	высший	1
1835	год	2
1835	ряд	1
184,9	миллиард	1
1845	год	2
1846	и	1
1848	год	1
1851	первый	1
1857	основание	1
1862	основание	1
1863	основание	1
1865	первый	1
1866	год	1
1869	основание	1
1881	основание	1
1888	1937	1
1888	год	1
1889	год	1
1889	первый	1
1890	год	2
19	20	1
19	век	1
19	огромный	1
19	поколение	1
19	тысяча	1
19	час	1
1900	год	1
1900	основание	1
1901	год	1
1903	1942	1
1906	год	1
1907	покорение	1
1911	год	1
1913	год	1
1913	первый	1
1914	год	1
1915	год	1
1917	1918	1
1917	1920	1
1917	год	9
1917	и	1
1918	год	5
192	по	1
1920	год	2
1921	год	2
1922	год	2
1923	27	1
1923	год	1
1923	достижение	1
1924	1929	1
1924	год	1
1926	1929	1
1926	год	1
1927	в	1
1928	по	1
1929	год	1
1929	сменяться	1
1932	год	1
1932	основание	1
1933	год	1
1933	первый	1
1934	год	2
1935	год	1
1936	год	2
1937	год	5
1937	и	1
1937-й	быть	1
1938	год	4
1938	покорение	1
1939	год	3
1940	год	3
1940-й	год	1
1941	1942	1
1942	год	3
1943-й	когда	1
1944	год	2
1945	год	1
1946	год	5
1948	год	1
1949	год	1
1950	1960-й	1
1950	год	2
1950	покорять	1
1950-й	год	1
1952	год	5
1953	год	2
1953	покорение	1
1954	покорять	1
1955	год	3
1956	год	3
1957	1958	1
1957	год	3
1958	год	2
1959	год	3
1959	первый	1
1960	1970-х	1
1960	год	1
1960-й	год	4
1962	год	2
1963	год	1
1964	год	2
1964	покорять	1
1965	год	1
1966	год	2
1968	год	2
1969	год	3
1970	1980	1
1970	первый	1
1970-й	чемпионат	1
1970-х	год	1
1971	год	1
1972	год	3
1973	год	5
1974	год	2
1976	год	5
1978	год	1
1978	первый	1
1979	год	1
1979	по	1
1980	год	3
1980-й	год	6
1980-й	прежде	1
1981	1984	1
1981	год	2
1982	год	1
1982	первый	1
1983	год	3
1984	1987	1
1984	год	1
1985	год	1
1985	по	1
1986	год	3
1986	райнхольд	1
1987	год	1
1987	номер-знак	1
1987	поляк	1
1988	год	3
1988-й	егор	1
1989	2003	1
1989	год	4
1990	год	1
1990	ок-порядк	1
1990-й	абрамович	1
1990-й	быть	1
1990-й	год	1
1990-й	и	1
1991	1992	3
1991	год	11
1992	год	18
1992	спасать	1
1993	год	6
1994	2003	1
1994	год	4
1995	1998	1
1995	год	4
1996	год	5
1997	1999	1
1997	год	6
1998	1999	1
1998	год	12
1998	который	1
1999	во	1
1999	год	6
1с-рарус	ныне	1
2	3	2
2	8	1
2	в	2
2	год	1
2	до	2
2	за	1
2	километр	1
2	миллиард	1
2	процент	5
2	раз	1
2	статья	1
2	час	1
2	человек	1
2,2	процент-знак	1
2,5	миллион	1
2,5	процент	1
2,5	процент-знак	1
2,7	процент-знак	1
2,8	раз	1
2-й	3-й	2
2-й	до	1
20	100	1
20	25	1
20	30	6
20	30-й	1
20	40	2
20	а	1
20	аппарат	1
20	апрель	1
20	бубен	1
20	век	1
20	год	8
20	до	4
20	доллар	2
20	иностранец	1
20	километровый	1
20	компьютер	1
20	крупный	1
20	метр	2
20	микрометр	1
20	миллиард	1
20	миллион	3
20	министерство	1
20	на	1
20	обеспечивать	1
20	процент	4
20	процент-знак	1
20	раз	6
20	сантиметр	1
20	сеть	1
20	технологический	1
20	то	1
20	тысяча	4
20-й	год	1
20-й	и	1
20-й	число	1
20-процентный	ставка	2
20-сантиметровый	губка	1
200	250	1
200	300	1
200	до	1
200	доктор	1
200	житель	1
200	метр	1
200	тысяча	1
200	человек	1
200	юноша	1
2000	год	15
2000	доллар	1
2000	и	1
2000	раз	1
2000	скудо	1
2000	уже	1
2000-й	владимир	1
2000-й	гайдар	1
2000-й	год	2
2000-й	полковник	1
20000	человек	1
2001	год	10
2001	марс	2
2001	российский	1
2002	год	13
2002	занимать	1
2002	и	1
2003	в	1
2003	главный	1
2003	год	25
2003	казаться	1
2003	поступление	1
2003-й	они	1
2004	2007	1
2004	год	19
2004	инженер	1
2005	2020	1
2005	год	4
2005	проводить	1
2006	год	4
2007	год	7
2008	2009	1
2008	год	4
2009	год	5
2009	первый	1
2010	год	8
2011	год	5
2011	который	1
2012	и	1
2013	год	2
2015	год	1
2018	год	1
2020	год	2
2020	подготавливать	1
2030	год	1
207	соединение	1
20_000	вид	1
21	аппарат	1
21	апрель	1
21	июнь	2
21	самка	1
21-й	век	1
22	август	1
22	июнь	1
22	процент	1
22	час	1
22	январь	1
22-летний	максим	1
220	микрограмм	2
229	команда	1
23	26	1
23	апрель	1
23	месяц	1
23	метр	1
23	процент	1
23	сентябрь	1
23	январь	1
24	высказываться	1
24	грамм	1
24	декабрь	1
24	метр	1
24	октябрь	1
24	процент-знак	3
24	час	2
2400	человек	1
25	1382	1
25	30	1
25	восхождение	1
25	год	1
25	июль	1
25	километр	1
25	миллион	1
25	процент	4
25	процент-знак	1
25	тысяча	1
25	февраль	1
25	январь	1
250	300	1
250	год	1
250	евро	1
250	микрограмм	1
250	миллиграмм	1
250	человек	1
256	павел	1
26	миллион	1
26	октябрь	2
26	процент	2
26-летний	лариса	1
264,3	миллиард	2
27	август	3
27	градус-знак	1
27	декабрь	1
27	километр	1
27	миллиард	1
27	сентябрь	1
272	неправомерный	1
273	создание	1
274	нарушение	1
28	29	1
28	в	1
28	процент	1
28	том	1
29	август	1
29	место	1
29	миллиард	1
29	процент	1
3	4	3
3	5	2
3	в	1
3	год	1
3	градус	1
3	до	1
3	доллар	1
3	месяц	1
3	метр	2
3	миллион	1
3	минута	1
3	минутный	1
3	процент	1
3	раз	2
3	тысяча	1
3	человек	1
3	это	1
3,1	процент-знак	1
3,2	миллион	1
3,2	процент-знак	1
3,5	километр	1
3-й	степень	2
3-морный	ямб	1
30	35	3
30	40	2
30	50-й	1
30	апрель	3
30	бюджет	1
30	год	6
30	градус	1
30	до	1
30	километр	1
30	курган	1
30	миллиард	1
30	миллиграмм	1
30	миллион	1
30	процент	2
30	процент-знак	3
30	тонна	1
30	тысяча	1
30	французский	1
30	человек	1
30	экземпляр	1
30	язык	1
30	январь	1
30-й	год	3
30-й	сопровождаться	1
30-летний	работа	1
30-процентный	прибыль	1
300	год	1
300	до	1
300	метр	1
300	миллион	3
300	тысяча	3
300-летие	петербург	2
300-летний	годовщина	2
3000	больной	1
3000	год	1
3000	динар	1
3000	километр	1
30000	человек	1
302	делать	1
307	суррогатный	1
31	март	1
31	октябрь	2
311,3	миллиард	1
32	восхождение	1
32	до	1
32	раз	1
32	тысяча	1
320	километр	1
3202	евро	1
33	грамм	2
33-летний	старший	1
3380	выпуск	1
34	страна	1
34	тысяча	2
340	метр	1
35	37	1
35	год	1
35	километр	1
35	миллиард	1
35	миллионный	1
35	процент	4
35,6	до	1
350	миллиард	1
350	рубль	1
350	тысяча	1
350	человек	1
354	депутат	1
36	молекула	2
36-й	а	1
3600	год	2
365	миллиард	1
3678	метр	1
37	процент-знак	1
37	человек	1
379	факт	1
38	год	2
38	молекула	1
38	процент	1
38,2	процент-знак	1
3dyn	lean	1
4	5	2
4	антикомариный	1
4	государство	1
4	градус	1
4	километр	2
4	который	1
4	май	1
4	март	1
4	метр	1
4	миллион	1
4	морный	1
4	октябрь	1
4	профиль	1
4	процент	1
4	процент-знак	1
4	сопло	2
4	спутник	1
4	сталелитейный	1
4	тысяча	2
4	устанавливать	1
4,5	а	1
4,5	метр	1
4,6	миллиард	1
4-й	день	1
4-й	и	2
4-й	категория	1
4-морный	дактиль	1
4-морный	же	1
4.30	утро	1
40	50	1
40	вскорости	1
40	год	4
40	квадратный	1
40	килограмм	1
40	кортикостероид	2
40	миллиард	1
40	миллион	2
40	процент	6
40	процент-знак	3
40	рубль	1
40	тысяча	2
40	шаман	1
40-летний	бурят	1
400	500	1
400	банк	1
400	из	1
400	килограмм	1
400	километр	1
400-й	что	1
400-летие	первый	1
4000	человек	1
410	из	1
42	против	1
42-летний	человек	1
4250	метр	1
426,8	миллиард	1
43	процент	2
44	миллион	1
44	процент	1
440	человек	1
45	градус-знак	1
45	день	1
45	миллиард	1
45	москвич	1
45	процент	1
45	процент-знак	1
45	человек	1
4500	метр	1
4506	метр	1
47	миллион	1
47	процент	1
4748	метр	1
4787	метр	1
48	час	1
4810	метр	1
49	год	1
4а	два	1
4а	и	1
4б	а	1
4б	и	1
5	10	3
5	6	1
5	7	2
5	8	1
5	а_также	1
5	в	1
5	и	2
5	июнь	1
5	километр	1
5	март	1
5	мегатонна	1
5	миллиард	1
5	миллион	1
5	минута	1
5	ноябрь	1
5	по	1
5	процент	4
5	срок	1
5	стих	1
5	тысяча	3
5	упк	1
5	часть	1
5	январь	1
5,5	миллиард	1
5-й	категория	3
5.00	то	1
50	60	1
50	70	1
50	гектар	1
50	год	3
50	градус	1
50	до	2
50	и	1
50	квадратный	1
50	крупный	1
50	машина	1
50	метр	1
50	миллион	2
50	на	1
50	но	1
50	процент	3
50	процент-знак	3
50	тысяча	4
50,4	килограмм	1
50-й	год	2
500	евро	1
500	километр	2
500	миллион	3
500	ответ	1
5000	вид	1
5000	километр	1
5000	метр	3
5100	метр	1
52	год	1
52	миллиард	1
53	проходить	1
54	процент	1
54-й	год	1
5400	метр	1
55	миллион	1
55	региональный	1
55	сантиметр	2
55,8	а	1
55-й	год	1
555	но	1
56	60	1
56	метр	1
56	тысяча	2
5621	метр	1
5642	метр	1
57	альпинист	1
57	час	2
5750	метр	1
58	процент-знак	1
5800	метр	1
5а	а	1
5а	и	1
6	7	1
6	апрель	1
6	быть	1
6	век	1
6	градус	1
6	градус-знак	1
6	километр	2
6	метр	1
6	миллиард	1
6	миллион	1
6	процент	1
6	станок	1
6	то	1
6	тысяча	3
6	час	2
6	январь	2
6,5	кубокилометр	1
6,8	6,9	1
6,9	процент	1
6-й	включительно	1
60	120	1
60	70	2
60	70-й	1
60	вместо	1
60	год	3
60	до	1
60	километр	1
60	кубометр	1
60	миллиард	1
60	миллион	3
60	процент	1
60	рубль	1
60	скудо	1
60	час	1
60-й	80-й	1
60-й	в	1
60-й	год	7
60-й	начало	1
600	700	1
600	доллар	1
600	значкист	1
600	километр	1
600	мебельный	1
600	тысяча	6
6000	7000	1
6000	год	1
613	до	1
62	процент	1
622	километр	1
63	градус-знак	1
63	миллион	1
63-й	проба	1
64	до	1
64	рубль	2
640	метр	1
65	член	1
6500	метр	2
66	спутник	1
668,1	миллиард	1
670	метр	1
69	процент-знак	1
69,3	килограмм	1
69-й	мы	1
6940	метр	1
695,6	миллиард	1
697	галилей	1
6б	после	1
7	12	1
7	15	1
7	год	1
7	день	1
7	и	1
7	март	1
7	миллион	2
7	процент	3
7	раз	1
7	робот	2
7	тысяча	2
7	январь	1
7,1	процент	2
7,1	процент-знак	1
70	80	1
70	год	1
70	до	1
70	микрограмм	1
70	процент	4
70	раз	1
70	связывать	1
70	тысяча	2
70%	заключенный	1
70-й	год	9
70-й	японец	1
70-летний	питер	1
700	кандидат	1
700	километр	2
700	метр	1
700	тысяча	1
7000	метр	1
70000	человек	1
7025	метр	1
7104	метр	1
7120	метр	1
7134	метр	1
72	параграф	1
72,2	процент-знак	1
72-й	годовщина	1
721	мандат	1
73	сергей	1
73	тысяча	1
74-летний	пол	1
7495	метр	2
75	год	1
75	процент	2
75	процент-знак	3
758	тысяча	1
78-й	год	1
78-летний	шаман	1
79	процент-знак	1
8	9	2
8	август	1
8	градус	1
8	или	1
8	июнь	1
8	километр	2
8	месяц	1
8	метр	1
8	миллион	1
8	ноябрь	1
8	процент-знак	2
8	утро	1
8	январь	2
8,6	процент	1
8,8	миллион	1
8-й	группа	3
8-летний	возраст	1
8-летний	девочка	1
8-часовой	сон	1
8.00	испаряться	1
80	90	1
80	килограмм	1
80	процент-знак	1
80	тысяча	1
80-й	90-й	1
80-й	год	8
80-й	за	1
80-й	киевский	1
800	до	1
800	человек	1
8000	год	1
8000	метр	2
82-й	до	1
825	год	1
83	в	1
83,4	миллиард	1
840	тысяча	1
8414	метр	1
850	тысяча	1
850-летие	с	1
8530	метр	1
86	в	1
88-й	в	1
9	2011	1
9	а	1
9	в	1
9	до	1
9	май	1
9	месяц	1
9	миллион	2
9	процент	2
9	тысяча	1
9,5	процент	1
90	дубль	1
90	процент	3
90	процент-знак	3
90	тысяча	1
90-й	быть	1
90-й	в	2
90-й	год	12
90-й	мы	1
90-й	никто	1
90-й	проблема	1
90-й	экономический	1
900	тысяча	4
9000	и	1
91	в	1
91	под	1
91-й	бывший	1
91-й	быть	1
91-й	все	1
91-й	вы	2
91-й	год	1
91-й	ельцин	1
91-й	он	1
91-й	пусть	1
91-й	россия	1
92	доллар	1
92-й	ельцин	1
92-кратный	телескоп	1
93-й	егор	1
938	1003	1
94	который	1
95	процент-знак	1
950	миллиард	1
950	миллион	1
96	весь	1
96	который	1
96	миллион	1
96	нельзя	1
96	погибать	1
96	сутки	1
96-й	год	2
96-й	представитель	1
96-й	то	1
97	процент-знак	1
980	миллион	1
988	год	2
99	дубль	1
99	процент	1
99	случай	1
99-й	в	1
99-й	мочь	1
99-й	он	1
99-й	они	1
99-й	пещера	1
999	год	1
abalakov	thread	1
abdullah	abdurahman	1
abdurahman	of	1
achille	compagnoni	1
alexander	de	1
algiros	больной	1
algor	именоваться	1
algorism	из	1
algorism	или	1
algorismi	jocundissimi	1
algorismi	спустя	1
algorismo	латинский	1
algorismus	cipher	1
algorismus	proportionum	1
algorismus	vulgaris	1
algorismus	неизменно	1
algorithmi	in	1
algorithmo	в	1
algorithmus	infinitesimalis	1
algorithmus	linealis	1
algorithmus	все	1
algoritmi	de	1
algoritmi	или	1
algorizmi	аль	1
algus	nomine	1
allwein	erwin	1
alpen	club	1
alpine	club	1
alpinism	ski	1
america	works	1
america	и	1
american	design	1
and	boch	1
and	merena	1
and	monitoring	1
and	rescue	1
andrew	irvine	1
arabia	который	1
argu	не	1
argus	не	1
arithmos	число	1
as-sifr	или	1
asada	lab	3
asia	элисон	1
asp	услуга	1
associations	d'alpinisme	1
balmat	1762	1
bank	asia	1
bank	itmb	1
baretti	и	1
battle	of	1
beach	3dyn	1
bell	labs	1
benchmarking	в	1
bentley	pebble	1
bentley	работать	1
big	wall	2
bilancetta	1586	1
bin	abdullah	1
binladen	group	1
boch	предлагать	1
boeing	на	1
bonaiuti	de	1
bowers	and	1
bowlingual	сопровождать	1
brush	with	1
bull	ежегодно	1
carl	cullman	1
carmen	de	1
carmen	и	1
carrefour	ашан	1
castelliae	то	1
catadioptric	mirror	1
cavex	александр	1
cavex	алексей	1
cavex	вновь	1
cavex	пульс	1
cavex	уже	1
cerro	torre	1
chevrolet	переставать	1
chris	cramer	1
chrysler	soapboard	1
chrysler	незначительно	1
chuquet	1445	1
cipher	который	1
climbing	как	2
cloaca	maxima	1
club	в	1
cmvision	апробировать	1
cmvision	в	1
cnews	михаил	1
cnews.ru	который	1
cnn	chris	1
cog	преследовать	1
cog	создавать	1
cog	становиться	1
coincy	1177	1
columbia	pictures	1
colussy	приобретать	1
communications	актив	1
considerazione	sopra	1
cooperative	navigation	1
core&shell	сердцевина	1
countour	argu	1
cramer	осуществлять	1
crewe’s	missile	1
cullman	подводить	1
cuneus	так	1
d	это	1
dadi	время	1
daily	news	1
dan	colussy	1
dayton	daily	1
de	algorismo	1
de	coincy	1
de	galilei	1
de	numero	1
de	usu	1
de	villa	1
dei	dadi	1
dei	умирать	1
derby	постоянный	1
derby	превращаться	1
derby	представляться	1
derby	стать	1
derby	финал	1
des	associations	1
design	america	1
design	studio	1
deutschen	alpenverein	1
di	vincenzo	1
dictionary	издавать	1
discovery	известный	1
division	7	1
dixit	algorizmi	1
drexler	американский	1
dyna	soar	1
dynamic	soaring	1
dynamics	uc	1
e-c-h-e	eche	1
easy	racers	1
eche	то	1
edmund	hillary	1
eds	это	1
edufrance	бесплатный	1
edufrance	быть	1
edufrance	завербовывать	1
edufrance	начинать	1
edward	whymper	1
electric	применять	1
eric	drexler	1
erp	на	1
erp	система	2
errare	humanum	1
erwin	schneider	1
et	minimis	1
eugen	allwein	1
euplectellas	высококачественный	1
euplectellas	строить	1
extreme	gravity	4
eye	movement	1
f10	просто	1
fate	2003	1
fatf	в	1
festival	of	1
financial	times	2
firewall	способный	1
fit	данный	1
floating	structures	1
flying	shoe	2
flying	torpedo	1
for	kids	1
for	norm	1
for	rescue	1
for	search	1
gal	в	1
galilei	15	1
galileo	di	1
galileo	galilei	1
galileo	regio	1
galileo	показывать	1
galileo	спутниковый	1
gautier	de	1
general	electric	1
general	motors	1
georg	peurbach	1
george	mallory	1
gestori	французский	1
giuoco	dei	1
giuseppe	baretti	1
global	communications	1
globalstar	но	1
globalstar	также	1
gmp	требование	1
goodwood	festival	1
gravity	division	1
gravity	racing	4
group	в	1
grs	на	1
grs	состоять	1
habeler	и	1
hallmark	снова	1
hend	доктор	1
hend	под	1
hend	разработчик	1
hermann	buhl	1
hillary	и	1
homo	oeconomicus	1
homo	supersapiens	2
humanum	est	1
i	ii	1
i	а	1
i	и	3
i	медичи	1
i	менпехтира	1
i	разряд	2
i	ставить	1
i	степень	1
i	ступень	1
i	умирать	1
ice	climbing	1
ichiyoshi	investment	1
ico	global	1
ii	iii	1
ii	быть	1
ii	воспитанник	1
ii	и	2
ii	медичи	1
ii	на	1
ii	оказываться	1
ii	официально	1
ii	поселять	1
ii	работать	1
ii	ступень	2
ii	считать	1
ii	умирать	1
ii	царствовать	1
ii	частный	1
iii	аменофис	1
iii	группа	1
iii	известный	1
iii	менее	1
iii	могущественный	1
iii	почти	1
iii	примерно	1
iii	просить	1
iii	рамсес	1
iii	только	1
il	giuoco	1
il	saggiatore	1
in	large-scale	1
in	problemate	1
in	russia	1
indorum	алгоритм	1
infinitesimalis	применять	1
inmarsat	и	1
inmarsat	иридиум	1
inmarsat	по	1
inmarsat	система	1
international	truck	1
internationale	des	1
internet	traiding	1
investment	management	1
ip	адрес	2
iridium	satellite	3
irvine	flying	1
irvine	пропадать	1
itemque	tangentibus	1
iv	20	1
iv	изменять	1
jacques	balmat	1
jerzy	kukuczka	1
jocundissimi	веселый	1
k2	итальянский	1
k2	чогори	1
kampf	закладывать	1
karl	wien	1
kenji	hattori	1
khalid	bin	1
kids	gravity	1
kids	организация	1
kismet	голова	1
kismet	мочь	1
kobo	или	1
kraft	фронда	1
kukuczka	становиться	1
l	marino	1
la	bilancetta	1
lab	апробировать	1
lab	который	1
lab	рассматривать	1
labs	недавно	1
lacedelli	и	1
large	floating	1
large-scale	disasters	1
lean	dynamics	1
lehman	brothers	1
lehman	запускать	1
lexicon	издавать	1
linealis	то	1
lino	lacedelli	1
llc	быть	1
llc	заключать	1
llc	принадлежать	1
llc	рассчитывать	1
lucent	для	1
made	in	1
mallory	и	1
management	co	1
marie	paradis	1
marina	gamba	1
marino	1998	1
mathematisches	lexicon	1
matteo	в	1
maximis	et	1
mazda	north	1
mazda	выполнять	1
megafloat	предусматривать	1
mein	kampf	1
merena	объявлять	1
mestre	argus	1
metal	bank	1
methodvs	pro	1
mi2g.com	в	1
minimis	itemque	1
mirror	design	1
missile	bentley	1
mit	в	1
mit	с	1
mit	являться	1
money	в	1
money	он	1
money	причем	1
money	произносить	1
monitoring	for	1
motors	и	1
mountain	rescue	1
mountain	tourism	1
movement	rem	1
mrp	ii	1
multirobot	lab	1
n	лишаться	1
navigation	for	1
nebula	там	1
network	слово	1
new	world	1
news	из	1
nicolas	chuquet	1
nicolaus	oresme	1
nissan	porsche	1
nissan	разрабатывать	1
noaa	быть	1
noble	countour	1
nomine	arabicus	1
non-fiction	но	1
nordwand	основывать	1
norm	preserving	1
north	american	1
nova	methodvs	1
novi	algorithmi	1
ns	хотя	1
numero	indorum	1
nuncius	издавать	1
oeconomicus	и	1
of	saidi	1
of	san	1
of	speed	1
omnidirectional	catadioptric	1
open	space	3
operations	in	1
opus	algorismi	1
oresme	1323	1
osterreichischen	alpenverein	1
pangma	последний	1
paradis	восходить	1
paul	l	1
peak	7025	1
pebble	beach	1
pelliano	solvendo	1
peter	habeler	1
peurbach	1423	1
philosophus	algus	1
pictures	соркин	1
pietro	redondi	1
pininfarina	вообще	1
pininfarina	напоминать	1
planning	and	1
porsche	volvo	1
porsche	и	3
pos	терминал	2
post	mortem	1
preserving	omnidirectional	1
press-party	посвящать	1
pro	maximis	1
pro	series	1
problemate	pelliano	1
proportionum	вычисление	1
ps	цвд	1
quodam	castelliae	1
r/3	торговый	1
racers	а	1
racing	дизайнер	1
racing	дон	1
racing	заниматься	1
racing	не	1
rapid	eye	1
real-time	planning	1
red	bull	1
redondi	обнаруживать	1
regio	на	1
reinhold	messner	1
rem	фаза	1
rescue	cooperative	1
rescue	operations	1
rescue	robots	1
rescue	оказывать	1
rex	quodam	1
robocup	2002	1
robocup	2003	1
robocup	asada	1
robocup	быть	1
robocup	как	1
robocup	лаборатория	1
robocup	наиболее	1
robocup	обещать	1
robocup	потенциал	1
robocup	разработчик	1
robocup	рекомендовать	1
robocup	это	2
robodex	2003	1
robots	project	1
russia	можно	1
saggiatore	это	1
saidi	arabia	1
samaritans	к	1
san	matteo	1
sap	r/3	1
sarasin	высказываться	1
satellite	llc	6
saudi	binladen	1
schweizer	alpen	1
science	подводить	1
search	and	1
self-made	все	1
self-made	система	1
self-made	являться	1
shilla	peak	1
shisha	pangma	1
shoe	chrysler	1
shoe	от	1
shuttle	разрабатывать	1
sidereus	nuncius	1
sifr	отсюда	1
sizzi	выпускать	1
ski	alpinism	1
ski	touring	1
soapboard	porsche	1
soapbox	derby	5
soar	dynamic	1
social	network	1
software	for	1
sopra	il	1
space	shuttle	1
space	когда	1
space	с	1
space	самый	1
sport	climbing	1
standard	bank	1
stellae	medicae	1
structures	и	1
supersapiens	или	1
supersapiens	это	1
sws	компания	1
takara	представлять	1
takara	признавать	1
takara	уже	1
tangentibus	впервые	1
tenzing	norgay	1
the	financial	2
the	samaritans	1
the	social	1
thread	использовать	1
thuraya	и	1
thuraya	создавать	1
times	великобритания	1
times	заявлять	1
top	100	1
