Head_Lemma	Dep_Lemma	Relation	Count
16	del	case	2
16	desembre	compound	1
16	el	det	8
16	entre	case	1
16	gener	compound	1
16	hores	compound	1
16	i	cc	1
16	invasió	nmod	1
16	juny	compound	4
16	maig	compound	1
16	més	advmod	1
16	o	cc	1
16	octubre	compound	2
16	període	nmod	1
16	proper	amod	1
16	setembre	compound	1
16	un	nmod	4
16,16	%	nmod	1
16,16	anar	aux	1
16,16	del	case	1
16,16	incloure	advcl	1
16,16	passar	conj	1
16,16	percentatge	nsubj	1
16,16	ser	cop	1
16,16	àmbit	obl	1
161/100	14	conj	1
161/100	amb	case	1
1629	el	det	1
163,76	%	nmod	1
163,76	un	nmod	1
16825	el	det	1
1686	del	case	1
17	1961	compound	1
17	1996	compound	1
17	1998	compound	1
17	20	nmod	1
17	2001	compound	1
17	22	conj	1
17	agost	compound	1
17	al	cc	3
17	any	nmod	1
17	de	case	1
17	desembre	compound	1
17	el	det	10
17	entre	case	1
17	i	cc	2
17	juliol	compound	5
17	juny	compound	2
17	novembre	compound	2
17	pròxim	amod	1
17	setembre	compound	3
17	tarda	nmod	1
17'5	%	nmod	1
17'5	amb	case	1
17'5	un	nmod	1
17,5	%	nmod	1
17,5	amb	case	1
17,5	un	nmod	1
17,6	%	nmod	2
17,6	assumpte	nmod	2
17,6	del	case	1
17,6	el	det	1
17,9	%	nmod	1
17,9	amb	case	1
17,9	el	det	1
17.00	a	case	1
17.00	el	det	1
17.00	hores	compound	1
1700	Vilafranca	obl	1
1700	i	cc	1
1700	ser	cop	1
17000	i	cc	1
1724	aquest	nmod	1
1724	el	det	1
1736	del	case	1
17538	-9,95	appos	1
17538	en	case	1
1755	1983	nmod	1
1755	de	case	1
1755	el	det	1
1764	el	det	1
177656	el	det	1
178	any	obl	1
178	cas	nmod	1
178	cent	compound	1
178	més	advmod	1
178	un	nmod	1
18	15	conj	1
18	1999	compound	1
18	2000	compound	1
18	22	conj	1
18	24	conj	1
18	7	conj	1
18	Desembre	compound	1
18	Selva	nmod	1
18	a	cc	1
18	cap	case	1
18	cent	compound	1
18	de	case	2
18	del	case	3
18	des	case	1
18	desembre	compound	1
18	el	det	8
18	entre	case	1
18	febrer	compound	1
18	hores	compound	1
18	i	cc	5
18	juny	compound	5
18	novembre	compound	1
18	passat	amod	1
18	pròxim	amod	1
18,6	%	nmod	1
18,6	i	cc	1
18,6	un	nmod	1
18.30	20	conj	1
18.30	de	case	1
18.30	horari	nsubj	1
18.30	i	cc	1
18.30	ser	cop	1
18/100	un	nmod	1
180	un	nmod	1
18000	24000	conj	1
18000	entre	case	1
1808	de	case	1
1808	total	amod	1
1808	un	nmod	1
1835	abans	advmod	1
1835	el	det	1
1839	-1,91	appos	1
1839	en	case	1
185	-1.32	appos	1
185	en	case	1
1858	el	det	1
1865	Centro	appos	1
1870	el	det	1
18750	un	nmod	1
1878	el	det	1
18h	21h	nmod	2
18h	de	case	2
18h	i	cc	1
19	1995	compound	1
19	1996	compound	1
19	1998	compound	1
19	del	case	2
19	desembre	compound	2
19	el	det	4
19	i	cc	1
19	juliol	compound	1
19	maig	compound	1
19	passat	amod	2
19	setembre	compound	2
19	un	nmod	1
19'30	a	case	1
19'30	les	det	1
19,2	%	nmod	1
19,2	amb	case	1
19,2	el	det	1
19,74	%	nmod	1
19,74	al	case	1
19,9	%	nmod	1
19,9	amb	case	1
19,9	un	nmod	1
19.30	hores	compound	1
1900	el	det	1
1900	un	nmod	1
1917	1936	conj	1
1917	de	case	1
1923	el	det	1
1930	el	det	1
1931	el	det	1
1936	1939	conj	1
1936	a	cc	1
1936	de	case	1
1939	1977	conj	1
1939	a	cc	1
1939	de	case	1
1939	el	det	2
1947	el	det	2
1954	el	det	1
1957	de	case	1
1957	el	det	1
1961	de	case	1
1962	Todd	appos	1
1962	el	det	1
1962	fins	case	1
1962	tornar	acl	1
1964	el	det	1
1965	el	det	1
1966	de	case	1
1966	del	case	1
1966	el	det	2
1967	des	case	1
1967	el	det	1
1968	el	det	1
1973	el	det	1
1974	el	det	2
1975	des	case	1
1975	i	cc	1
1976	'	nmod	1
1976	el	det	1
1977	1999	conj	1
1977	Enja	appos	1
1977	a	cc	1
1977	de	case	1
1977	el	det	2
1979	1991	conj	1
1979	entre	case	1
1980	el	det	2
1981	des	case	1
1982	del	case	1
1982	el	det	1
1983	1985	conj	1
1983	Càtedra	nmod	1
1983	Laboratori	nmod	1
1983	de	case	1
1983	del	case	1
1983	el	det	1
1984	del	case	1
1984	el	det	1
1985	Laboratori	nmod	1
1985	a	case	1
1985	al	case	1
1985	de	case	1
1985	del	case	1
1985	el	det	2
1985	facultat	conj	1
1985	i	cc	1
1986	al	case	1
1986	de	case	3
1986	del	case	1
1986	el	det	2
1987	de	case	2
1988	del	case	1
1988	el	det	2
1989	al	case	1
1989	de	case	1
1991	de	case	1
1991	del	case	1
1991	des	case	1
1991	el	det	2
1991	i	cc	1
1992	al	case	1
1992	de	case	1
1992	des	case	1
1992	el	det	1
1993	al	case	1
1993	des	case	1
1993	el	det	1
1994	al	case	1
1994	de	case	1
1994	del	case	1
1994	des	case	1
1994	el	det	2
1994	i	cc	1
1995	1996	conj	2
1995	de	case	6
1995	del	case	3
1995	des	case	2
1995	durant	case	1
1995	el	det	4
1995	respecte	case	1
1996	1997	conj	1
1996	a	case	1
1996	ajornar	acl	1
1996	any	appos	1
1996	de	case	15
1996	del	case	2
1996	des	case	1
1996	el	det	3
1996	entre	case	1
1996	i	cc	2
1997	Verve	appos	1
1997	de	case	16
1997	del	case	1
1997	el	det	6
1997	i	cc	1
1998	any	conj	1
1998	de	case	19
1998	del	case	2
1998	el	det	6
1998	entre	case	1
1998	i	cc	1
1998	respecte	case	2
1999	2000	nmod	1
1999	30	compound	2
1999	CE	flat	2
1999	a	cc	1
1999	al	case	2
1999	any	appos	2
1999	de	case	16
1999	del	case	6
1999	des	case	1
1999	durant	case	5
1999	el	det	16
1999	i	cc	1
1999	per	case	2
1999	produir	acl	1
1999	respecte	case	1
2	%	nmod	1
2	3	conj	1
2	3	nummod	1
2	4	conj	2
2	5	compound	1
2	5	conj	1
2	6,1	compound	1
2	La	det	3
2	a	case	2
2	administratiu	amod	1
2	al	case	1
2	al	cc	1
2	cas	nmod	1
2	cent	compound	2
2	contenciós	amod	1
2	del	case	1
2	el	det	3
2	entrar	advcl	1
2	febrer	compound	1
2	i	cc	5
2	juliol	compound	1
2	macroespai	conj	1
2	octubre	compound	1
2	per	case	1
2	plaça	nsubj	1
2	robatori	nmod	1
2	ser	cop	1
2	sisè	conj	1
2	un	nmod	2
2,66	%	nmod	1
2,66	abril	obl	1
2,66	anar	aux	1
2,66	cent	compound	1
2,66	dada	obl	1
2,66	del	case	1
2,66	descens	nsubj	1
2,66	disminuir	conj	1
2,66	ser	cop	1
2,66	un	nmod	1
2.21/100	el	det	1
2.22/100	el	det	1
2.30	30	compound	1
2.30	a	case	1
2.30	dia	compound	1
2.30	el	det	1
2.30	hores	compound	1
2.30	maig	compound	1
2.5	un	nmod	1
2.5/100	Banco	nmod	1
2.5/100	un	nmod	1
2.9/100	del	case	1
2/100	any	appos	1
2/100	del	case	1
2/100	el	det	1
2/100	i	cc	2
2/100	un	nmod	2
20	%	nmod	4
20	2000	compound	1
20	a	case	1
20	a	cc	1
20	acostar	acl	1
20	amb	case	1
20	any	nmod	1
20	cent	compound	3
20	darrer	amod	1
20	denúncia	nmod	1
20	des	case	1
20	el	det	11
20	guanyar	acl	1
20	h	compound	1
20	hores	compound	1
20	i	cc	4
20	juny	compound	1
20	maig	compound	1
20	març	compound	1
20	nombre	appos	1
20	o	cc	1
20	octubre	compound	2
20	passat	amod	1
20	proper	amod	1
20	setembre	compound	1
20	territori	nmod	1
20	un	nmod	4
20	últim	amod	1
20,6	%	nmod	1
20,6	a	case	1
20,6	un	nmod	1
20,7	%	nmod	1
20,7	amb	case	1
20,7	el	det	1
20.30	cap	case	1
20.30	el	det	1
20.30	hores	compound	1
200	i	cc	1
200	un	nmod	6
2000	3000	conj	1
2000	al	case	4
2000	de	case	5
2000	del	case	8
2000	durant	case	1
2000	el	det	2
2000	entre	case	1
2000	fins	case	1
2000	més	advmod	1
2000	per	case	2
2000	un	nmod	1
20000	de	case	1
20000	el	det	1
20000	un	nmod	1
200000	de	case	1
200000	el	det	1
200000	més	advmod	1
2001	al	case	3
2001	aquest	det	1
2001	de	case	9
2001	del	case	10
2001	durant	case	2
2001	el	det	6
2001	o	cc	1
2001	per	case	3
2002	3	compound	1
2002	CE	flat	1
2002	al	case	1
2002	aquest	det	1
2002	de	case	4
2002	del	case	2
2002	durant	case	1
2002	el	det	3
2002	per	case	1
2003	al	case	3
2003	de	case	6
2003	del	case	1
2003	durant	case	1
2003	el	det	1
2003	fins	case	1
2003	per	case	1
2004	del	case	2
2004	el	det	5
2004	en	case	3
2005	de	case	1
201,53	cent	compound	1
201,53	del	case	1
2010	definitiu	amod	1
2010	el	det	1
2010	i	cc	1
2012	al	case	2
2012	fins	case	2
2013	al	case	1
2013	fins	case	1
2049	el	det	1
2049	fins	case	1
206055	formació	nmod	1
206055	i	cc	1
21	1957	compound	1
21	1996	compound	1
21	1997	compound	1
21	1999	compound	1
21	2002	compound	1
21	24	conj	1
21	Dia	appos	1
21	Jordi	nsubj	1
21	a	cc	1
21	agost	compound	2
21	al	case	1
21	anar	acl	1
21	de	case	1
21	del	case	2
21	el	det	8
21	haver	advcl	1
21	hores	compound	1
21	jubilat	nmod	1
21	juny	compound	2
21	novembre	compound	1
21	octubre	compound	2
21	per	case	1
21	proper	amod	1
21	pròxim	amod	1
21	ser	cop	1
21	setembre	compound	2
21	superat	advmod	1
21,4	%	nmod	1
21,4	amb	case	1
21,4	el	det	1
21,4	percentatge	appos	1
219	el	det	1
21h	a	case	2
22	%	nmod	1
22	1995	compound	1
22	1996	compound	1
22	29	conj	1
22	a	case	1
22	aquest	nmod	1
22	cent	compound	1
22	col·lisió	nmod	1
22	de	case	2
22	del	case	1
22	el	det	8
22	hores	compound	1
22	i	cc	4
22	juliol	compound	1
22	juny	compound	3
22	més	advmod	1
22	proper	amod	1
22	setembre	compound	1
22	un	nmod	1
22	últim	amod	1
22,65	%	nmod	1
22,65	del	case	1
22/100	1998	nmod	1
22/100	i	cc	2
22/100	més	advmod	1
22/100	un	nmod	2
220	el	det	1
220	o	cc	2
220	un	nmod	1
224	%	nmod	2
224	un	nmod	2
225	a	case	1
225	el	det	1
23	1997	compound	1
23	al	case	1
23	amb	case	1
23	d'agost	compound	1
23	de	case	1
23	del	case	1
23	el	det	3
23	estació	nmod	1
23	i	cc	1
23	mes	nmod	1
23	novembre	compound	1
23	pròxim	amod	1
23.6/100	del	case	1
230	qual	nmod	1
2300	el	det	2
2300	un	nmod	1
23000	un	nmod	1
24	%	nmod	1
24	1999	compound	1
24	25	conj	1
24	abril	compound	1
24	al	cc	1
24	amb	case	1
24	desembre	compound	1
24	destinació	nmod	1
24	el	det	6
24	fins	case	1
24	i	cc	2
24	juny	compound	1
24	maig	compound	1
24	novembre	compound	1
24	passat	amod	2
24	proper	amod	1
24	setembre	compound	2
24	tren	conj	1
24	un	nmod	1
24,6	%	nmod	1
24,6	el	det	1
24,6	quota	nmod	1
24/100	agricultura	conj	1
24/100	indústria	nmod	1
24/100	per	case	1
24/100	un	nmod	1
2400	empleat	nmod	1
24000	i	cc	1
240000	el	det	1
242	el	det	1
2493	-3,74	appos	1
2493	en	case	1
25	%	nmod	2
25	1966	compound	1
25	1999	compound	1
25	2001	compound	1
25	31	conj	1
25	34	conj	1
25	al	case	1
25	any	nmod	1
25	cent	compound	4
25	de	case	2
25	del	case	3
25	després	advmod	1
25	el	det	5
25	en	case	2
25	entre	case	1
25	fins	case	1
25	gener	compound	2
25	i	cc	2
25	juny	compound	3
25	maig	compound	3
25	un	compound	2
25	un	nmod	4
25	usuari	nmod	1
25	viatger	nmod	1
25	últim	amod	1
25/100	any	obl	1
25/100	culpa	nmod	1
25/100	en	case	1
25/100	més	advmod	1
25/100	un	nmod	2
2500	el	det	1
2500	un	nmod	1
25000	un	nmod	1
251	%	nmod	1
251	en	case	1
251	un	nmod	1
2564	el	det	1
26	%	nmod	2
26	agost	compound	1
26	el	det	3
26	energia	nmod	1
26	i	cc	1
26	maig	compound	2
26	passat	amod	1
26	produir	advcl	1
26	tercer	nummod	1
26	un	nmod	1
26,2	%	nmod	1
26,2	del	case	1
26,6	%	nmod	2
26,6	al	case	2
26,6	percentatge	appos	1
26,8	%	nmod	1
26,8	al	case	1
2600	al	case	1
2600	quedar	advcl	1
26000	28000	conj	1
26000	entre	case	1
2645	-3,02	appos	1
27	1994	compound	1
27	1996	compound	1
27	des	case	1
27	desembre	compound	1
27	el	det	1
27	i	cc	3
27	juny	compound	1
27	maig	compound	1
27	marxar	acl	1
27	novembre	compound	1
27	octubre	compound	1
27	passat	amod	1
27	setembre	compound	1
27	un	nmod	1
27,83	cent	compound	1
27,83	del	case	1
275	en	case	1
277000	un	nmod	1
28	%	nmod	1
28	1997	compound	1
28	abril	compound	1
28	al	case	1
28	amb	case	1
28	cent	compound	1
28	el	det	5
28	fins	case	1
28	juny	compound	2
28	proper	amod	2
28	setembre	compound	2
28	total	nmod	1
28	un	nmod	1
280	fins	advmod	1
280	metre	nmod	1
28000	i	cc	1
282	el	det	1
29	al	case	2
29	desembre	compound	1
29	el	det	1
29	fins	case	2
29	i	cc	2
29	juny	compound	1
29	maig	compound	1
29	passat	amod	1
29	setembre	compound	1
2959	en	case	1
3	1996	compound	1
3	4	conj	1
3	5	compound	1
3	5	conj	2
3	8	conj	1
3	al	case	1
3	carretera	nmod	1
3	cent	compound	1
3	del	case	2
3	desembre	compound	1
3	el	det	2
3	entre	case	2
3	i	cc	2
3	juny	compound	2
3	pròxim	amod	1
3	quilo	nmod	1
3	social	amod	1
3	valor	nmod	1
3,02	cent	compound	1
3,02	un	nmod	1
3,10	cent	compound	1
3,10	un	nmod	1
3,2	%	nmod	1
3,2	total	nmod	1
3,2	un	nmod	1
3,4	actualment	advmod	1
3,4	cent	compound	1
3,4	del	case	1
3,4	ser	cop	1
3,62	%	nmod	1
3,62	Ciments	nmod	1
3,62	el	det	1
3,75	cent	compound	1
3,75	en	case	1
3,75	un	nmod	1
3-0	amb	case	1
3-0	contundent	amod	1
3-0	un	nmod	1
3.02	Prieto	nmod	1
3.02	i	cc	1
3.1/100	del	case	1
3.2/100	del	case	1
3.33/100	el	det	1
3.5/100	del	case	1
3.58/100	del	case	1
3.75	empresa	appos	1
3.75	i	cc	1
3/100	al	case	1
3/100	del	case	1
30	%	nmod	3
30	1995	compound	1
30	1997	compound	1
30	1998	compound	1
30	2001	compound	1
30	40	conj	1
30	60	conj	2
30	abril	compound	2
30	agost	compound	1
30	al	case	4
30	any	conj	1
30	anys	compound	1
30	aquest	nmod	1
30	cent	compound	7
30	de	case	2
30	del	case	2
30	despesa	nmod	1
30	el	det	12
30	empresa	nmod	1
30	en	case	1
30	entre	case	1
30	fins	case	4
30	fora	advmod	1
30	i	cc	4
30	juny	compound	2
30	minuts	flat	1
30	novembre	compound	2
30	o	cc	1
30	octubre	compound	1
30	primer	amod	1
30	pròxim	amod	1
30	restant	amod	1
30	setembre	compound	2
30	un	compound	1
30	un	nmod	3
30-35	el	det	1
30/100	al	case	1
30/100	quota	nmod	1
300	500	conj	1
300	600	conj	1
300	del	case	1
300	entre	case	1
300	hivern	nmod	1
300	i	cc	1
300	millones	flat	1
300	més	advmod	1
300	un	nmod	1
3000	i	cc	1
3000	un	nmod	2
30000	de	case	1
30000	inclòs	advmod	1
3064	mes	obl	1
3064	més	advmod	1
31	%	nmod	1
31	1995	compound	1
31	2	conj	1
31	2002	compound	1
31	2003	compound	1
31	Octubre	compound	1
31	agost	compound	1
31	amb	case	1
31	anar	aux	1
31	any	conj	1
31	cas	nmod	1
31	cent	compound	2
31	del	case	1
31	des	case	1
31	doble	appos	1
31	el	det	6
31	entre	case	1
31	gairebé	advmod	1
31	gener	compound	1
31	i	cc	3
31	inversió	nmod	1
31	maig	compound	3
31	nombre	nsubj	1
31	octubre	compound	1
31	passat	amod	2
31	pròxim	amod	1
31	ser	cop	1
31	total	nmod	1
31	un	nmod	3
31.1/100	del	case	1
311	483	appos	1
311	amb	case	1
311	destinat	advmod	1
311	el	det	1
311	milió	conj	1
32	Moll	nmod	1
32	el	det	1
