Head_Lemma	Dep_Lemma	Relation	Count
1.5	بِليُون	nummod	1
1.5	رَأس	nsubj	1
1.5	مليار	nmod	1
1.5	مِليَار	nummod	3
1.5	مِليُون	nummod	1
1.5	وَ	cc	1
1.56	%	nmod	1
1.6	%	nmod	1
1.6	1.7	conj	1
1.6	بَينَ	case	1
1.6	عَام	nmod	1
1.6	مُقَابِلَ	case	1
1.6	مِليُون	nummod	1
1.6	يَوم	nmod	1
1.7	%	nmod	1
1.7	حَوَالَى	case	1
1.7	مليار	nmod	1
1.7	مِليَار	nummod	1
1.7	مِليُون	nummod	1
1.7	وَ	cc	1
1.8	2.5	conj	1
1.8	500	nummod	1
1.8	بَينَ	case	1
1.8	تَقرِيب	aux	1
1.8	عَلَى	case	1
1.8	مِليَار	nummod	1
1.8	مِليُون	nummod	1
1.8	يَوم	nmod	1
1.806	إِلَى	case	1
1.806	مِليُون	nummod	1
1.85	إِلَى	case	1
1.85	مليون	nmod	1
1.9	مِليَار	nummod	2
1.91	عَرَف	conj	1
1.91	كم	nmod	1
1.91	مِسَاحَة	nsubj	1
1.942	مِليَار	nummod	1
10	%	nmod	12
10	04	conj	1
10	1	dep	1
10	10	conj	1
10	12	conj	1
10	12	nummod	3
10	13	conj	1
10	15	conj	1
10	16	conj	1
10	2	conj	2
10	20	conj	2
10	22	conj	1
10	23	conj	1
10	26	conj	1
10	27	conj	1
10	28	conj	1
10	3	nummod	1
10	32	conj	1
10	35	conj	1
10	38	conj	1
10	41	conj	1
10	42	conj	1
10	44	conj	1
10	48	conj	1
10	50	conj	3
10	55	conj	1
10	57	conj	1
10	آخَر	amod	1
10	أَلف	nummod	4
10	إِلَى	case	4
10	إِلَى	cc	1
10	اَل	cc	1
10	اِجتِمَاع	nmod	1
10	بَعدَ	case	1
10	بَينَ	case	3
10	بِ	case	3
10	بِليُون	nummod	1
10	تَكلِفَة	nmod	1
10	تُونِس	nmod	1
10	تِجَارَة	nmod	1
10	ثَانِيَة	nmod	1
10	حَالَة	nmod	1
10	حَالِيّ	amod	8
10	حَوَالَى	case	3
10	خَارِجَ	case	1
10	خَسَارَة	conj	1
10	دَولَة	nmod	1
10	سَاكِن	nmod	1
10	سَنَة	nmod	5
10	سِعر	nmod	1
10	شُبَاط	nmod	1
10	ضِعف	nmod	1
10	عَام	nmod	1
10	عَامِل	nmod	1
10	عَلَى	case	2
10	عَن	case	2
10	عُنصُر	nmod	2
10	فِي	case	1
10	قِرش	nmod	2
10	كَانُون	nmod	1
10	كِيلُو	nmod	1
10	مَدرَسَة	obl	1
10	مَدَنِيّ	amod	1
10	مَركَبَة	nmod	1
10	مَعَ	case	1
10	مَوقُوف	amod	1
10	مُؤَسِّس	amod	1
10	مُسَاهِم	nmod	1
10	مُهَاجِر	nmod	1
10	مِئَة	nummod	1
10	مِائَة	nummod	1
10	مِصر	obl	1
10	مِليَار	nummod	1
10	مِليُون	nummod	4
10	مِن	case	3
10	مِيدَالِيَّة	nmod	1
10	نَحوَ	case	2
10	نَحوَ	conj	1
10	نُقطَة	nmod	1
10	وَ	cc	5
10	وِزَارَة	nmod	1
10.5	مِئَة	nummod	1
10.5	مِليَار	nummod	1
100	%	nmod	4
100	200	conj	3
100	210	conj	1
100	30	appos	1
100	50	conj	1
100	90	conj	1
100	99	nummod	1
100	أَصل	nmod	1
100	أَلف	nummod	4
100	إِلَى	case	1
100	إِنتَاج	nmod	1
100	بَدء	nmod	1
100	بِ	case	1
100	جُنَيه	nmod	1
100	حَوَالَى	case	1
100	حُرّ	amod	1
100	سَنَة	nmod	1
100	عَلَى	case	1
100	عَن	case	1
100	فَقَط	advmod	1
100	قِرش	nmod	1
100	كَبِير	amod	1
100	كُورِيّ	amod	2
100	كِيلُومِتر	nmod	1
100	م	nmod	10
100	مِتر	nmod	2
100	مِليُون	nummod	13
100	نَحوَ	case	2
100	وَ	cc	3
100	يَخت	nmod	1
100	يَوم	nmod	1
100	يُورُو	nmod	1
1000	10	conj	1
1000	5000	conj	1
1000	جُنَيه	nmod	2
1000	دُولَار	nmod	1
1000	سَرِير	nmod	1
1000	مُضَاعَفَات	conj	1
1000	مِن	case	2
101	بِ	case	1
101	سَجَّل	acl	1
101	عَقد	dep	1
101	كجم	nmod	1
101	مباراة	nmod	1
101	مليون	nmod	1
101	مِئَة	nummod	1
101	مِليُون	nummod	1
102	بِ	case	1
102	مِليُون	nummod	1
102.7	أَلف	nummod	1
102.7	مِن	case	1
102.7	نِهَايَة	nmod	1
103	مَصنَع	nmod	1
104	بِ	case	1
104	مِليُون	nummod	1
104	نَحوَ	case	1
105	مُنتَصَف	nmod	1
105	مِليَار	nummod	1
105	مِليُون	nummod	1
105	مِن	case	1
1050	يَخت	nmod	1
108	عَلَى	case	1
108	مِليُون	nummod	1
1082	شَخص	nmod	1
109	اَل	cc	1
109	مِئَة	nummod	1
1090	أَكثَر	conj	1
1090	حَوَالَى	case	1
1090	مِيل	nmod	1
10،00	ت	nmod	1
10،30	ت	nmod	3
10،30	تَوقِيت	nmod	1
10،5	مِليَار	nummod	2
11	00	conj	1
11	10	conj	1
11	11	nummod	1
11	12	nummod	2
11	13	conj	1
11	16	nummod	1
11	2	nummod	1
11	2002	nummod	1
11	2003	nummod	1
11	23	conj	1
11	25	conj	1
11	28	conj	1
11	32	conj	1
11	35	conj	1
11	43	conj	1
11	50	conj	1
11	61	conj	1
11	8	conj	1
11	آب	nmod	1
11	آخِر	amod	1
11	آذَار	nmod	1
11	آن	conj	1
11	أَي	cc	1
11	أَيلُول	nmod	10
11	إِضَافَة	nmod	1
11	إِلَى	case	1
11	إِنَاء	conj	1
11	اَل	cc	1
11	بليون	nmod	1
11	بَرمِيل	nmod	1
11	بَعدَ	case	9
11	بِليُون	nummod	1
11	ت	nmod	1
11	تَمُّوز	nmod	2
11	ثَلَاثَة	conj	1
11	حَالِيّ	amod	21
11	حَيّ	nmod	1
11	خُصُوص	advmod	1
11	دُولَار	nmod	1
11	ر	cc	1
11	سَجَّادَة	nmod	1
11	سِبتَمبِر	nmod	4
11	شَرِكَة	nmod	1
11	شَهر	nmod	1
11	عَن	case	1
11	غِطَاء	conj	1
11	فَترَة	conj	1
11	فِي	case	2
11	كَأس	conj	1
11	مَاضِي	amod	2
11	مُنذُ	case	1
11	مِتر	nmod	1
11	مِقدَار	nsubj	1
11	مِليَار	nummod	2
11	مِليُون	nummod	2
11	مِن	case	1
11	مِنطَقَة	nmod	1
11	نَحوَ	case	1
11	هُوَ	obl	2
11	ومشربة	conj	1
11	وَ	cc	1
11	وَفَاة	nmod	1
11.3	%	nmod	1
11.3	آن	nmod	1
11.3	إِجمَالِيّ	nmod	1
11.4	%	nmod	1
11.5	مليون	nmod	1
110	115	conj	1
110	أَلف	nummod	1
110	إِلَى	case	1
110	بَينَ	case	1
110	قَبلَ	case	1
110	مَرِيض	nmod	1
110	يَوم	nmod	1
1100	إِلَى	case	2
1100	جُنَيه	nmod	2
1100	طُنّ	nmod	1
111	أَن	mark	1
111	أُسبُوع	obl	1
111	بَعدَ	case	1
111	كَان	cop	1
112	مِليُون	nummod	2
112	هُوَ	obj	1
1128	إِجرَاء	nmod	1
113	بِ	case	1
113	حَوَالَى	case	1
113	قَتِيل	nmod	1
113	مِليُون	nummod	1
113	يَوم	nmod	1
114	115	conj	1
115	إِلَى	case	1
115	شَرِكَة	nmod	1
115	مِليُون	nummod	1
115	وَ	cc	1
116	اَل	cc	2
116	بَحَّار	nmod	1
116	رَجُل	nmod	1
116	سريلانكياً	nmod	1
116	عالقين	nmod	1
118	إِلَى	case	1
118	مُحَامِي	nmod	1
118	مِليُون	nummod	1
118	يَومِيّ	amod	1
1180	قَضِيَّة	nmod	1
1180	وَ	cc	1
11800	بَينَ	case	1
11800	تَمّ	acl	1
11800	مَقعَد	nmod	1
11800	مِن	case	1
119	إِلَى	case	1
119	حَوَالَى	case	1
119	مِليُون	nummod	1
119	يَومِيّ	amod	1
12	%	nmod	5
12	1.942	appos	1
12	11	nummod	3
12	20	conj	2
12	22	conj	1
12	6	conj	1
12	6	dep	1
12	7	nummod	1
12	8	conj	1
12	أَلف	nummod	2
12	أَيلُول	nmod	1
12	إِلَى	case	1
12	بَعدَ	case	1
12	بَينَ	case	2
12	بِ	case	2
12	تلقي	nmod	1
12	تَمُّوز	nmod	1
12	تَوأَم	nmod	1
12	حَالِيّ	amod	11
12	حَزِيرَان	nmod	2
12	حَزِيرَان	obl	1
12	خَمسُون	conj	1
12	دَقِيقَة	nmod	1
12	دُولَار	nmod	1
12	ذَهَبِيّ	amod	1
12	سَفِينَة	nmod	1
12	سَنَوِيّ	amod	1
12	شاهداِ	nmod	1
12	شَخص	nmod	1
12	شَرِكَة	nmod	1
12	شِيشَانِيّ	amod	2
12	طَرَف	nmod	1
12	طُنّ	nmod	1
12	عَام	nmod	4
12	عَام	obl	1
12	عَن	case	2
12	فَقَط	advmod	1
12	فِي	case	4
12	قَتِيل	nmod	1
12	كَانُون	nmod	1
12	مَا	cc	1
12	مَارِس	nmod	1
12	مَركَز	nmod	1
12	مَشرُوع	nmod	1
12	مُقَابِلَ	case	2
12	مُنتَخَب	nmod	1
12	مُنذُ	case	2
12	مِتر	nmod	1
12	مِليَار	nummod	2
12	مِليُون	nummod	5
12	مِن	case	2
12	مِيدَالِيَّة	nmod	1
12	نَحو	cop	1
12	نَحوَ	case	1
12	نِسَاء	nmod	1
12	وَ	cc	8
12	وَزَّع	acl	1
12.2	قِيمَة	nsubj	1
12.2	كجم	nmod	1
12.2	مِليُون	nummod	1
12.8	إِستَرلِينِيّ	amod	1
12.8	جُنَيه	nmod	1
12.8	مُقَابِلَ	case	1
120	أَدِيب	nmod	1
120	أَصل	nmod	1
120	أَلف	nummod	1
120	بِ	case	2
120	بِليُون	nummod	2
120	حَوَالَى	case	1
120	سَنَوِيّ	amod	1
120	شَرق	nmod	1
120	ضَحِيَّة	nmod	1
120	كلم	nmod	1
120	مَبِيعَات	nmod	1
120	مُسَاعَدَة	nmod	1
120	مِليُون	nummod	2
120	مِن	case	1
120	نَائِب	nmod	1
120	هُوَ	obl	1
120.5	مِليُون	nummod	1
1200	150	conj	1
1200	أَلف	conj	1
1200	رَجُل	nmod	2
1200	عُنصُر	nmod	1
122.9	إِلَى	case	1
122.9	مِليُون	nummod	1
1224	مُخَالَفَة	nmod	1
1224	وَ	cc	1
123	%	nmod	1
123	إِلَى	case	1
123	مِليَار	nummod	1
124	مِليُون	nummod	1
1246	هكتار	nmod	1
125	دَولَة	nmod	1
126	مِليُون	nummod	1
1264.6	مِليُون	nummod	1
1272	1180	conj	1
1272	1224	conj	1
1272	264	conj	1
1272	4	conj	1
1272	قَضِيَّة	nmod	1
128	آخَر	amod	1
12،00	ت	nmod	1
13	%	nmod	3
13	11	conj	1
13	12	nummod	1
13	14	conj	1
13	14	nummod	1
13	38	conj	1
13	497	conj	1
13	55	conj	1
13	7	nummod	1
13	أَلف	nummod	1
13	أَيلُول	nmod	4
13	إِلَى	case	1
13	اَل	cc	1
13	اِستَخدَم	acl	1
13	بَينَ	case	2
13	تَمُّوز	nmod	1
13	خِلَالَ	case	1
13	دَولَة	nmod	1
13	سَاعَة	nmod	1
13	سَعُودِيّ	nmod	1
13	سَنَة	nmod	1
13	سَنَة	obl	1
13	سِنت	nmod	1
13	عَام	nmod	2
13	عُمر	nsubj	1
13	فِلَسطِينِيّ	nmod	1
13	فِي	case	7
13	قُطعَة	nmod	1
13	كلم	nmod	1
13	كَان	cop	1
13	كَمِّيَّة	nmod	1
13	لَقَب	nmod	1
13	مَدِينَة	obl	1
13	مَرحَلَة	nmod	1
13	مَوعِد	nmod	1
13	مُبَارَاة	nmod	1
13	مُحَافَظَة	nmod	1
13	مُنتَسِب	amod	1
13	مُنذُ	case	1
13	مُنَظَّمَة	nmod	1
13	مِئَة	nummod	1
13	مِليَار	nummod	3
13	مِليُون	nummod	2
13	مِن	case	3
13	هَدَف	nmod	1
13	هُوَ	nmod	1
13	وَ	cc	1
13	وَزِير	nmod	1
13	وَفد	conj	1
13.3	%	nmod	1
13.9	مِليَار	nummod	1
13.9	نَحوَ	case	1
130	إِلَى	case	1
130	دَقِيقَة	nmod	1
130	مُؤَامَرَة	nmod	1
130	مِليُون	nummod	1
1300	أَي	cc	1
1300	إِلَى	case	3
1300	كِيلُومِتر	nmod	4
131	مِليُون	nummod	1
131	وَ	cc	1
131.03	مليون	nmod	1
131.03	وَ	cc	1
132	34	nummod	1
132	أَلف	nummod	1
132	عَمِل	acl	1
132	مَشرُوع	nmod	1
134	بِ	case	1
134	كجم	nmod	1
134	مِليُون	nummod	1
135	أَلف	nummod	1
135	مِليُون	nummod	1
135	مِن	case	1
135	نَحوَ	case	1
13600	سَرِير	nmod	1
13600	سِوَى	case	1
13600	لِ	case	1
139	بِ	case	1
139	عَادَل	dep	1
139	عَام	nmod	1
139	مُقَارَنَة	cc	1
139	مِليُون	nummod	1
139	نَحوَ	case	1
13،00	تغ	nmod	1
13،30	ت	nmod	1
14	%	nmod	8
14	11	conj	2
14	12	conj	1
14	18	conj	3
14	2	nummod	1
14	23	conj	2
14	3	nummod	1
14	30	conj	1
14	5	dep	1
14	52	conj	1
14	أَجنَبِيّ	nmod	1
14	أَغُسطُس	nmod	1
14	أَيضًا	advmod	1
14	أُكتُوبِر	nmod	1
14	إِلَى	case	4
14	بَينَ	case	1
14	بِضع	conj	1
14	بِليُون	nummod	2
14	حَالِيّ	amod	2
14	حَوَالَى	case	1
14	دَور	nmod	1
14	دَولَة	nmod	1
14	رَهِينَة	nmod	1
14	سَاعَة	nmod	2
14	سَنَة	nmod	1
14	شَخص	nmod	1
14	شَمِل	acl	1
14	صَحَافَة	dep	1
14	عَلَى	case	1
14	فَرَنسَا	nmod	1
14	فِي	case	1
14	قَتِيل	nmod	1
14	قُوَّة	nmod	1
14	مَعَ	case	1
14	مَولُود	nmod	1
14	مُسَلَّح	nmod	1
14	مُمَثِّل	amod	1
14	مُنَظَّمَة	nmod	1
14	مُوَافِق	amod	1
14	مِئَة	nummod	1
14	مِليُون	nummod	3
14	مِن	case	2
14	مِيدَالِيَّة	nmod	1
14	نِسبَة	nmod	1
14	هَدَف	nmod	1
14	هُوَ	nmod	1
14	هُوَ	obl	2
14	وَ	cc	1
14	يَومِيّ	amod	1
14	يُونِيُو	nmod	1
14.5	%	nmod	1
14.5	إِلَى	case	1
14.7	قِيمَة	nsubj	1
14.7	مِليُون	nummod	1
140	33	appos	1
140	إِلَى	case	2
140	اَل	cc	1
140	بِليُون	nummod	2
140	سِلعَة	nmod	1
140	عَلَى	case	1
140	قِرش	nmod	2
140	مِليَار	nummod	5
140	مِن	case	2
140	نَحوَ	case	1
1400	مِليُون	nummod	1
142	مِليُون	nummod	1
1425	هجري	nmod	1
1435	أَصل	nmod	1
1435	سَهم	nmod	1
144	مِليُون	nummod	2
144	وَ	cc	1
145	أَردَبّ	nmod	1
145	جُنَيه	nmod	1
147	بِ	case	1
147	مِليُون	nummod	1
147	نَحوَ	case	1
148	%	nmod	1
15	%	nmod	5
15	10	conj	1
15	11	conj	1
15	11	nummod	1
15	2	nummod	1
15	20	conj	1
15	25	conj	1
15	7	nummod	42
15	8	conj	2
15	8	nummod	24
15	9	nummod	8
15	أَبرَز	amod	2
15	أَقَلّ	amod	1
15	أَكثَر	conj	1
15	أَلف	nummod	6
15	أَنَّ	mark	1
15	أَو	cc	2
15	أَيلُول	nmod	1
15	إِسبَانِيَا	nmod	1
15	إِلَى	case	6
15	إِلَى	cc	1
15	اَل	cc	2
15	اِتِّجَاه	nmod	1
15	اِعتِبَار	cc	1
15	بَرلَمَان	nmod	1
15	بَينَ	case	2
15	بِ	case	3
15	تَمُّوز	nmod	2
15	تُونِس	nmod	1
15	تِشرِين	nmod	1
15	جَانِب	nmod	1
15	جَنُوب	nmod	2
15	جِهَاز	conj	1
15	حَالَة	nmod	1
15	حَالِيّ	amod	1
15	حَتَّى	case	1
15	حَوَالَى	case	5
15	دَفعَة	nmod	1
15	دُونَ	case	1
15	رَجُل	nmod	1
15	سَاكِن	nmod	1
15	سَبَق	acl	1
15	سَنَة	nmod	6
15	سَيَّارَة	nmod	2
15	سُدّ	nmod	1
15	شَمَل	acl	1
15	شَيء	conj	1
15	عَام	nmod	5
15	فَرع	nmod	1
15	فَقَط	advmod	1
15	فِي	case	2
15	قِطعَة	nmod	3
15	كلم	nmod	3
15	كُلّ	nmod	1
15	لِ	case	1
15	مَجمُوعَة	nmod	1
15	مَركَز	conj	1
15	مَركَز	nmod	1
15	مُدَّة	nsubj	1
15	مُقَاتِل	nmod	1
15	مُنذُ	case	2
15	مِائَة	nummod	1
15	مِليُون	nummod	6
15	مِن	case	8
15	نَائِب	nmod	1
15	نَحوَ	case	2
15	نُقطَة	nmod	1
15	نِصف	nsubj	1
15	هُوَ	cc	1
15	هُوَ	obl	1
15	وطلاسم	conj	1
15	وَ	cc	6
15	يَوم	nmod	2
15.2	%	nmod	1
15.2	مِن	case	2
15.4	%	nmod	1
15.4	عَام	nmod	1
15.4	نِسبَة	nsubj	1
15.5	لِ	case	1
15.5	مِليُون	nummod	1
15.5	نَحوَ	case	1
15.7	%	nmod	1
15.7	إِلَى	case	1
15.9	مِليُون	nummod	1
15.9	وَصَل	acl	1
150	%	nmod	1
150	395	nsubj	1
150	450	nummod	1
150	أَتَى	acl	1
150	أَلف	nummod	4
150	اَل	cc	2
150	بِليُون	nummod	1
150	ثَلَاثُون	nummod	1
150	جُندِيّ	nmod	1
150	خَمسَة	appos	1
150	روبلا	nmod	1
150	سَنَوِيّ	obl	1
150	شَابّ	nmod	1
150	شَرق	nmod	1
150	شَرِكَة	nmod	1
150	طَاقَة	nsubj	1
150	عَام	nmod	1
150	فَقَط	advmod	1
150	فِي	case	1
150	قَتِيل	nmod	2
150	قُوَّة	nmod	1
150	كلم	nmod	3
150	كِيلُومِتر	nmod	1
150	مُبَارَاة	nmod	1
150	مُتَطَوِّع	nmod	1
150	مِقدَار	nsubj	1
150	مِليُون	nummod	4
150	مِن	case	5
150	نَحوَ	case	3
150	هُوَ	obl	1
150	وَ	cc	3
150	يَومِيّ	obl	1
1500	أَنَّ	mark	1
1500	إِلَى	case	1
1500	بَلَغ	conj	1
1500	دُولَار	nmod	1
1500	طَاقَة	nsubj	1
1500	قَدر	nsubj	1
1500	مُقَرَّر	conj	1
1500	مِيجَاوَات	nmod	1
1504	1990	conj	1
151	شَخص	nmod	1
151	مِليُون	nummod	1
151913	قنطار	nmod	1
151913	نِسبَة	nmod	1
153	إِلَى	case	1
153	مِليُون	nummod	2
155	مِليَار	nummod	1
157.114	إِلَى	case	1
157.114	مليون	nmod	1
1580	كِيلُومِتر	nmod	1
159	بِ	case	1
159	طَائِرَة	nmod	1
15،00	تغ	nmod	1
16	%	nmod	2
16	11	nummod	2
16	16	conj	1
16	2	conj	1
16	3	nummod	3
16	8	nummod	4
16	آب	nmod	2
16	أَصل	nmod	1
16	أَلف	nummod	1
16	إِلَى	case	1
16	اِنفِجَار	nmod	2
16	بِ	case	1
16	بِليُون	nummod	2
16	تَمُّوز	nmod	1
16	تَمُّوز	obl	1
16	حَالِيّ	amod	1
16	دُونَ	case	1
16	شَاهِد	nmod	1
16	شَرِكَة	nmod	1
16	شَمَال	obl	1
16	عَام	nmod	1
16	فِي	case	1
16	قِيمَة	nsubj	1
16	مَادَّة	nmod	1
16	مَايُو	nmod	1
16	مَجمُوع	amod	1
16	مَجمُوع	nsubj	1
16	مَشرُوع	nmod	1
16	مَقعَد	nmod	1
16	مُبَارَاة	nmod	1
16	مِائَة	nummod	1
16	مِليَار	nummod	1
16	مِليُون	nummod	4
16	مِن	case	2
16	نَحوَ	case	1
16	هُوَ	obj	1
16	وَ	cc	2
16	وِزَارَة	nmod	2
16.4	%	nmod	1
16.5	مِليُون	nummod	1
16.8	إِلَى	case	1
16.8	مِليُون	nummod	2
16.9	%	nmod	1
16.9	قَدر	nsubj	1
160	26	appos	1
160	أَردَبّ	nmod	1
160	أَلف	nummod	1
160	جُنَيه	nmod	1
160	عَائِد	nmod	1
160	غَرب	nmod	1
160	كلم	nmod	1
160	مِليَار	nummod	2
160	مِليُون	nummod	3
160	نَحوَ	case	1
1600	مَزرَعَة	nmod	1
1600	مِن	case	1
1621	إِلَى	case	1
1621	مَرِيض	nmod	1
1624	جَرِيمَة	nmod	1
1624	وَ	cc	1
164	طَائِرَة	nmod	1
165	بِ	case	1
165	عَام	nmod	1
165	مليون	nmod	1
165	مُقَارَنَة	cc	1
1657.4	مليون	nmod	1
167	دَولَة	nmod	1
167	مِن	case	1
17	%	nmod	1
17	/	cc	1
17	100	conj	1
17	11	conj	1
17	11	nummod	4
17	18	conj	1
17	200	conj	1
17	3	nummod	2
17	33	conj	1
17	4	appos	1
17	7	nummod	1
17	7،4	conj	1
17	95	conj	1
17	آب	nmod	1
17	اقلاع	nmod	1
17	اِثنَان	conj	1
17	اِستِثمَار	nmod	1
17	اِستِيرَاد	nmod	1
17	بَينَ	case	1
17	بِليُون	nummod	2
17	تَمُّوز	nmod	1
17	جِهَاز	nmod	1
17	حَرب	nmod	1
17	دَقِيقَة	nmod	1
17	رَهِينَة	nmod	1
17	سَاعَة	nmod	1
17	سَنَة	nmod	1
17	شَكل	nmod	1
17	شَهر	nmod	1
17	عَام	nmod	4
17	عَن	case	1
17	قَبلَ	case	1
17	لِ	case	1
17	مَا	acl	1
17	مُنذُ	case	1
17	مِليَار	nummod	1
17	مِليُون	nummod	1
17	مِن	case	1
17	نُوفِمبِر	nmod	1
17	وَزِير	nmod	1
17	يَوم	nmod	1
17.1	%	nmod	1
17.1	18.3	nummod	1
17.1	إِلَى	case	1
17.1	مِليَار	nummod	1
17.4	%	nmod	1
17.4	سَنَة	orphan	1
17.4	وَ	cc	1
17.5	%	nmod	1
17.5	إِلَى	case	1
170	عَرض	nmod	1
170	مِليُون	nummod	1
1700	بَلدَة	nmod	2
1700	تَقرِيب	obl	1
1700	عَن	case	2
1700	كم	nmod	1
1700	مِن	case	1
173	%	nmod	1
174	إِلَى	case	1
174	مِليُون	nummod	1
175	قِرش	nmod	2
1750	مِليُون	nummod	1
176	11	conj	1
176	حَالَة	nmod	1
1769.1	مِليُون	nummod	1
177	بِ	case	1
177	مُذَكِّرَة	nmod	1
177	مُوجِب	cc	1
178.8	إِلَى	case	1
178.8	مِليُون	nummod	1
179	إِلَى	case	1
179	مَرِيض	nmod	1
17،00	ت	nmod	1
17،00	تغ	nmod	1
18	1	nummod	1
18	11	conj	1
18	11	nummod	1
18	12	conj	1
18	2	conj	1
18	2	nummod	1
18	20	conj	3
18	2003	conj	1
18	47	conj	1
18	آب	nmod	1
18	أَسفَر	acl	1
18	أَلف	nummod	2
18	أُكتُوبِر	nmod	1
18	إِلَى	case	2
18	اَل	cc	1
18	اِنفِجَار	dep	1
18	بَدَل	cc	1
18	بَينَ	case	1
18	بِ	case	1
18	تَعَاوُن	nmod	1
18	ثَانِيَة	nmod	1
18	حَالِيّ	amod	1
18	حَزِيرَان	nmod	2
18	دَورَة	nmod	1
18	سَاعَة	nmod	1
18	سِنت	nmod	1
18	شَخص	nmod	2
18	عَام	nmod	1
18	عَلَى	case	2
18	فِي	case	2
18	قَتِيل	nmod	1
18	مَارِس	nmod	1
18	مَشرُوع	nmod	1
18	مُؤَسَّسَة	nmod	1
18	مُحَادَثَة	nmod	1
18	مِائَة	nummod	1
18	مِليَار	nummod	1
18	مِن	case	4
18	نَحوَ	case	1
18	وَ	cc	4
18.3	%	nmod	1
18.3	بَدَل	cc	1
18.3	عَام	nmod	1
18.3	مِن	case	1
18.496	عَدَد	nsubj	1
18.5	%	nmod	1
18.5	بِ	case	1
18.5	نَحوَ	case	1
180	314	nummod	1
180	أَلف	nummod	2
180	اِحتِيَاط	xcomp	1
180	تَحَمَّل	acl	1
180	سِوَى	case	1
180	شَرِكَة	nmod	1
180	طَرَف	nmod	1
180	قِيمَة	nsubj	1
180	مِليَار	nummod	1
180	مِليُون	nummod	1
180	مِن	case	1
180.72	مِليُون	nummod	1
1800	فَتَى	nmod	1
1800	ميجاهيرتز	nmod	1
182	12	conj	1
182	شَرِكَة	nmod	1
182	مَشرُوع	nmod	1
182	يَوم	nmod	1
183	878	conj	1
183	فِلَسطِينِيّ	nmod	1
183	كَمِّيَّة	nmod	1
183	مِليُون	nummod	1
183.8	صَادِر	dep	1
183.8	مِليُون	nummod	1
184.3	مُقَابِلَ	case	1
184.3	مِليُون	nummod	1
184.3	نَفس	nmod	1
185	مِليُون	nummod	1
187	مِليُون	nummod	1
