Head_Lemma	Dep_Lemma	Relation	Count
000	100	nummod	2
000	15	nummod	1
000	150	nummod	1
000	200	nummod	1
000	22	nummod	1
000	225	nummod	1
000	25	nummod	1
000	27	nummod	2
000	30	nummod	4
000	33	nummod	1
000	35	nummod	1
000	40	nummod	1
000	400	nummod	1
000	420	nummod	1
000	60	nummod	1
000	61	nummod	1
000	750	nummod	1
000	800	nummod	1
000	847	nummod	1
000	Fachhochschule	nmod	1
000	auf	case	1
000	davon	advmod	1
000	mit	case	1
000	um	case	1
000	umgerechnet	advmod	1
000	und	cc	1
020C	der	det	1
020C	mit	case	1
04	2011	nmod	1
07/10/11	Enttäuschung	appos	1
07/10/11	der	dep	1
07/10/11	gehören|hören	conj	1
07/10/11	jetzt	advmod	1
07/10/11	sein	cop	1
07/10/11	wir	nsubj	1
09	2008	compound	1
0:0	Rückspiel	conj	1
0:0	ein	det	1
0:0	mit	case	1
0:1	mit	case	1
0:2	mit	case	1
0:3	BV	nmod	1
0:3	Rückrundenauftakt	nmod	1
0:3	ein	det	1
0:3	mit	case	2
0:3	nach	case	1
0x0800	Bild	nmod	1
0x0800	IPv4	nmod	1
0x0800	beispielsweise	advmod	1
0x8100	ungleich	case	1
1	+2	conj	1
1	2	conj	1
1	2	nummod	1
1	20	conj	1
1	bis	advmod	1
1	bis	case	1
1	ca	advmod	1
1	der	det	4
1	drittklassige	amod	1
1	etwa	advmod	1
1	für	case	1
1	od	cc	1
1	rund	advmod	1
1	zu	case	1
1	zwischen	case	1
1	über	advmod	1
1,1	lediglich	advmod	1
1,2	Dichlorethan	flat	1
1,2	nur	advmod	1
1,27	bis	case	1
1,325	insgesamt	advmod	1
1,5	bis	case	2
1,5	etwa	advmod	1
1,5	zu	case	1
1,54	etwa	advmod	1
1,54	von	case	1
1,7	gut	advmod	1
1-2	bzw	cc	1
1.220	insgesamt	advmod	1
1.700	bis	case	1
1.726	insgesamt	advmod	1
10	15	nmod	1
10	29	nmod	1
10	30	nmod	1
10	86	nmod	1
10	Ergebnis	flat	1
10	Top	amod	1
10	ca	advmod	1
10	der	det	1
10	durchschnittlich	advmod	1
10	etwa	advmod	3
10	nur	advmod	2
10	rund	advmod	1
10	vier	nummod	1
10	von	case	1
10	weniger	advmod	1
10-GBit/s-Ethernet	zu	case	1
10.000	bis	case	1
10.000	mehr	advmod	1
10.462	auf	case	1
10.500	rund	advmod	1
10.900	ca.	advmod	1
100	82	nummod	1
100	auf	case	1
100	bis	case	1
100	etwa	advmod	5
100	fast	advmod	1
100	knapp	advmod	1
100	mal	amod	1
100	mehr	advmod	2
100	mindestens	advmod	1
100	rund	advmod	1
100	über	advmod	3
100.000	insgesamt	advmod	1
100.000	knapp	advmod	1
100.000	rund	advmod	2
1000	etwa	advmod	2
1000	maximal	advmod	1
1000	rund	advmod	1
1000	von	case	1
10000	über	advmod	1
1035	schon	advmod	1
1045	bis	case	1
1045	etwa	advmod	1
1054	1076	conj	1
1076	und	cc	1
109A	B	appos	1
10:0	17:7	conj	1
10:0	mit	case	2
11	bis	case	1
11	ungefähr	advmod	1
11.590.726,11	780.869,37	conj	1
11.590.726,11	Land	nmod	1
110	etwa	advmod	1
110	rund	advmod	1
1100	um	case	1
1102	bis	case	1
1104	seit	case	1
1110	von	case	1
1111	von	case	1
1120	2009	conj	1
1120	von	case	1
1127	bis	case	1
1148	bis	case	1
1182	nach	case	1
1183	*	advmod	1
1183	Stein	nmod	1
12	bis	case	1
12	nach	case	1
12.000	insgesamt	advmod	1
12.000	von	case	1
12.500	bis	case	1
12.679	von	case	1
120	bis	case	1
1200	um	case	1
1218	nach	case	1
1218	schon	advmod	1
1225	um	case	1
123.000	rund	advmod	1
1236	bereits	advmod	1
1240	etwa	advmod	1
1240	um	case	2
1255	†	acl	1
1268	um	case	1
127.140	durchschnittlich	advmod	1
1270	von	case	1
1271	bis	case	1
129	a	dep	1
129.946	damals	advmod	1
1291	bis	case	1
13	46	conj	1
13	bis	case	1
13	der	det	2
13.000	fast	advmod	1
1300	bis	case	1
1316	schon	advmod	1
1320	*	dep	1
1320	1310	compound	1
1320	um	case	1
1340	bis	case	1
1340	etwa	advmod	1
1369	von	case	1
1371	bis	case	1
1375	nach	case	1
1397	von	case	1
14	22	conj	1
14	40	conj	1
14	bis	case	4
14	der	det	1
14	etwa	advmod	1
14	insgesamt	advmod	2
14	rund	advmod	1
14-15	zusammen	advmod	1
1400	bis	case	1
1402	vor	case	1
1416	kurz	advmod	1
1416	vor	case	1
1438	bereits	advmod	1
1440	um	case	1
1446	Tod	nmod	1
1448	bis	case	1
14Tr	der	det	1
14Tr	von	case	1
14TrM	der	det	1
15	50	nmod	1
15	9	conj	1
15	bis	case	3
15	ca	advmod	1
15	rund	advmod	1
15	vorerst	advmod	1
15,6	23,4	nummod	1
15,6	x	punct	1
15.000	über	advmod	1
150	250	conj	1
150	bis	case	1
150	etwa	advmod	5
150	mindestens	advmod	1
150	zwischen	case	1
150	über	advmod	1
150.000	rund	advmod	1
1500	etwa	advmod	2
1500	nahezu	advmod	1
1500	um	case	1
1502	von	case	1
1503	1505	conj	1
1503	zwischen	case	1
1505	und	cc	1
1511	1687	conj	1
1512	an	fixed	1
1512	von	case	1
1515	um	case	1
1524	nach	case	1
1525	seit	case	1
1526	von	case	1
1528	29	conj	1
1528	bis	case	1
1529	1683	conj	1
1531	32	conj	1
1531	um	case	1
1533	bis	case	1
1550	ab	case	1
1550	bis	case	1
1550	etwa	advmod	1
15500	über	advmod	1
1562	seit	case	1
1564	von	case	1
1565	bis	case	1
157	auf	case	1
1572	seit	case	1
1585	ab	case	1
1588	bis	case	1
16	18	nmod	1
16	25	nmod	1
16	3	appos	1
16	bis	advmod	1
16	der	det	1
16	und	cc	1
16	von	case	1
16	über	advmod	1
1600	seit	case	1
1600	um	case	1
1607	um	case	2
1610	gegen	case	1
1616	bereits	advmod	1
1623	Jahr	nsubj	1
1623	sein	cop	1
1626	1628	conj	1
1628	und	cc	1
1635	1638	conj	1
1635	zwischen	case	1
1636	Herzog	nmod	1
1636-85	reg.	advmod	1
1638	und	cc	1
1641	bis	case	1
1648	auch	advmod	1
1648	nach	case	1
1649	Herzog	nmod	1
1649	und	cc	1
165.000	auf	case	1
165.000	rund	advmod	1
1650	seit	case	1
1650	um	case	1
1653	vor	case	1
1656	von	case	1
1660	mit	case	1
1661	seit	case	1
1663	von	case	1
1666	ab	case	1
1670	ab	case	1
1670	bis	case	1
1672	Freiherr	nmod	1
1672	schon	advmod	1
1683	und	cc	1
1685	um	case	1
1687	und	cc	1
1689	vor	case	1
17	18	conj	1
17	21	nmod	1
17	der	det	1
17	etwa	advmod	1
17,5	knapp	advmod	1
1700	ab	case	1
1700	dann	advmod	1
1701	von	case	1
1707	von	case	1
1709	erst	advmod	1
1710	ab	case	1
1710	etwa	advmod	1
1713	1717	conj	1
1713	von	case	1
1715	seit	case	1
1720	1730	conj	1
1720	um	case	1
1720	von	case	1
1724	von	case	1
1728	etwa	advmod	1
1728	seit	case	1
1728	†	advmod	1
1736	von	case	1
1737	1743	conj	1
1737	zwischen	case	1
1743	und	cc	1
1750	seit	case	1
1754	von	case	1
1758	von	case	1
1763	noch	advmod	1
1764	spätestens	advmod	1
1766	67	conj	1
1766	seit	case	1
1770	um	case	1
1776	von	case	1
1778	von	case	1
178.000	rund	advmod	1
1781	1789	conj	1
1781	von	case	1
1783	bis	case	1
1789	und	cc	1
1791	bis	case	1
1793	seit	case	1
1795	bereits	advmod	1
1796	bis	case	1
17:7	und	cc	1
18	13	conj	1
18	24	conj	1
18	Woche	nmod	1
18	bis	case	2
18	d	nmod	1
18	durchschnittlich	advmod	1
18	nach	case	1
18	neun	nmod	1
18	sein	det	1
18	und	cc	1
18	unter	advmod	1
18	unter	case	1
180	Chr	nmod	2
180	ca.	advmod	1
1800	bis	case	1
1800	seit	case	1
1800	um	case	1
1806	bis	case	1
1807	1811	conj	1
1807	zwischen	case	1
1810	bereits	advmod	1
1811	1813	conj	1
1811	und	cc	1
1811	zwischen	case	1
1812	bis	case	2
1812	von	case	1
1813	1852	conj	1
1813	1870	conj	1
1813	1914	conj	1
1813	bis	case	1
1813	etwa	advmod	1
1813	und	cc	1
1813	von	case	1
1815	1819	conj	2
1815	seit	case	1
1815	zwischen	case	2
1816	bis	case	2
1817	von	case	1
1819	1826	conj	1
1819	und	cc	2
1819	zwischen	case	1
1820	bis	case	1
1826	1827	conj	1
1826	bis	case	1
1826	und	cc	1
1826	zwischen	acl	1
1827	1743	compound	1
1827	Juni	conj	1
1827	und	cc	1
1830	1832	conj	1
1830	zwischen	case	1
1831	Angabe	nmod	1
1831	bereits	advmod	1
1832	und	cc	1
1832	vor	case	1
1833	bis	case	2
1835	1831	appos	1
1839	ab	case	1
1839	an	fixed	1
1839	von	case	2
1842	1846	conj	1
1842	ab	case	1
1842	von	case	1
1844	von	case	1
1845	ab	case	1
1845	bis	case	1
1845	nur	advmod	1
1845	von	case	1
1846	sowie	cc	1
1847	von	case	1
1848	49	nummod	1
1848	bis	case	1
1850	bis	case	1
1850	um	case	1
1851	bis	case	1
1854	bis	case	1
1855	von	case	1
1856	1862	conj	1
1856	zwischen	case	1
1857	von	case	1
1860	München	flat	1
1860	von	case	1
1861	bereits	advmod	1
1861	seit	case	1
1862	und	cc	1
1863	Anfang	nmod	1
1863	ab	case	1
1863	von	case	1
1864	bis	case	1
1864	von	case	1
1867	ab	case	1
1869	ab	case	1
1869	von	case	1
1871	1873	conj	1
1871	73	compound	1
1871	ab	case	1
1871	bis	case	1
1871	nach	case	1
1871	von	case	1
1871	zwischen	case	1
1872	bereits	advmod	1
1873	bis	case	1
1873	und	cc	1
1874	bis	case	1
1874	von	case	1
1875	von	case	1
1876	Bau	nmod	1
1876	bis	case	1
1877	ab	case	1
1878	ab	case	2
1880	um	case	1
1881	von	case	1
1883	1889	conj	1
1883	zwischen	case	1
1884	bis	case	1
1885	1884	compound	1
1887	erst	advmod	1
1888	bis	case	2
1889	und	cc	1
1890	ab	case	2
1891	*	dep	1
1891	1896	conj	1
1891	1904	conj	2
1892	ab	case	1
1892	von	case	1
1893	ab	case	1
1893	von	case	1
1894	1907	conj	1
1894	zwischen	case	1
1895	ab	case	1
1895	bis	case	1
1895	seit	case	2
1896	von	case	2
1897	bereits	advmod	1
1897	seit	case	1
1897	von	case	1
1898	Oberreallehrer	nmod	2
1898	seit	case	3
1898	von	case	1
1899	bereits	advmod	1
1899	bis	case	1
18jährig	unter	case	1
19	der	det	2
19	etwa	advmod	1
19	nur	advmod	1
19.125	Laich	nmod	1
19.125	auf	case	1
1900	ab	case	1
1900	bis	case	1
1900	kurz	advmod	1
1900	nach	case	1
1900	um	case	2
1901	02	conj	1
1901	von	case	1
1902	1904	conj	1
1902	bis	case	2
1902	von	case	1
1903	1906	conj	1
1903	von	case	2
1903	zwischen	case	1
1904	und	cc	1
1905	bis	case	1
1905	von	case	1
1906	1910	nmod	1
1906	und	cc	1
1906	von	case	2
1907	1911	conj	1
1907	bis	case	1
1907	und	cc	1
1907	von	case	1
1908	bis	case	1
1908	von	case	2
1909	bis	case	1
1909	seit	case	2
1910	Ende	nmod	1
1910	ab	case	1
1910	bis	case	2
1910	von	case	1
1911	bis	case	1
1911	seit	case	1
1911	und	cc	1
1911er	der	det	1
1911er	veraltet	amod	1
1912	13	conj	1
1912	bis	case	1
1912	seit	case	1
1912	von	case	1
1913	bis	case	2
1913	seit	case	1
1914	15	conj	1
1914	1945	conj	1
1914	bis	case	2
1914	und	cc	1
1914	zwischen	case	1
1915	1916	conj	1
1915	Ende	nmod	1
1915	um	case	1
1915	von	case	1
1917	seit	case	1
1917	von	case	1
1918	bis	case	2
1918	nach	case	1
1919	1920	conj	1
1919	ab	case	2
1919	bis	case	3
1919	seit	case	1
1920	1933	conj	1
1920	1947	conj	2
1920	bis	case	1
1920	und	cc	1
1920	von	case	1
1920	zwischen	case	3
1920er	der	det	1
1920er	spät	amod	1
1920er	von	case	1
1921	bis	case	1
1922	von	case	2
1923	ab	case	1
1923	bis	case	1
1923	seit	case	1
1923	von	case	2
1924	1933	nmod	1
1924	bis	case	1
1924	von	case	2
1925	1932	conj	1
1925	1942	conj	1
1925	1951	conj	1
1925	29	nmod	1
1925	Jahr	conj	1
1925	bis	case	2
1925	von	case	3
1925	zwischen	case	2
1925-1926	1928-1930	conj	1
1925-1926	1933	conj	1
1926	1929	nmod	1
1926	ab	case	1
1926	bis	case	2
1926	seit	case	2
1926	von	case	1
1927	von	case	1
1928	von	case	1
1929	1930	conj	1
1929	bis	case	2
1929	von	case	1
1930	31	conj	1
1930	ab	case	1
1930	bis	case	1
1930	seit	case	4
1930	und	cc	1
1930	von	case	2
1930ern	der	det	1
1930ern	in	case	1
1931	32	conj	1
1931	ab	case	1
1931	schon	advmod	1
1931	von	case	2
1931	wie	case	1
1932	50	nmod	1
1932	Ende	nmod	1
1932	Theater	det	1
1932	ab	case	1
1932	bereits	advmod	1
1932	bis	case	2
1932	und	cc	1
1933	1937	conj	1
1933	1956	conj	1
1933	ab	case	1
1933	bis	case	3
1933	seit	case	1
1933	und	cc	2
1933	von	case	1
1933	zwischen	case	2
1934	ab	case	1
1934	bis	case	3
1934	seit	case	1
1935	1943	nmod	1
1935	Ende	nmod	1
1935	ab	case	3
1935	bis	case	4
1935	seit	case	1
1935	von	case	1
1936	ab	case	1
1936	bis	case	2
1936	erst	advmod	1
1937	September	nmod	1
1937	ab	case	1
1937	seit	case	1
1937	um	case	1
1937	und	cc	1
1937	von	case	1
1938	9	amod	1
1938	von	case	1
1939	1941	nmod	1
1939	1945	conj	1
1939	1951	conj	1
1939	ab	case	1
1939	bedingen	acl	1
1939	bis	case	3
1939	einmal	conj	1
1939	erst	advmod	1
1939	insbes.	advmod	1
1939	spät	conj	1
1939	zwischen	case	2
1940	ab	case	3
1940	bis	case	1
1940	um	case	1
1940	von	case	1
1941	ab	case	1
1941	bis	case	1
1941	zwischen	case	1
1941-1943	von	case	1
1942	1945	nmod	1
1942	1954	conj	1
1942	1984	conj	1
1942	Anfang	nmod	1
1942	bis	case	2
1942	und	cc	1
1942	von	case	2
1943	ab	case	3
1943	bis	case	1
1944	Befreiung	nmod	1
1944	ab	case	1
1944	bis	case	2
1944	von	case	1
1945	bis	case	6
1945	nach	case	2
1945	seit	case	1
1945	und	cc	2
1946	1950	conj	1
1946	2001	conj	1
1946	ab	case	1
1946	seit	case	2
1946	von	case	3
1946	zwischen	case	1
1947	ab	case	2
1947	bis	case	2
1947	seit	case	1
1947	und	cc	2
1947	von	case	1
1948	49	conj	1
1948	Anfang	nmod	1
1948	bereits	advmod	1
1948	bis	case	2
1948	erst	advmod	1
1948	von	case	3
1949	1952	nmod	1
1949	ab	case	1
1949	schon	advmod	1
1949	von	case	1
195	Fahrer	nmod	1
1950	ab	case	2
1950	bis	case	1
1950	seit	case	1
1950	und	cc	1
1950ern	der	det	1
1950ern	in	case	1
1951	ab	case	1
1951	bis	case	2
1951	und	cc	2
1951	von	case	3
1952	ab	case	1
1952	bis	case	3
1952	von	case	2
1953	1964	nmod	1
1953	1973	conj	1
1953	54	conj	1
1953	bereits	advmod	1
1953	von	case	3
1954	1956	conj	1
1954	ab	case	1
1954	bis	case	2
1954	erneut	advmod	1
1954	seit	case	2
1954	und	cc	1
1954	von	case	2
1954	zwischen	case	1
1955	bis	case	1
1955	von	case	2
1956	1957	conj	1
1956	1964	conj	1
1956	1980	nmod	1
1956	57	conj	1
1956	Wirtschaftsdiakonie	nmod	1
1956	bereits	advmod	1
1956	bis	case	1
1956	seit	case	2
1956	und	cc	2
1956	von	case	1
1957	bis	case	1
1957	seit	case	2
1957	von	case	1
1958	ab	case	1
1958	bis	case	2
1958	etwa	advmod	1
1958	von	case	2
1959	bilden	advcl	1
1959	bis	case	1
1959	mit	case	2
1959	seit	case	2
1959	von	case	1
196	1933	nmod	1
196	betragen	cop	1
196	noch	advmod	1
196	und	cc	1
1960	Okres	nmod	1
1960	ab	case	2
1960	bis	case	1
1960	seit	case	1
1960	und	cc	1
1960	von	case	2
1960	wieder	advmod	1
1960er	1970er	conj	2
1960er	der	det	1
1961	62	conj	1
1961	bis	case	1
1961	von	case	1
1962	63	conj	2
1962	bis	case	1
1962	seit	case	1
1963	64	conj	1
1963	Ende	nmod	1
1963	Ruhrpreis	nsubj	1
1963	ab	case	1
1963	erst	advmod	1
1963	seit	case	1
1963	und	cc	1
1964	1965	conj	1
1964	1973	nmod	1
1964	1974	conj	1
1964	Heilerziehungsdiakonie	nmod	2
1964	bis	case	3
1964	seit	case	3
1964	und	cc	2
1964	von	case	2
1964	zwischen	case	2
1965	*	appos	1
1965	66	conj	2
1965	ab	case	2
1965	bereits	advmod	1
1965	bis	case	3
1965	gegenüber	case	1
1965	nach	case	1
1965	und	cc	1
1966	67	conj	1
1966	Anfang	nmod	1
1966	ab	case	2
1966	bis	case	3
1966	von	case	1
1967	1976	nmod	1
1967	1981	conj	1
1967	68	conj	1
1967	nach	case	1
1967	von	case	2
1968	*	appos	1
1968	an	fixed	1
1968	bis	case	3
1968	nach	case	2
1968	von	case	1
1969	12	amod	1
1969	70	conj	1
1969	bis	case	3
1969	seit	case	2
1969	um	case	1
1969	von	case	3
1970	71	nummod	1
1970	Einwohner	appos	1
1970	bis	case	2
1970	seit	case	3
1970	um	case	1
1970er	und	cc	2
1971	Ende	nmod	1
1971	ab	case	1
1971	bereits	advmod	1
1971	bis	case	1
1971	noch	advmod	1
1971	von	case	2
1972	1977	nmod	1
1972	Ende	nmod	1
1972	ab	case	2
1972	bis	case	1
1972	seit	case	1
1972	von	case	1
1973	*	dep	1
1973	1974	conj	1
1973	1986	nmod	1
1973	ab	case	1
1973	bis	case	2
1973	erneut	advmod	1
1973	seit	case	1
1973	sowie	cc	1
1973	von	case	1
1974	1976	nmod	1
1974	75	conj	2
1974	ab	case	2
1974	bereits	advmod	1
1974	bis	case	1
1974	schon	advmod	1
1974	und	cc	2
1974	von	case	1
1974	wie	case	1
1975	1978	conj	1
1975	vor	case	2
1976	77	conj	1
1976	77	nummod	1
1976	bis	case	3
1976	um	case	1
1976	von	case	1
1977	78	conj	1
1977	Book	obj	1
1977	Spectator	nmod	1
1977	ab	case	1
1977	bis	case	1
1977	sowie	cc	1
1977	von	case	1
1978	1986	conj	2
1978	ab	case	1
1978	bis	case	1
1978	seit	case	1
1978	und	cc	1
1978	zwischen	case	2
1979	auch	advmod	1
1979	seit	case	1
198	insgesamt	advmod	1
1980	1985	nmod	1
1980	81	conj	1
1980	ab	case	1
1980	bis	case	2
1980	ebenfalls	advmod	1
1980	seit	case	1
1980	von	case	2
1980er	der	det	2
1980ern	der	det	2
1980ern	früh	amod	1
1980ern	in	case	1
1980ern	seit	case	1
1981	1993	nmod	1
1981	82	conj	1
1981	bis	case	1
1981	seit	case	2
1981	und	cc	1
1981	von	case	1
1982	1983	conj	1
1982	Manfred	nmod	1
1982	bis	case	2
1982	von	case	1
1983	1984	conj	1
1983	1990	conj	1
1983	1993	conj	1
1983	84	conj	1
1983	M.	nmod	1
1983	bis	case	2
1983	und	cc	1
1983	von	case	1
1983	zwischen	case	1
1984	1985	conj	2
1984	1996	nmod	1
1984	bis	case	2
1984	nach	case	1
1984	seit	case	1
1984	und	cc	1
1985	86	conj	1
1985	ab	case	1
1985	bis	case	1
1985	und	cc	2
1985	von	case	1
1986	1990	conj	1
1986	Darmstadt	nmod	1
1986	ab	case	1
1986	bis	case	6
1986	erst	advmod	1
1986	seit	case	3
1986	und	cc	2
1986	von	case	1
1987	1990	conj	1
1987	ab	case	1
1987	bereits	advmod	1
1987	bis	case	1
1987	von	case	3
1987	zwischen	case	1
1988	1990	conj	1
1988	89	conj	1
1988	ab	case	1
1988	seit	case	6
1988	von	case	1
1989	Aleyska	nmod	1
1989	ab	case	1
1989	bis	case	4
1989	schon	advmod	1
1989	von	case	1
1990	2007	conj	1
1990	91	conj	1
1990	Whippets	nmod	1
1990	bis	case	5
1990	seit	case	3
1990	und	cc	4
1990	von	case	1
1990	zwischen	case	1
1991	1994	conj	2
1991	2001	conj	1
1991	bis	case	1
1991	seit	case	2
1991	von	case	3
1991	zwischen	case	2
1992	1995	conj	1
1992	ab	case	1
1992	bis	case	2
1992	seit	case	2
1992	von	case	3
1992	zwischen	case	1
1993	1994	conj	1
1993	1995	conj	1
1993	Anfang	compound	1
1993	Arbeitskreis	nmod	1
1993	ab	case	1
1993	bis	case	6
1993	seit	case	3
1993	und	cc	1
1993	zwischen	case	1
1994	1996	conj	1
1994	95	conj	1
1994	ab	case	2
1994	bereits	advmod	1
1994	und	cc	2
1994	von	case	2
1994	zwischen	case	1
1995	1994	compound	1
1995	1996	conj	1
1995	1999	conj	1
1995	ab	case	1
1995	bis	case	1
1995	nach	case	1
1995	und	cc	2
1995	von	case	2
1995	zwischen	case	1
1996	Anfang	compound	2
1996	Ende	compound	1
1996	bis	case	2
1996	für	case	1
1996	seit	case	4
1996	und	cc	1
1996	von	case	1
1996	vor	case	1
1996	zwischen	case	1
1997	1999	conj	1
1997	98	compound	1
1997	98	conj	1
1997	ab	case	1
1997	bis	case	4
1997	in	case	1
1997	nach	case	1
1997	seit	case	1
1997	von	case	3
1998	1999	conj	1
1998	99	conj	1
1998	ab	case	1
1998	bis	case	4
1998	seit	case	2
1998	von	case	5
1999	1	amod	1
1999	1998	compound	1
1999	2000	conj	3
1999	2011	nmod	1
1999	ab	case	1
1999	bis	case	6
1999	seit	case	2
1999	um	case	1
1999	und	cc	3
1999	von	case	1
1:1	Celtic	nmod	1
1:1	auswärts	advmod	1
1:2	2:1	conj	1
1:2	Landesmeister	nmod	1
1:2	ein	det	1
1:2	nach	case	1
1:2500	und	cc	2
1:30200000	Zentralplaneten	det	1
1:30200000	betragen	cop	1
1:30200000	der	nsubj	1
1:5	mit	case	1
1:500	1:1000	conj	2
1:500	1:1500	conj	2
1:500	1:2500	conj	2
1a	bei	case	1
1b	1b	conj	1
1b	1c	conj	1
1b	oder	cc	1
1c	und	cc	1
2	1	compound	2
2	16	conj	1
2	20	conj	1
2	3	nmod	1
2	4	conj	1
2	8	conj	1
2	US-Nr.	dep	1
2	bis	case	1
2	der	det	1
2	gut	advmod	1
2	mit	case	1
2	nur	advmod	2
2	und	cc	2
2	zwischen	case	1
2	½	conj	2
2'000	rund	advmod	1
2,2	fast	advmod	1
2,3	knapp	advmod	1
2,3	nur	advmod	1
2,5	bis	case	1
2,5	ca	advmod	1
2,5	etwa	advmod	1
2,5	rund	advmod	2
2,62	Durchschnittshaushaltsgröße	nsubj	1
2,62	betragen	cop	1
2,62	liegen	conj	1
2,8	80	conj	1
2-3	1-2	conj	1
2.000	12.000	nmod	1
2.000	etwa	advmod	1
2.000	nur	advmod	1
2.500	etwa	advmod	1
2.September	1928	appos	1
2.September	1928	nmod	1
2.September	an	case	2
2.September	der	det	2
20	#	punct	1
20	+	compound	1
20	30	nmod	2
20	DIL	flat	1
20	Gehäuse	flat	1
20	Pin	compound	1
20	bis	case	1
20	d	det	1
20	der	det	6
20	etwa	advmod	3
20	fast	advmod	1
20	gut	advmod	1
20	gut	amod	1
20	in	case	1
20	knapp	advmod	1
20	mindestens	advmod	1
20	oder	cc	1
20	rund	advmod	1
20	und	cc	2
20	unter	case	1
20	über	advmod	2
20.000	bis	case	1
20.000	fast	advmod	1
20.000ste	insgesamt	advmod	1
200	1	nummod	1
200	70	conj	1
200	bis	case	1
200	ca.	advmod	1
200	etwa	advmod	2
200	immerhin	advmod	1
200	manchmal	advmod	1
200	mindestens	advmod	1
200	rund	advmod	3
200	über	advmod	2
200.000	etwa	advmod	1
2000	01	conj	2
2000	2002	nmod	1
2000	Amberg	appos	1
2000	Chr	nmod	1
2000	Zeitschrift	obj	1
2000	bis	advmod	1
2000	bis	case	2
2000	etwa	advmod	1
2000	kurz	advmod	1
2000	mehr	advmod	1
2000	seit	case	1
2000	und	cc	1
2000	von	case	2
2000	vor	case	1
2001	02	conj	2
2001	8500	obj	1
2001	Journal	appos	1
2001	bis	case	2
2001	seit	case	3
2001	und	cc	1
2001	von	case	1
2002	03	conj	1
2002	2005	conj	1
2002	bis	case	2
2002	schon	advmod	1
2002	seit	case	6
2002	von	case	2
2002	zwischen	case	1
2003	04	conj	2
2003	2007	conj	1
2003	2010	nmod	1
2003	ab	case	1
2003	erst	advmod	2
2003	seit	case	2
2003	von	case	1
2003	zwischen	case	1
2004	05	conj	1
2004	2005	conj	5
2004	8278	obj	1
2004	ab	case	2
2004	aus	case	1
2004	bis	case	1
2004	dann	advmod	1
2004	seit	case	4
2004	und	cc	1
2004	zwischen	case	1
2005	2007	conj	2
2005	Anfang	nmod	1
2005	Mal	nmod	1
2005	Plazierung	obj	1
