Prec	Seq	Count
/	Liter	1
/	Patient	1
/	Schulopern	1
/	h	2
/	ha	1
/	s	1
/	vor	1
/	wir	1
0	%	1
0	Betrieb	1
0	Stern	1
0	dies	1
0	und	2
0	°	1
0,04	betragen	1
0,07	Sekunde	1
0,1	Prozent	1
0,2	%	1
0,2	bis	1
0,35	und	1
0,4	Mißbrauchsfall	1
0,4	bis	1
0,41	%	1
0,41	Prozent	1
0,5	Masseprozent	1
0,5	Prozent	1
0,5	bis	1
0,56	g	1
0,6	V	1
0,64	bis	1
0,7	%	1
0,7	bis	1
0,8	%	1
0,98	mm	1
00	bis	2
00	östlich	2
000	Bedienstete	1
000	Beschäftigte	1
000	Demonstrant	1
000	Deutschstämmige	1
000	Einwohner	1
000	Flüchtling	2
000	Mark	4
000	Mensch	1
000	Mitglied	1
000	Stundenkilometer	1
000	Tier	1
000	U.S.	1
000	Urteil	1
000	Wahlbüro	1
000	an	1
000	niedrig	1
000	um	1
000	und	2
000	verdoppeln	1
01	wechseln	1
01	werden	1
02	als	1
02	auf	1
02	spielen	1
020C	nur	1
03	haben	1
04	2011	1
04	anschließen	1
04	entstehen	1
04	prägen	1
04	tragen	1
0415	folgen	1
0415	verlaufen	1
05	bei	1
07	Bürgel	1
07	in	1
07	mit	1
07	nach	2
07	werden	1
07	zusätzlich	1
07/10/11	und	1
08	bestreiten	1
08	finden	1
08	in	1
08	wechseln	1
08	werden	1
09	erhalten	1
09	haben	1
09	sein	1
09	verpassen	1
0:0	Rückspiel	1
0:0	nicht	1
0:1	für	1
0:1	gegen	1
0:2	Rückstand	1
0:2	gegen	1
0:3	Rückstand	1
0:3	in	1
0:3	zu	1
0:8	Schlappe	1
0x0800	für	1
0x8100	in	1
1	+2	1
1	1	1
1	200	1
1	A	1
1	BEMA	1
1	BPersVG	1
1	Chassis	1
1	Clubbereich	1
1	Flugsteig	1
1	Gramm	1
1	Januar	2
1	Juli	2
1	Juventus	1
1	Klasse	1
1	Mannesmann	1
1	Millimeter	1
1	Million	2
1	OG	1
1	Ostpreußen	1
1	Pacific	1
1	Rennen	1
1	Stunde	1
1	Tor	1
1	Tropfen	1
1	Uhr	1
1	Young	1
1	ausstrahlen	1
1	der	6
1	erhalten	1
1	heute	1
1	in	1
1	km	1
1	m	1
1	mal	1
1	mm	1
1	nennen	1
1	nur	1
1	od	1
1	sein	1
1	und	3
1	verhaften	1
1	von	1
1	werden	1
1	wie	1
1	zu	1
1	zunächst	1
1	µm	1
1	μm	2
1,1	km	1
1,11	Prozent	1
1,2	Dichlorethan	1
1,2	Prozent	1
1,2	mm	2
1,20	Prozent	1
1,27	Zentimeter	1
1,3	nach	1
1,325	Million	1
1,34	%	1
1,348	Milliarde	1
1,4979	°	1
1,5	Kilometer	3
1,5	Millimeter	1
1,5	Prozent	2
1,5	V	1
1,5	Zentimeter	2
1,5	bis	2
1,5	km	2
1,5	mA	1
1,50	Meter	1
1,54	gegenüber	1
1,57	Million	1
1,6	Milliarde	1
1,66	%	1
1,7	Milliarde	1
1,7	cm	1
1,7	km	1
1,70	m	1
1,76	Meter	1
1,8	km	1
1,83	m	1
1,85	m	1
1,9	km	1
1,96	m	1
1-2	Person	1
1-2	Stunde|Stunden	1
1-4	erhalten	1
1.065	Einwohner	1
1.220	Waka	1
1.338	Güterwagen	1
1.400	Parkplatz	1
1.452	Einwohner	1
1.600	bis	1
1.604	kg	1
1.651	kg	1
1.700	Jude	1
1.726	Fahrzeug	1
1.832	unüberdachte	1
1.854	Platz	1
10	%	2
10	Amphibienart	1
10	Angehörige	1
10	Distrikt	1
10	EUR	2
10	Ergebnis	3
10	Kilometer	1
10	Konto	1
10	MW	1
10	Mbit	1
10	Minute	2
10	Platz	1
10	Prozent	1
10	Punkt	2
10	Stunde|Stunden	2
10	Tag	1
10	Tor	1
10	bis	7
10	entsprechend	1
10	erhalten	1
10	ha	1
10	in	1
10	jähriges	1
10	km	1
10	m	3
10	mal	1
10	min	2
10	oder	1
10	t	1
10	von	3
10	werden	2
10	€	1
10,50	%	1
10-GBit/s-Ethernet	unverändert	1
10.000	Ei	1
10.000	Zitationen	1
10.000	m	1
10.462	was	1
10.500	gebaut	1
10.900	umfassen	1
100	%	4
100	000	2
100	Arbeitsplatz	1
100	Art	2
100	Beschäftigte	1
100	Betrieb	1
100	Charge	1
100	Einfamilie	1
100	Film	1
100	Firma	1
100	Frau	1
100	Greatest	1
100	Jahr	5
100	Kilogramm	1
100	Liter	1
100	Länderspiel	1
100	Mbit	1
100	Meter	1
100	Person	1
100	Prozent	3
100	Stück	1
100	Tag	2
100	Tankstelle	1
100	Titel	1
100	Tonne	1
100	Zimmer	1
100	bis	1
100	kW	1
100	km	2
100	m	2
100	nichtbrütenden	1
100	weiblich	2
100	μm	1
100,6	männlich	1
100.000	Einwohner	1
100.000	Hektar	1
100.000	Kind	2
100.000	km	1
1000	Athlet	1
1000	CI	1
1000	Hektar	1
1000	Stück	1
1000	fl	1
1000	jährige	1
1000	neu	1
1000	sein	1
1000	von	1
10000	Handfeuerwaffe	1
10000	Quadratmeter	1
101	einzelzimmer	1
1010	als	1
103	Wohnung	1
1035	auf	1
1045	in	1
1048	in	1
105	m	1
105	und	1
105.529	Einwohner	1
1054	und	1
106	Quadratkilometer	1
107	Staat	1
1076	auf	1
109A	B	1
10:0	und	2
10K	wo	1
11	Jahr	1
11	Millimeter	1
11	Rechner	1
11	ab	1
11	gelingen	1
11	in	1
11	km	1
11	mal	1
11	und	1
11	übernehmen	1
11,1	Prozent	1
11,50	m	1
11,6	km	1
11,8	m	1
11,9	Prozent	1
11-13	zu	1
11.590.726,11	und	1
110	Samenanlagen	1
110	Show	1
110	bis	1
110	km	1
1100	in	1
1102	befinden	1
1104	ein	1
1108	als	1
111	Jahr	1
111	nennen	1
1110	bis	1
1111	bis	1
1120	2009	1
1120	bis	1
1127	sein	1
1128	zu	1
113	Folge	1
113	nördlich	1
1130	der	1
1134	der	1
1134-1170	bei	1
1142	in	1
1148	und	1
1152	als	1
1157	von	1
1168	von	1
117	Nationalkomitee	1
1170	Zuerin	1
1182	ein	1
1183	in	1
119	Meter	1
12	%	2
12	Dezember	1
12	Jahr	1
12	Meter	2
12	Prozent	2
12	Stelle|Stellen	1
12	aus	1
12	bis	3
12	cm	1
12	ein	1
12	mal	1
12	sein	1
12	unterliegen	1
12	werden	1
12	zwischen	1
12,1	Prozent	1
12,4	Prozent	1
12,50	m	1
12.000	Person	1
12.000	Volunteers	1
12.000	Zuschauer	1
12.000-15.000	Einwohner	1
12.500	Euro	1
12.532	Einwohner	1
12.679	auf	1
120	Art	1
120	m	1
1200	Chozmin	1
1200	werden	1
1200	°	1
1204	werden	1
121	mal	1
121,48	mg	1
1218	der	1
1218	ein	1
1223	Kirche	1
1225	Katharina	1
1225	von	1
123.000	Antrag	1
1230	erstmals	1
1231	33	1
1236	werden	1
1237	führen	1
1239	übertragen	1
124	als	1
124	km	1
1240	Einwohner	1
1240	werden	2
1242	in	1
125	Meter	1
125	°	1
1250	gelingen	1
1251	urkundlich	1
1255	Punkt	1
1255	Tochter	1
1256	erstmals	1
125jährig	Bestehen	1
1268	Punkt	1
1268	dies	1
127	Frauenfarn	1
127	Graf	1
127.140	Staatsbürger	1
1270	bis	1
1270	der	1
1270	erstmals	1
1270	von	1
1270	werden	1
1271	der	1
1281	an	1
129	a	1
129	km	1
129	sein	1
129.946	Einwohner	1
1291	bestehen	1
1291	sein	1
1296	nennen	1
1297	erhalten	1
1298	in	1
1298	noch	1
13	Amtsbezirk	1
13	August	1
13	Folge	1
13	Goldmann	1
13	Jahr	3
13	Kanalstufen	1
13	Kind	1
13	Millimeter	1
13	November	1
13	Solist	1
13	Stuhl	1
13	Turnier	1
13	der	1
13	m	1
13	mit	1
13	neu	1
13	sein	1
13	und	1
13	von	2
13	×	1
13,5	mögen	1
13,7	Prozent	1
13,9	%	1
13.000	km	1
13.20	Uhr	1
13.210	USD	1
13.848	katholisch	1
130	Kilometer	1
130	Land	1
130	m	1
130,00	EUR	1
1300	Meter	1
1307	entstehen	1
1310	1320	1
1316	ein	1
1317	als	1
132	Gemeinde	1
1321	als	1
1323	Wehe|Wehen	1
1326	verlegen	1
1338	sein	1
1340	*	1
1340	fortsetzen	1
1340	vollenden	2
1341	aus	1
1341	sein	1
1345	auf	1
1347	werden	1
135	Meter	1
135	mm	1
1358	bereits	1
1359	als	1
136	PS	1
1369	als	1
1369	bis	1
1371	Abt	1
1374	sterben	1
1375	datieren	1
1375	kommen	1
1375	sein	1
1376	werden	1
1379	sein	1
1383	verliehen	1
1386-1401	Fürstin	1
1394	an	1
1395	in	1
1397	als	1
14	Art	1
14	Band	1
14	Byte	1
14	Einzeletappen	1
14	Fahrer	1
14	Jahr	2
14	Millimeter	1
14	Mitglied	1
14	Schönste	2
14	Spiel	1
14	Stachel|Stacheln	1
14	Verletzte	1
14	cm	1
14	in	1
14	jährigen	1
14	mit	1
14	t	1
14	und	2
14	verschieden	1
14	wollen	1
14	€	1
14,5	mm	1
14,6	Prozent	1
14,7	Kilometer	1
14,95	und	1
14-15	Arbeiter	1
140	Laden	1
140	Tonne	1
1400	Meter	1
1402	sein	1
1405	erfolgen	1
1415	von	1
1416	sein	1
1419-1439	haben	1
142	Sitzplatz	1
1424	fortsetzen	1
1434	Fläche	1
1438	sein	1
1440	an	1
1440	errichten	1
1444	bis	1
1446	nach	1
1448	hinzu	1
1458	sterben	1
1466	Werk	1
147	sein	1
1471	der	1
1474	verkaufen	1
1478	eingerissen	1
1482	Újezd	1
1491	an	1
1492	sein	1
14:54	Punkt	1
14Tr	in	1
14TrM	unterscheiden	1
15	000	1
15	Bataillon	1
15	Bezirksmannschaftsmeister	2
15	Buslinie	1
15	Dorf	1
15	Flossenstrahlen	1
15	Jahr	7
15	Jahresfeier	1
15	Kilometer	1
15	Mensch	1
15	Million	1
15	Minute	2
15	Mädchen	1
15	Niederlage	1
15	Penn	1
15	Schuß	1
15	Sieg|Siegen	1
15	Sprachausgaben	1
15	Uhr	1
15	Zentimeter	1
15	auf	1
15	bis	1
15	km	2
15	m	2
15	mm	1
15	und	1
15	von	1
15	zu	1
15	°	2
15,6	Prozent	1
15,6	mm	1
15,67	%	1
15,7	km	1
15-16	%	1
15-20	°	1
15.000	Zwangsarbeiter	1
15.693	$	1
150	000	1
150	Besucher	1
150	Motor	1
150	Publikation	1
150	Ritter	1
150	T	1
150	Veranstaltung	1
150	m	1
150	mm	1
150	und	1
150	€	1
150.000	Person	1
1500	Insasse	1
1500	Meter	3
1500	Mitarbeiter	1
1500	Stehplatz	1
1500	entstanden	1
1501	der	1
1501	ein	1
1502	zurück	1
1503	und	1
1505	entstehen	1
1506	verbleiben	1
1510	Paolo	1
1511	und	1
1512	an	1
1512	verlassen	1
1515	entstanden	1
1524	Anton	1
1525	ein	1
1525	plündern	1
1526	bis	1
1527	in	1
1528	29	1
1529	gewählt	1
1529	und	1
1531	32	1
1532	zusammen	1
1533	darstellen	1
1536	gelangen	1
1540	Brewster	1
1540	handeln	1
1540	umbauen	1
1542	der	1
1542	predigen	1
1544	Christoph	1
1544	und	1
1546	exkommunizieren	1
1546	zusammen	1
1547	entfernen	1
1547	von	1
1548	bis	1
1549	und	1
155	Meter	1
155	TRF1	1
1550	auch	1
1550	in	1
15500	Meile	1
1552	Velké	1
1554	in	1
156	Person	1
156	Stelle|Stellen	1
1560	ein	2
1560	können	1
1560er	Jahr	1
1562	haben	1
1564	bis	1
1565	sein	1
1566	unter	1
1566	werden	1
157	verringern	1
1572	als	2
1574	veräußern	1
158	Mitarbeiter	1
1582	zu	1
1583	nach	1
1585	als	1
1586	werden	1
159	Einwohner	1
1593	bringen	1
1593	matrikulierte	1
1595	an	1
1595	zu	1
1596	und	1
1598	Rodungen	1
16	%	2
16	3	1
16	Hektar	1
16	Jahr	3
16	Niederlage	1
16	November	1
16	Punkt	1
16	Sekunde	1
16	Sieg	1
16	Tag	1
16	Tor	1
16	Zentimeter	1
16	auf	1
16	bis	1
16	cm	1
16	in	2
16	m	1
16	regierend	1
16	statt	1
16	übertragen	1
16.	plaziert	1
16.000	Zuschauer	1
160	Billion	1
160	Platz	1
160.000	Mann	1
1600	Gast	1
1600	mm	1
1600	sein	1
1601	durch	1
1602	werden	1
1607	sein	2
1607	werden	1
1610	werden	1
1615	durch	1
1616	von	1
1617	aus	1
162	Schriftzeichen	1
1622	werden	2
1626	und	1
1628	sein	1
163	Leute	1
1632	sein	1
1634	sein	1
1635	und	1
1636	bis	1
1636	von	1
1636-85	in	1
1638	datieren	1
1639	verkaufen	1
1639-1683	der	1
1641	Georg	1
1644	disputierte	1
1648	verbleiben	1
1649	Rat	1
1649	von	1
1650	kg	1
1650	wieder	1
1650er	Jahr	1
1653	dichten	1
1653	in	1
1657	der	1
1657	in	1
1659	schicken	1
166	Dissertation	2
1660	bis	1
1660	erstmals	1
1660	weihen	1
1661	zu	1
1663	gebären	1
1663	und	1
1664	der	1
1664	werden	2
1666	Pharmazie	1
1667	werden	1
1668	ihr	1
1670	angeben	1
1670	gehen	1
1670	in	1
1671	in	1
1672	an	1
1672	und	1
1672	verursachen	1
1673	beauftragt	1
1673	sein	1
1674	ein	2
1675	bestehen	1
1675	verkaufen	1
1676	werden	1
1678	bei	1
1679	erfolgen	1
1679	werden	1
1683	wiederherstellen	1
1685	werden	1
1686	Meter	1
1687	ausstatten	1
1687	werden	1
1689	häufig	1
17	%	1
17	Dezember	1
17	Jahr	1
17	Platz	1
17	Tag	1
17	Uhr	1
17	bis	2
17	km	1
17	mit	2
17	sein	1
17	und	1
17	zu	1
17	°	3
17,1	cm	1
17,182	der	1
17,5	Prozent	1
17,8	Prozent	1
17.45	Uhr	1
170	Einwohner	1
170	bis	1
1700	Sitz	1
1700	dann	1
1700	erfahren	1
1701	und	1
1707	bis	1
1708	werden	1
1709	finden	1
1710	entstehen	1
1713	1717	1
1713-1716	und	1
1714	in	1
1715	der	1
1716-1785	der	1
1717	sowie	1
1719	über	1
172,4	km	1
1720	1730	1
1720	und	1
1724	Meter	1
1724	sein	1
1728	ein	1
1728	fort	1
1729	Hauslehrer	1
173,31	Tag	1
1730	entstanden	1
1730-1800	ihr	1
1730-1806	auf	1
1732	Dalarna	1
1733	Pfarrer	1
1734	Öland	1
1737	und	1
1738	vergrößern	1
1740	brennen	1
1741	Gotland	1
1741	Västergötland	1
1743	1827	1
1743	zusätzlich	1
1746	und	1
1748	für	1
1749	durchgeführt	1
175,1	m	1
1750	an	1
1751-1837	spät	1
1754	für	1
1757	durch	1
1759	der	1
176	durch	1
1760	dort	1
1760	gegründet	1
1760	mit	1
1760	zu	1
1761	in	1
1762	ein	1
1763	errichtet	2
1763	zu	1
17637	auf	1
1764	sein	1
1765	realisieren	1
1765	schenken	1
1765	schießen	1
1766	67	1
1766	der	1
1766	fallen	1
1766	gründen	1
1769	in	1
1770	nach	1
1771	denn	1
1772	der	1
1772	°	1
1776	bis	1
1776	gelingen	1
1778	bis	1
1778	der	1
178	Person	1
178.000	€	1
1780	erbaut	2
1781	als	1
1781	und	1
1782	in	1
1782	sein	1
1783	Quadratkilometer	1
1783	als	1
1783	an	1
1786	ein	1
1789	infolge	1
179	Einwohner	1
179	Tag	1
1790	sein	1
1790	werden	1
1790er	Jahr	1
1791	Gouverneur	1
1793	sein	1
1794	durch	1
1795	auf	1
1795	beginnen	1
1796	andauern	1
1797	werden	1
1798	an	1
1798	fallen	1
1798	gehören	1
1798	werden	1
1799	hin	1
1799	in	1
1799	von	1
17:17	Punkt	1
18	13	1
18	Euro	1
18	Jahr	8
18	Jahrhundert	1
18	Jährige	1
18	Karte	1
18	Kilogramm	1
18	Mannschaft	1
18	Meter	3
18	Monat	1
18	Spiel	1
18	Staat	1
18	Student	1
18	Tag	1
18	Wochenstunde	1
18	auf	1
18	bezahlen	1
18	cm	1
18	der	1
18	jährig	1
18	km	2
18	m	1
18	nach	1
18	und	1
18	verkaufen	1
18	verlaufen	1
18	weit	1
18.00	Uhr	1
18.000	Zuschauer	1
18.000	bis	1
18.15	Uhr	1
180	Lichtjahr	1
180	Mitarbeiter	1
180	von	2
1800	als	1
1800	ein	1
1800	fallen	1
1800	gebräuchlich	1
1800	in	1
1800	schaffen	1
1800-1882	ihr	1
1801	in	1
1801-1872	und	1
1801-1875	ein	1
1803	sein	2
1803	und	1
1803-1835	Tochter	1
1804	gehen	1
1806	der	2
1806	werden	1
1807	und	1
1808	Mitglied	1
1808	sein	2
1809	verzichtet	1
181,5	Meter	1
1810	gründen	1
1811	und	1
1811	vertreten	1
1812	Napoleon	1
1812	ein	1
1812	erscheinen	1
1812	lassen	1
1812	und	2
1812	vor	1
1813	1852	1
1813	1870	1
1813	Frankreich	1
1813	ein	1
1813	vertreten	1
1813	zwischen	1
1815	gehört	1
1815	in	1
1815	und	2
1815	werden	1
1816	geben	2
1816	sterben	1
1817	bis	1
1817	der	1
1817	zu	1
1818	erreichen	1
1818	von	1
1818-1877	führen	1
1819	Mitglied	2
1819	erhalten	1
1819	und	1
182	Meter	1
1820	unternehmen	1
1821	kaufen	1
1822	entziffern	1
1822	in	1
1823-1824	tätig	1
1825	in	1
1826	besiedeln	1
1826	nochmals	1
1826	und	1
1827	haben	1
1827	und	1
1827	vertreten	1
1828	nach	1
1829	in	1
1830	als	1
1830	bestehen	1
1830	keltisch	1
1830	und	1
1830	verlieren	1
1831	Adam	1
1831	erhalten	1
1832	Gladiolus	1
1832	errichtet	1
1832	vertonen	1
1833	an	2
1835	nach	1
1837	kollidieren	1
1838	gebären	1
1838	werden	1
1839	an	1
1839	bis	1
1839	in	1
1839	nach	1
1840	der	1
1840	durch	1
1840	verlegen	1
1841	Privatdozent	1
1841	in	1
1841	sein	1
1842	Mygalum	1
1842	bringen	1
1842	sein	1
1842	sowie	1
1843	bis	1
1843	gebären	1
1843	in	1
1844	und	1
1844	verlegen	2
1844	werden	1
1845	bestehen	1
1845	bis	1
1845	in	1
1845	sein	1
1846	Cyprian	1
1846	der	1
1847	bis	1
1848	49	1
1848	der	2
1848	mit	1
1849	in	1
1849	sein	1
1850	erwerben	1
1850	haben	1
1850	kommen	1
1850	sein	1
1850	werden	1
1851	aus	1
1851	der	1
1851	erweitern	1
1851	schließlich	1
1851	unter	1
1851	verlängern	1
1852	Neuötting	1
1852	der	2
1852	sein	1
1852	unter	1
1852	werden	1
1852	überlassen	1
1853	der	1
1854	durch	1
1854	eingemeindet	1
1854	errichtet	1
1854	in	1
1854	und	1
1854	weihen	1
1855	erst	1
1855	kommen	1
1855	unter	2
1856	drainieren	1
1856	ein	1
1856	und	1
1857	auch	1
1857	fertigstellen	1
1857	ändern	1
1858	begründen	1
1858	durch	1
1858	erneut	1
1858	in	1
1859	lassen	1
186	Hektar	1
1860	München	1
1860	bis	1
1860-1863	umsiedeln	1
1860er	Jahr	2
1861	bestehend	1
1861	enttäuscht	1
1861	erfolgen	1
1861	verabschiedet	1
1862	ein	1
1862	suspendieren	1
1862	vertreten	1
1862	werden	1
1863	Joseph	1
1863	Vorsitzende	1
1863	beginnen	1
1863	konstruieren	1
1863	noch	1
1864	benennen	1
1864	geben	1
1864	gegründeter	1
1864	in	1
1865	als	1
1865	ein	1
1865	fertigstellen	1
1865	in	1
1865	zusammen	1
1866-1937	ein	1
1867	treten	1
1867	von	1
1867	übernehmen	1
1868	als	1
1868	durchgehend	1
1868	für	1
1868	stechen	1
1869	aus	1
1869	sein	1
1869	von	1
1869	werden	1
1870	und	1
1870	zu	1
1870-1942	sammeln	1
1870-1948	dass	1
1870-1950	zurück	1
1870er	Jahr	1
1871	73	1
1871	Domkapellmeister	1
1871	bis	1
1871	entstehen	1
1871	sein	1
1871	und	1
1872	als	1
1872	beteiligen	2
1872	bringen	1
1872	in	1
1873	Bürgermeister	1
1873	als	1
1873	bis	1
1873	der	1
1873	erfolgt	1
1873	gebaut	1
1873	posthum	1
1873	verschonen	1
1874	bis	1
1874	der	2
1874	ein	1
1874	nach	1
1874	wählen	1
1875	bis	1
1876	an	1
1876	besuchen	1
1876	während	1
1876	zwei	1
1877	als	2
1877	bis	1
1877	durch	1
1877	e.V.	1
1877	für	1
1877	werden	1
1878	werden	1
1878	zuerst	2
1878-1926	und	1
1879	zu	1
1880	der	1
1880	erhalten	1
1880	werden	1
1881	auf	1
1881	aus	1
1881	bis	1
1881	entdecken	1
1881	nach	1
1881	und	1
1882-1953	sein	1
1882-1963	schreiben	1
1883	erstehen	1
1883	in	1
1883	schicken	1
1883	und	1
1884	1885	1
1884	studieren	1
1884	werden	1
1885	auf	1
1885	bitten	1
1885	e.V.	1
1885	errichtet	1
1885	sorgen	1
1885	werden	1
1885-1986	berufen	1
1886	werden	1
1887	beginnen	1
1887	bis	1
1887	ganz	1
1887	vereinigen	1
1888	als	1
1888	auch	1
1888	gründen	1
1888	wandeln	1
1888	weisen	1
1889	als	2
1889	in	2
1889	werden	1
1889-1894	nach	1
1890	bilden	1
1890	finden	1
1890	gefertigt	1
1890	plädieren	1
1891	1896	1
1891	fertigstellen	1
1891	in	1
1892	sein	1
1892	und	1
1893	auch	1
1893	bis	2
1894	Mitbegründer	1
1894	Patentnummer	1
1894	als	1
1894	in	1
1894	und	1
1894	vergrößern	1
1894	verzichten	1
1894-1899	werden	1
1895	befinden	1
1895	folgen	1
1895	haben	1
1895	in	2
1895	sein	1
1895	wirken	2
1896	1904	1
1896	Thronfolger	2
1896	bis	2
1896	in	1
1896	jedoch	1
1897	der	1
1897	ein	1
1897	errichtet	1
1897	leisten	1
1897	stellen	1
1897	ziehen	1
1897	zu	1
1898	als	2
1898	bei	1
1898	erreichen	1
1898	teil	1
1898	verheiratet	1
1898	werden	1
1899	ein	1
1899	errichten	1
1899	formieren	1
1899	in	1
1899	werden	1
1899-1970	Walter	1
18bändige	Werk	1
18jährig	Straftäter	1
19	Baranggays	1
19	Eigenverlusten	1
19	Jahr	1
19	Uhr	1
19	Wohnhausanlagen	1
19	auszeichnen	1
19	cm	1
19	der	1
19	km	1
19,4	m	1
19,7	%	1
19.000	Student	1
19.000	km²	2
19.125	einschließlich	1
19.30	h	1
190	195	1
1900	auf	1
1900	bekannt	1
1900	bis	1
1900	ein	1
1900	ergänzen	1
1900	nehmen	1
1900	sein	2
1900	selten	1
1900	werden	2
1901	02	1
1901	absolvieren	1
1901	als	1
1901	bis	1
1901	errichten	1
1901	in	1
1901	leben	1
1901	sein	1
1901	und	1
1901-1979	Maria	1
1902	als	1
1902	bis	1
1902	erfolgen	1
1902	erfolgt	1
1902	gehen	1
1902	mit	2
1902	und	1
1902	von	1
1902	zu	2
1903	bis	2
1903	stilllegen	1
1903	und	1
1903	zu	1
1904	1904	1
1904	Thieme	1
1904	in	1
1904	und	1
1904	zu	1
1904-1956	und	1
1905	bis	1
1905	haben	1
1905	nach	1
1906	abbrechen	2
1906	auf	1
1906	bis	2
1906	geben	1
1906	in	1
1906	laufen	1
1906	von	1
1906	werden	2
1907	bis	2
1907	der	1
1907	dienen	1
1907	mit	1
1907	sein	2
1907	und	1
1907-1909	werden	1
1907-1953	als	1
1908	1913	1
1908	besuchen	1
1908	bis	2
1908	der	1
1908	gegründet	1
1908	gründen	1
1908	werden	1
1908-1969	schaffen	1
1909	Mitbegründer	1
1909	der	1
1909	eingeweiht	1
1909	in	1
1909	sein	2
1909	von	1
1910	Dorfstraße	1
1910	arbeiten	2
1910	bis	1
1910	leben	1
1910	nach	1
1910	schließen	1
1910	treten	1
1911	bei	1
1911	gemeinsam	1
1911	sein	2
1912	13	1
1912	Beigeordnete	1
1912	auf	1
1912	bis	1
1912	elektrifizieren	1
1912	in	2
1912	kommen	1
1912	werden	1
1913	Musikkritik	1
1913	gründen	1
1913	mit	2
1913	produzieren	1
1913	von	2
1913	werden	1
1914	15	1
1914	ein	1
1914	geben	1
1914	schließen	2
1914	sein	2
1914	und	1
1914	versammeln	1
1915	1916	1
1915	bis	1
1915	der	1
1915	eingeweiht	1
1915	erklären	1
1915	müssen	1
1915	werden	1
1915	zu	1
1916	beisetzen	1
1916	teilnehmen	1
1916	vor	1
1917	bis	1
1917	lassen	1
1917	werden	1
1918	entwickeln	1
1918	in	1
1918	mit	1
1918	nicht	1
1918	studiert	1
1918	werden	3
1918-1940	einstufen	1
1919	Oberbürgermeister	1
1919	bis	1
1919	folgen	1
1919	in	2
1919	nach	2
1919	nochmals	1
1919	sein	1
1919	stets	1
1919	und	1
1919	von	1
1919	zu	2
1920	Stadtrat	1
1920	geben	1
1920	gegründeter	1
1920	gemeinsam	1
1920	in	1
1920	umstritten	1
1920	und	3
1920	wechseln	1
1920er	Jahr	10
1920er	bis	1
1921	Präsident	1
1921	auch	1
1921	bedeuten	1
1921	für	1
1922	bis	1
1922	der	1
1922	durch	1
1922	empfangen	1
1922	nach	1
1922	ratifizieren	1
1922	unterschreiben	1
1922	ziehen	2
1923	Religionslehrer	1
1923	Rot	1
1923	besuchen	1
1923	bis	1
1923	der	1
1923	einleiten	1
1923	in	1
1923	werden	2
1923-1980	verstehen	1
1924	benutzen	1
1924	bis	1
1924	der	1
1924	entstanden	1
1924	erhalten	1
1924	mit	1
1924	sein	1
1924-1929	und	1
1925	auf	2
1925	bekommen	1
1925	bis	3
1925	der	1
1925	in	1
1925	kommen	1
1925	und	2
1925-1926	1928-1930	1
1926	arbeiten	1
1926	bis	2
1926	der	4
1926	in	1
1926	kommen	1
1926	wieder	1
1926-1928	eingeführt	1
1927	bei	2
1927	betragen	1
1927	bis	1
1927	der	1
1927	entstanden	1
1927	von	1
1928	als	1
1928	bis	1
1928	durch	1
1928	ein	1
1928	erfolgen	1
1928	erleiden	1
1928	mieten	1
1928	treten	1
1928	verschwinden	1
1928	werden	2
1928-1930	und	1
