Dep_Lemma	Head_Lemma	Count
13.000	km	1
13.20	Uhr	1
13.210	USD	1
13.848	katholisch	1
130	Kilometer	1
130	Land	1
130	m	1
130,00	EUR	1
1300	Meter	1
1307	entstehen	1
1310	1320	1
1316	verleihen	1
1317	erwähnen	1
132	Gemeinde	1
1320	Juni	1
1321	Stadt	1
1323	verleihen	1
1326	verlegen	1
1330	Jahr	1
1338	Jahr	1
1340	Juni	1
1340	fortsetzen	1
1340	vollenden	2
1341	Hauptmann	1
1341	vertreiben	1
1345	Jahr	1
1347	zusprechen	1
135	3,5	1
135	Meter	1
1358	besitzen	1
1359	Jahr	1
136	PS	1
1362	Jahr	1
1369	Abt	1
1369	sein	1
1371	Abt	1
1374	Jahr	1
1375	Jahr	1
1375	groß	1
1375	kommen	1
1376	Jahr	1
1379	fertig	1
1383	Münzrecht	1
1386-1401	Äbtissen	1
1392	Jahr	2
1394	verlieren	1
1395	töten	1
1397	datieren	1
14	2n	1
14	7,5	1
14	A	1
14	Art	1
14	Band	1
14	Byte	1
14	Einzeletappen	1
14	Fahrer	1
14	Gramm	1
14	Jahr	2
14	Kohlenstoff	1
14	Mitglied	1
14	Reihe	1
14	Schönste	2
14	Spiel	1
14	Stachel|Stacheln	1
14	Verletzte	1
14	cm	1
14	ich	1
14	in	1
14	jährigen	1
14	km	1
14	mit	1
14	t	1
14	€	1
14,5	mm	1
14,6	Prozent	1
14,7	Kilometer	1
14,95	Preis	1
14-15	Arbeiter	1
140	Laden	1
140	Tonne	1
1400	Meter	1
1402	†	1
1405	erfolgen	1
1415	State	1
1416	erbauen	1
1419-1439	haben	1
142	Sitzplatz	1
1424	Jahr	1
1434	Fläche	1
1438	nachweisbar	1
1440	erbauen	1
1440	errichten	1
1444	Jahr	1
1448	Jahr	1
1458	sterben	1
1466	Werk	1
147	Typ	1
1471	verkaufen	1
1474	verkaufen	1
1478	eingerissen	1
1482	erwerben	1
1491	übertragen	1
1492	Dekan	1
14:54	Punkt	1
14Tr	unterscheiden	1
14TrM	unterscheiden	1
15	000	1
15	10	1
15	1914	1
15	Bataillon	1
15	Bezirksmannschaftsmeister	2
15	Buslinie	1
15	Dorf	1
15	Flossenstrahlen	1
15	Jahr	7
15	Jahresfeier	1
15	Kilometer	1
15	Mensch	1
15	Million	1
15	Minute	2
15	Mädchen	1
15	Niederlage	1
15	Penn	1
15	Prozent	1
15	Schuß	1
15	Sieg|Siegen	1
15	Sprachausgaben	1
15	Uhr	1
15	an	1
15	bis	1
15	gehören	1
15	jährige	1
15	km	2
15	m	2
15	mm	1
15	°	2
15,6	Prozent	1
15,6	mm	1
15,67	Orthodoxe	1
15,7	²	1
15-16	%	1
15-20	°	1
15.000	Zwangsarbeiter	1
15.693	$	1
150	000	1
150	Besucher	1
150	Motor	1
150	Publikation	1
150	Ritter	1
150	T	1
150	Veranstaltung	1
150	g	1
150	m	1
150	mm	1
150	verletzen	1
150	€	1
150.000	Person	1
1500	Insasse	1
1500	Meter	3
1500	Mitarbeiter	1
1500	Stehplatz	1
1500	entstanden	1
1501	erforschen	1
1501	gründen	1
1502	Schöffensiegel	1
1503	entstehen	1
1505	1503	1
1506	Mai	1
1509	Jahreszahl	1
1510	Albertini	1
1511	Jahr	1
1512	gehören	1
1512	verlassen	1
1515	entstanden	1
1524	Paolo	1
1525	Amt	1
1525	Bauernkrieg	1
1526	aufhalten	1
1527	führen	1
1528	aufhalten	1
1529	Jahr	1
1529	Katechismus	1
1531	entstehen	1
1532	gehen	1
1533	darstellen	1
1536	Jahr	1
1540	Brewster	1
1540	De	1
1540	umbauen	1
1542	Jahr	1
1542	wenden	1
1544	Reichstag	1
1544	heiraten	1
1546	abtreten	1
1546	exkommunizieren	1
1547	Krieg	1
1547	zwingen	1
1548	halten	1
1549	Anton	1
155	Canon	1
155	Meter	1
1550	Giorgio	1
1550	gehören	1
1550	halten	1
15500	Meile	1
1552	verkaufen	1
1554	Muttergottes	1
156	Person	1
156	Stelle|Stellen	1
1560	Gut	1
1560	Mai	2
1560er	Jahr	1
1562	haben	1
1564	Rektor	1
1565	Rektor	1
1566	Jahr	1
1566	März	1
157	verringern	1
1570	anno	1
1572	Domkapitular	1
1572	verkaufen	1
1574	veräußern	1
158	Mitarbeiter	1
1582	Frühjahr	1
1583	gehen	1
1585	Domdekan	1
1586	errichten	1
1588	bestehen	1
159	Einwohner	1
1593	bringen	1
1593	matrikulierte	1
1595	Astronomiae	1
1595	Priesterseminar	1
1596	Jahr	1
1598	Jahr	1
16	%	1
16	2	1
16	Artikel	1
16	Geographika	1
16	Hektar	1
16	Jahr	3
16	Meter	1
16	Minister	1
16	Niederlage	1
16	November	1
16	Panzergrenadierbrigade	1
16	Polen	1
16	Punkt	1
16	Ruta	1
16	Sieg	1
16	Tag	1
16	Tor	1
16	Vorfahr|Vorfahren	1
16	Zentimeter	1
16	aus	1
16	cm	1
16	erweitern	1
16	m	1
16	von	1
16.	plaziert	1
16.000	Zuschauer	1
160	Billion	1
160	Platz	1
160.000	Mann	1
1600	Gast	1
1600	Jahr	1
1600	Zeit	1
1600	mm	1
1601	gründen	1
1602	Jahr	1
1607	errichten	1
1607	†	2
1610	erfinden	1
1615	gründen	1
1616	erfolgen	1
1617	sprechen	1
162	Schriftzeichen	1
1622	Tod	1
1622	verweisen	1
1626	Jahr	1
1628	1626	1
163	Leute	1
1632	Tod	1
1634	Tod	1
1635	datieren	1
1636	dienen	1
1636	erfolgen	1
1636-85	Castell	1
1638	1635	1
1639	verkaufen	1
1639-1683	Graf	1
1641	dienen	1
1644	disputierte	1
1648	verbleiben	1
1649	Rat	1
1649	erfolgen	1
165.000	stabilisieren	1
1650	Geschichte	1
1650	Peter	1
1650	aufbauen	1
1650	kg	1
1650er	Jahr	1
1653	dichten	1
1653	sterben	1
1656	Kanzel	1
1657	ansiedeln	1
1657	siedeln	1
1659	schicken	1
166	Dissertation	2
1660	angeben	1
1660	erschienen	1
1660	weihen	1
1661	gehören	1
1663	Regimentsform	1
1663	gebären	1
1664	Jahr	1
1664	erhalten	1
1664	errichten	1
1666	studieren	1
1667	Jahr	1
1668	Jahr	1
1670	Kiel	1
1670	angeben	1
1670	gehen	1
1671	Leiden	1
1672	Jahr	1
1672	Juli	1
1672	gehen	1
1673	Jahr	1
1673	beauftragt	1
1674	legen	1
1674	widmen	1
1675	Jahr	1
1675	bestehen	1
1676	Jahr	1
1678	verbrennen	1
1679	Arzt	1
1679	erfolgen	1
1683	1529	1
1683	wiederherstellen	1
1685	umwandeln	1
1686	Meter	1
1687	1511	1
1687	Stadtbrand	1
1689	treffen	1
17	%	1
17	Anfang	1
17	Dezember	1
17	Jahr	1
17	Jährige	1
17	M	1
17	Panzergrenadierbrigade	1
17	Platz	1
17	Tag	1
17	Uhr	1
17	an	1
17	erringen	2
17	in	1
17	km	1
17	mm	1
17	°	3
17	μm	1
17,1	cm	1
17,182	Kilometer	1
17,5	Prozent	1
17,8	Prozent	1
17.45	Uhr	1
170	Art	1
170	Einwohner	1
1700	Heckenmühle	1
1700	Jahr	1
1700	Sitz	1
1701	Kanzel	1
1707	gebräuchlich	1
1708	nennen	1
1709	finden	1
1710	entstehen	1
1710-1725	Lomonossow	1
1713	Hochaltar	1
1713-1716	Menschikow	1
1714	schreiben	1
1715	tragen	1
1716-1785	Lord	1
1717	1713	1
1719	eingebaut	1
172,4	km	1
1720	Altar	1
1720	stammen	1
1723	Jahr	1
1724	Meter	1
1724	bekannt	1
1726-1805	Erasmus	1
1728	Graf	1
1728	befinden	1
1729	Hauslehrer	1
173,31	Tag	1
1730	1720	1
1730-1800	Alexander	1
1730-1806	Prinz	1
1732	Lappland	1
1733	Pfarrer	1
1734	Dalarna	1
1736	Oratoire	1
1737	beschleunigen	1
1737	erst	1
1738	vergrößern	1
1740	brennen	1
1741	Gotland	1
1741	Öland	1
1743	1737	1
1743	1827	1
1746	Västergötland	1
1748	ausbauen	1
1749	Skåne	1
175,1	m	1
1750	studieren	1
1751-1837	Johann	1
1754	Bestimmung	1
1757	Eroberung	1
1758	sein	1
1759	erwerben	1
176	Bundesstraße	1
1760	Leipzig	2
1760	Mai	1
1760	promovieren	1
1761	umbenennen	1
1762	errichten	1
1763	Garnisonsstandort	1
1763	errichtet	2
17637	Victor	1
1764	ansässig	1
1765	September	1
1765	realisieren	1
1765	schenken	1
1766	Nachbarort	1
1766	Zeit	1
1766	erbauen	1
1766	gründen	1
1769	eingesetzt	1
1770	verlängern	1
1771	schreiben	1
1772	verkaufen	1
1772	°	1
1775-1837	Ludwig	1
1776	Gouverneur	1
1776	Produktion	1
1776-1860	Jonas	1
1778	erhalten	1
1778	studieren	1
178	Person	1
178.000	€	1
1780	erbaut	2
1781	Erdbeben	1
1781	beschreiben	1
1782	Jahr	1
1782	versterben	1
1783	Quadratkilometer	1
1783	gebären	1
1783	studieren	1
1786	Jahr	1
1786	veröffentlichen	1
1789	1781	1
179	Einwohner	1
179	Tag	1
1790	Jahr	1
1790	berufen	1
1790er	Jahr	1
1791	Gouverneur	1
1791-1854	Maria	1
1793	Mitglied	1
1794	Besetzung	1
1795	beginnen	1
1795	kommen	1
1796	andauern	1
1796-1878	Freiherr	1
1797	integrieren	1
1798	Zusammenbruch	1
1798	berufen	1
1798	fallen	1
1798	verliehen	1
1799	Jahr	1
1799	Juni	1
1799	Mai	1
17:17	Punkt	1
17:7	10:0	1
18	16	1
18	17	1
18	Baukunst	1
18	Brigade	1
18	E	1
18	Euro	1
18	Hiob	1
18	Jahr	9
18	Jahrhundert	1
18	Jugendliche	1
18	Karte	1
18	Kilogramm	1
18	Mannschaft	1
18	Meter	2
18	Monat	1
18	Prozent	1
18	Präfekturstraße	1
18	Spiel	1
18	Spieler	1
18	Staat	1
18	Student	1
18	Tag	1
18	Wochenstunde	1
18	an	1
18	bezahlen	1
18	cm	1
18	der	1
18	geben	1
18	jährig	1
18	km	2
18	m	1
18.00	Uhr	1
18.000	Kubikmeter	1
18.000	Zuschauer	1
18.15	Uhr	1
180	Jahr	2
180	Lichtjahr	1
180	Mitarbeiter	1
1800	Act	1
1800	März	1
1800	befinden	1
1800	ein	1
1800	gebräuchlich	1
1800	sterben	1
1800-1882	Caroline	1
1801	Oktober	1
1801-1872	Constanze	1
1801-1875	Charles	1
1803	Jahr	1
1803	Reichsdeputationshauptschluss	2
1803-1835	Sello	1
1804	gehen	1
1806	abschaffen	1
1806	abtreten	1
1806	unterstehen	1
1807	vertreten	1
1808	Geschichte	2
1808	Mitglied	1
1809	April	1
181,5	Meter	1
1810	gründen	1
1811	1807	1
1811	vertreten	1
1812	Jahr	4
1812	Krieg	1
1812	erscheinen	1
1812	folgen	1
1813	1811	1
1813	Dresden	1
1813	Dunals	1
1813	Stiftung	1
1813	bereisen	1
1813	eröffnen	1
1815	Mitglied	2
1815	gehört	1
1815	kommen	1
1815	preußisch	1
1816	Jahr	1
1816	geben	2
1817	Inspekteur	1
1817	erhalten	1
1817	unternehmen	1
1818	März	1
1818	aufstellen	1
1818-1877	Bror	1
1819	1815	2
1819	Abgeordnete	1
1819	erhalten	1
182	Meter	1
1820	unternehmen	1
1821	kaufen	1
1822	bekennen	1
1822	heiraten	1
1823-1824	tätig	1
1825	*	1
1826	1819	1
1826	Jahr	1
1826	arbeiten	1
1826	vertreten	1
1827	1826	1
1827	Jahr	1
1827	Oktober	1
1828	Juni	1
1829	geb	1
1830	Jahr	2
1830	Julirevolution	1
1830	erwähnen	1
1830	vertonen	1
1831	1835	1
1831	Adam	1
1832	1830	1
1832	Schlechtendal	1
1832	bestehen	1
1832	errichtet	1
1833	studieren	2
1835	erhalten	1
1837	November	1
1838	gebären	1
1838	promovieren	1
1839	Domkapellmeister	1
1839	begreifen	1
1839	kommen	1
1839	unternehmen	1
1840	September	1
1840	gießen	1
1840	verlegen	1
1841	Privatdozent	1
1841	eröffnen	1
1841	verwickeln	1
1842	Cyprian	1
1842	Vertrag	1
1842	berechtigen	1
1842	geben	1
1843	Jahr	1
1843	Reise	1
1843	gebären	1
1843	gründen	1
1844	Bahnhof	1
1844	Jahr	3
1844	eingeweiht	1
1845	Herbst	1
1845	Vertreter	1
1845	bleiben	1
1845	übernehmen	1
1846	1842	1
1846	eröffnen	1
1847	errichtet	1
1848	eingliedern	1
1848	gründen	1
1848	sein	1
1848	übernehmen	1
1849	Auflösung	1
1849	Jahr	1
1850	Jahr	2
1850	enden	1
1850	erwerben	1
1850	kommen	1
1850	schließen	1
1851	Abschluß	1
1851	Exhibition	1
1851	beginnen	2
1851	verlängern	1
1851	üben	1
1852	1813	1
1852	Jahr	2
1852	Sand	1
1852	TSV	1
1852	bauen	1
1852	bekommen	1
1853	vertrauen	1
1854	Besteigung	1
1854	Januar	1
1854	Krimkrieg	1
1854	eingemeindet	1
1854	eintreten	1
1854	errichtet	1
1855	Jahr	3
1855	Konkordat	1
1855	veröffentlichen	1
1856	Frühling	1
1856	Jahr	1
1856	vertreten	1
1857	Dekret	1
1857	Neuenburgerhandel	1
1857	fertigstellen	1
1858	Jahr	2
1858	habilitieren	1
1858	verheiraten	1
1859	lassen	1
186	Hektar	1
1860	Borussia	1
1860	geben	1
1860-1863	Jahr	1
1860er	Jahr	2
1861	bestehend	1
1861	erfolgen	1
1861	treten	1
1861	verabschiedet	1
1862	1856	1
1862	anschließen	1
1862	schreiben	1
1862	suspendieren	1
1863	Generalmajor	1
1863	Jahr	2
1863	Vertrag	1
1863	Vorsitzende	1
1863	beginnen	1
1864	bauen	1
1864	benennen	1
1864	geben	1
1864	gegründeter	1
1865	Januar	1
1865	gebären	1
1865	gelingen	1
1865	gründen	1
1865	promovieren	1
1866-1937	Guido	1
1867	errichten	1
1867	treten	1
1867	übernehmen	1
1868	Mai	1
1868	März	1
1868	einführen	1
1868	wirken	1
1869	Jahr	1
1869	Zahl	1
1869	geben	1
1869	promovieren	1
1870	1813	1
1870	Jahr	1
1870	Pfarrhaus	1
1870-1942	Adolph	1
1870-1948	Thomas	1
1870-1950	Gustav	1
1870er	Jahr	1
1871	Bürgermeister	1
1871	Domkapellmeister	1
1871	Teil	1
1871	entstehen	1
1871	gebaut	1
1871	überbauen	1
1872	März	1
1872	beteiligen	2
1872	bringen	1
1872	stellen	1
1873	1871	1
1873	Bürgermeister	1
1873	Jahr	4
1873	errichten	1
1873	folgen	1
1874	Kern	1
1874	dienen	1
1874	errichten	2
1874	gründen	1
1874	übernehmen	2
1875	besuchen	1
1876	Bachelorprüfung	1
1876	besuchen	1
1876	einstellen	1
1876	vorher	1
1877	Oktober	1
1877	TSV	1
1877	gebären	2
1877	habilitieren	1
1877	intensivieren	1
1877	studieren	1
1878	ausleihen	1
1878	beschäftigen	2
1878-1926	Eino	1
1879	Extraordinarius	1
1879	Tod	1
1880	Frühjahr	1
1880	Jahr	1
1880	Zeit	1
1881	Amt	1
1881	Herbst	1
1881	Jahr	1
1881	September	1
1881	bilden	1
1881	gehen	1
1882-1953	Graf	1
1882-1963	Paul	1
1883	errichten	1
1883	erstehen	1
1883	schicken	1
1883	vertreten	1
1884	1885	1
1884	betreiben	1
1884	studieren	1
1885	Dezember	1
1885	Jahr	1
1885	Kronprinzessin	1
1885	Schützenverein	1
1885	belaufen	1
1885	sorgen	1
1885-1986	Harry	1
1886	gebären	1
1887	Jahr	1
1887	November	1
1887	Ostern	1
1887	vereinigen	1
1888	Geschichte	1
1888	Jahr	2
1888	Oktober	1
1888	Sommer	1
1888	unterrichten	1
1889	1883	1
1889	Jahr	1
1889	gehen	1
1889	treten	1
1889	vereidigen	1
1889-1894	erbaut	1
1890	Juli	1
1890	November	1
1890	bilden	1
1890	gefertigt	1
1891	Berlin	1
1891	Hans	1
1891	Mai	1
1891	fertigstellen	1
1892	Vorstandsmitglied	1
1892	gründen	1
1893	Jahr	1
1893	Kaolin	1
1893	haben	1
1894	Jahr	4
1894	Mitbegründer	1
1894	November	1
1894	Vizepräsident	1
1894	vergrößern	1
1894-1899	entwickeln	1
1895	Colt	1
1895	Jahr	1
1895	Richard	1
1895	arbeiten	1
1895	folgen	1
1895	haben	1
1895	wirken	2
1896	1891	1
1896	Thronfolger	2
1896	Zeit	1
1896	errichten	1
1896	fallen	1
1896	treten	1
1897	Upanishads	1
1897	errichtet	1
1897	inspirieren	1
1897	leisten	1
1897	stammen	1
1897	zerstören	1
1897	ziehen	1
1898	Jahr	1
1898	Krieg	1
1898	erreichen	1
1898	unterliegen	1
1898	verheiratet	1
1898	wirken	2
1898-1986	Charles	1
1899	Dezember	1
1899	erhalten	1
1899	errichten	1
1899	eröffnen	1
1899	formieren	1
1899-1970	Robert	1
18bändige	Werk	1
18jährig	Straftäter	1
19	Anfang	1
19	Baranggays	1
19	E	1
19	Eigenverlusten	1
