Prec	Seq	Count
087	353	1
087	364	1
089	326	1
089	521	1
09	58	1
09	76	1
09	80	1
1	%	1
1	/	1
1	0	3
1	1	4
1	1.5	1
1	1.6	1
1	110	4
1	130	1
1	19	1
1	1918	1
1	1992	1
1	1993	1
1	1994	1
1	1995	2
1	2	4
1	200	1
1	3	13
1	35	1
1	4	2
1	400	1
1	5	2
1	6	2
1	617	1
1	7	3
1	729	1
1	Bílkův	1
1	Dragona	1
1	Ivan	1
1	N	1
1	Nizozemsko	1
1	OSŘ	1
1	Praha	1
1	a	3
1	b	1
1	bezplatný	1
1	být	3
1	březen	4
1	cm`centimetr	1
1	do	1
1	duben	5
1	investiční	1
1	jen	1
1	kWh`kilowatthodina	2
1	když	1
1	kg`kilogram	1
1	kolo	4
1	který	2
1	květen	6
1	leden	10
1	m`metr	1
1	mistr	1
1	na	1
1	nebo	1
1	nyní	1
1	obecní	1
1	od	1
1	omezit	1
1	paní	4
1	planeta	1
1	pololetí	1
1	polovina	3
1	použitelný	1
1	procentní	1
1	procento	1
1	prosinec	1
1	právo	1
1	reorganizovat	1
1	rok	3
1	s	1
1	srpen	1
1	stěhovat	1
1	telefon	28
1	telekomunikační	1
1	tento	1
1	tuna	1
1	třída	1
1	v	2
1	vlna	2
1	vypovědět	1
1	václavský	1
1	výhra	2
1	x	1
1	září	5
1	°	1
1	únor	3
1	červen	1
1	červenec	6
1	říjen	1
1.1	miliarda	1
1.15	milión	1
1.2	%	1
1.2	miliarda	2
1.25	miliarda	1
1.3	tuna	1
1.30	x	1
1.36	miliarda	1
1.38	Kč	1
1.38	x	1
1.4	miliarda	1
1.4	milión	1
1.5	%	1
1.5	bod	1
1.5	kg`kilogram	1
1.5	miliarda	5
1.5	milión	1
1.5	procento	1
1.5	tisíc	1
1.5	trvat	1
1.50	Kč	1
1.6	%	1
1.6	1.8	1
1.6	a	1
1.6	miliarda	3
1.69	miliarda	1
1.7	miliarda	1
1.7	procento	1
1.70	1.80	1
1.8	%	2
1.8	l`litr	1
1.8	procento	1
1.80	Kč	1
1.84	Kč	1
1.9	l`litr	1
10	%	6
10	0	1
10	11	2
10	110	2
10	12	5
10	13	1
10	1365	1
10	15	6
10	2	1
10	20	2
10	25	1
10	3	2
10	4	1
10	40	1
10	50	1
10	6	1
10	608	1
10	68	1
10	7	1
10	H	1
10	Malešice	1
10	Olomouc	1
10	až	2
10	březen	1
10	do	1
10	dohodnout	1
10	forint	1
10	km`kilometr	2
10	kus	1
10	l`litr	1
10	leden	2
10	miliarda	4
10	milión	4
10	měsíc	2
10	normalizovaný	1
10	odstavec	1
10	poštovní	1
10	procento	6
10	program	2
10	rok	4
10	ročník	1
10	stupeň	3
10	telefon	4
10	tisíc	4
10	září	3
10	člověk	1
10	říjen	2
10.0	%	2
10.0	a	2
10.00	a	1
10.00	do	2
10.3	%	1
10.5	a	1
10.5	procento	2
10.6	procento	1
100	%	5
100	91	1
100	DEM	2
100	Kč	8
100	MW`megawatt	1
100	a	1
100	adresát	1
100	arch	1
100	až	1
100	forint	1
100	jméno	1
100	kg`kilogram	2
100	km`kilometr	1
100	m`metr	4
100	motor	1
100	na	1
100	okres	1
100	rok	3
100	stát	1
100	tisíc	3
1000	3000	1
1000	Kč	6
1000	bod	1
1000	dítě	1
1000	funkcionář	1
1000	koruna	1
1000	praktický	1
1000	prostřednictví	1
1000	písemný	1
1000	rozhodující	1
10000	Kč	2
10000	koruna	1
10000	kubánský	1
10000	uprchlík	1
10000	vozidlo	1
100000	DEM	1
100000	Kč	4
100000	hlas	1
100000	koruna	2
100000	marka	1
100000	nebo	1
100000	obecní	1
100000	pojištěnec	1
100000	poutník	1
100000	člověk	1
1000000	Kč	1
10006	2012804	1
1001	514	1
1002	149	1
10055	Kč	1
101	00	3
101	procento	1
1020	dolar	1
1020	na	1
1021	150	3
103	telefon	1
105	být	1
1054	45	1
106	milión	1
10600	byt	1
1079	člověk	1
108	milión	1
1095	772	1
1098	v	1
11	%	1
11	130	1
11	15	1
11	1922	1
11	4	1
11	6	1
11	7	1
11	9	1
11	Liberec	1
11	Olomouc	1
11	Praha	2
11	až	1
11	březen	1
11	hodina	1
11	klapka	1
11	miliarda	3
11	milión	1
11	ministr	1
11	minuta	2
11	partie	1
11	procento	1
11	profit	1
11	republika	1
11	rok	1
11	s	1
11	upravit	1
11	v	2
11	závod	1
11	červenec	1
11.0	%	1
11.00	do	2
11.30	hodina	2
11.38	mm`milimetr	1
11.7	procento	1
11.9	%	1
110	00	18
110	01	1
110	15	3
110	kV`kilovolt	1
110	milión	2
110	osoba	1
110	případ	1
1100	Kč	2
1100	klapka	1
1100	metr	1
11000	host	1
11000	zaměstnanec	1
1106	druh	1
111	kongres	1
111	koruna	1
1110	Kč	1
1111	fax	1
112	49	1
112	79	1
112	číslo	1
1143	1	1
115	110	1
115	ha`hektar	1
1150	člověk	1
11520	Kč	1
1160	kus	1
1167	276	1
1176	vyhořelý	1
1178	Kč	1
118	00	2
12	%	4
12	101	3
12	11	1
12	110	4
12	13	2
12	140	1
12	15	2
12	16	1
12	17	3
12	1991	1
12	1993	1
12	20	2
12	3	2
12	301	1
12	54	1
12	6	1
12	7	1
12	9	1
12	98	1
12	Praha	2
12	agent	1
12	až	1
12	barevný	1
12	eso	1
12	hodina	2
12	kW`kilowatt	1
12	l`litr	1
12	m`metr	1
12	milión	2
12	mm`milimetr	1
12	místo	1
12	měsíc	3
12	na	1
12	osoba	1
12	především	1
12	rok	1
12	stanice	1
12	století	1
12	strana	1
12	stupňový	1
12	telefon	2
12	tisíc	5
12	červenec	1
12	říjen	1
12.0	%	2
12.2	procento	1
12.30	hodina	1
120	%	1
120	00	4
120	140	1
120	Kč	1
120	kubánský	1
120	l`litr	1
120	místo	1
120	strana	1
120	tuna	1
120	x	1
1200	Kč	1
12000	koruna	1
12000	vozidlo	1
120000	koruna	1
1209	koruna	1
121	po	1
122	výhra	1
1220	Kč	1
1221	akcie	1
1225	koruna	1
123	mladistvý	1
1232	1992	1
124	tisíc	1
124000	tuna	1
125	báth	1
125	milión	1
125	motocykl	1
125	od	1
1250	na	1
125000	cestující	1
1254	absolvent	1
1259	postavit	1
12600	MW`megawatt	1
127	121	1
127	stát	1
127.46	Kč	1
128	kamera	1
128	pro	1
129	171	1
129	83	1
129	vyučený	1
13	%	1
13	112	1
13	130	15
13	2	1
13	27	1
13	412	1
13	644	1
13	658	1
13	7	1
13	98	1
13	Blansko	1
13	Praha	1
13	a	1
13	březen	1
13	do	1
13	duben	1
13	ekologický	1
13	fax	1
13	hodina	2
13	japonský	1
13	kilometr	1
13	kompletní	1
13	malostranský	1
13	procento	2
13	samotný	1
13	země	1
13	žlutý	1
13.00	hodina	1
13.30	vystoupení	1
13.5	%	1
13.7	a	1
13.9	procento	2
130	00	21
130	89	1
130	být	1
130	kilometr	1
130	koruna	1
130	miliarda	2
130	rok	1
130	země	1
130	účastník	1
1300	MW`megawatt	2
13000	koruna	1
131	milión	1
1312000	auto	1
13123	504	1
132	rak	1
1320	l`litr	1
13200	forint	1
1326	z	1
135	165	1
135	země	1
1350000	koruna	1
136725	který	1
137	Kč	1
137.10	Kč	2
138	OSŘ	1
138	člověk	1
1380	gram	1
139	128	1
14	1	1
14	16	3
14	2	1
14	21	1
14	4	1
14	60	1
14	B	1
14	Brno	1
14	Kč	1
14	adsorbovaný	1
14	bezpečnostní	1
14	březen	1
14	den	5
14	do	1
14	druh	1
14	hodina	1
14	kradený	1
14	květen	1
14	let	1
14	letadlo	1
14	ligový	1
14	mezinárodní	1
14	milión	3
14	místo	1
14	procento	4
14	provozovna	1
14	s	1
14	srpen	2
14	v	1
14	včera	1
14	°	1
14	únor	1
14	říjen	1
14.00	memoriál	1
14.00	vystoupit	1
14.3	stupeň	1
14.50	hodina	1
140	00	3
140	kilometr	1
140	krát	1
140	člověk	1
1400	marka	1
14000	koruna	1
140000	člověk	1
1404000	koruna	1
141	00	1
141	fax	1
141	tuna	1
142	00	1
1427	Kč	1
1428	4132	1
14297	km`kilometr	1
143	slunečný	1
1441	Budapešť	1
1451	den	1
147	miliarda	1
149	00	1
149	Kč	1
1498	fax	1
15	%	12
15	10	1
15	120	1
15	17	1
15	18	1
15	3	1
15	4	2
15	8	1
15	85	1
15	D	1
15	Kč	1
15	Praha	3
15	Promotion	1
15	a	1
15	až	2
15	březen	1
15	den	3
15	do	1
15	kamión	1
15	květen	2
15	letý	1
15	metr	1
15	miliarda	1
15	milión	1
15	měsíční	1
15	měsíčně	1
15	on	1
15	podnik	1
15	podání	1
15	procento	4
15	prohrávat	1
15	rok	2
15	soudce	1
15	telefon	1
15	tisíc	1
15	září	1
15	únor	3
15	čekající	1
15	červen	1
15	červenec	1
15	člověk	1
15	ženský	1
15.0	a	1
15.00	míček	1
15.4	linka	1
15.75	%	1
150	06	3
150	180	1
150	21	1
150	a	1
150	až	1
150	den	1
150	ha`hektar	1
150	kamión	1
150	kilometrový	1
150	milión	1
150	místo	2
150	tisíc	1
150	zatímco	1
150	zákazník	1
1500	Kč	1
1500	auto	1
1500	kus	1
1500	m`metr	1
1500	nakažený	1
15000	Kč	1
15000	auto	1
15000	automobil	1
15000	marka	1
150000	vízum	1
150119	milión	1
151	písmeno	1
151	vystavovatel	1
152	709	1
152	km`kilometr	1
154731	Kč	1
1574	autobus	1
158	01	1
15837	milión	1
15892	až	1
159	být	1
159	cm`centimetr	1
159	favorizovat	1
159	jenž	1
159	který	1
159	kvůli	1
159	s	1
159	už	1
159	z	1
16	%	1
16	0	1
16	10	1
16	16	1
16	19	1
16	2	1
16	4	1
16	76	1
16	77	1
16	8	1
16	ale	1
16	až	1
16	březen	2
16	důvěrný	1
16	fax	1
16	hodina	1
16	i	1
16	jednotlačítkový	1
16	mezinárodní	1
16	miliarda	2
16	možnost	1
16	můj	1
16	nebo	1
16	odstín	1
16	rok	1
16	set	1
16	stupeň	5
16	telefon	1
16	zatím	1
16	znak	3
16	závodník	1
16	září	1
16	únor	2
16	číslo	1
16	říci	1
16	říjen	1
16.00	skupina	1
16.12	1993	1
16.30	Sergej	1
16.30	a	1
16.40	Kč	1
16.6	%	1
16.73	koruna	1
160	00	2
160	68	1
160	Kč	1
160	cm`centimetr	1
160	metr	1
16000	Kč	1
16000	oběť	1
162.60	Kč	1
165	02	1
165	1993	1
1650	Kč	1
1651	v	1
166237	Kč	1
1672	výhra	1
17	%	1
17	110	3
17	18	2
17	2	2
17	20	2
17	21	1
17	3	1
17	33	1
17	6	3
17	794	1
17	8	1
17	Brno	1
17	Kč	1
17	do	1
17	fax	1
17	hodina	4
17	listopad	6
17	procento	1
17	rok	2
17	století	1
17	tisíc	1
17	země	1
17	únor	1
17	červen	1
17	říjen	1
17.1	miliarda	1
17.30	hodina	1
17.30	na	1
17.30	v	1
17.5	milión	1
17.5	tisíc	1
170	00	1
170	cm`centimetr	1
170	dělník	1
170	milión	1
170	stroj	1
170	telefon	1
1700	Kč	1
1700	kdy	1
1700	člověk	3
1709	dlouho	1
1709	vytištění	1
171	02	1
172	1991	2
172	až	1
1738	titul	1
174	OSŘ	1
1740	koruna	1
175	cm`centimetr	1
175	milión	2
1760	1722	1
1768	z	1
1770	chovat	1
178	milión	1
1786	nejen	1
179	při	1
1790	264972	1
1799	1991	1
18	%	3
18	110	1
18	1993	1
18	2	1
18	20	1
18	29	1
18	37	1
18	772	2
18	březen	1
18	hodina	3
18	m	1
18	mandát	1
18	milión	2
18	mm`milimetr	1
18	měsíc	1
18	na	1
18	občanský	1
18	procento	1
18	seskupení	1
18	století	1
18	stupeň	1
18	týden	5
18	v	1
18	znak	1
18	únor	1
18	červen	1
18	červenec	1
18.00	balvan	1
18.00	přednáška	1
180	73	1
180	Kč	1
180	milión	1
180	při	1
180	stupeň	1
180	tisíc	1
180	x	1
1800	lehký	1
1800	nehoda	1
18000	až	1
182	x	1
184	emise	1
1844	1760	1
1848	hodina	1
185	na	1
1850	na	1
1850	trpět	1
1863	kvas	1
1866	a	1
1876	1914	1
1879	student	1
1879	v	1
1879	vstoupit	1
1882	být	1
1886	však	1
1887	výhra	1
1889	ministerský	1
1889	signalizovat	1
1889	vyměnit	1
1890	a	1
1890	některý	1
1890	v	1
1893	strana	3
1895	27	1
1895	padělat	1
1898	pomyslet	1
19	%	1
19	120	1
19	1994	1
19	2	1
19	22	2
19	24	1
19	3	1
19	500	5
19	53	1
19	54	1
19	9	1
19	bod	1
19	březen	1
19	do	1
19	duben	2
19	forint	1
19	leden	1
19	lázně	1
19	obraz	1
19	procento	2
19	století	8
19	únor	1
19	člen	1
19.00	do	1
19.00	večer	1
19.00	videostopa	1
19.00	vstupné	1
19.20	hodina	2
19.30	v	2
19.30	večer	1
19.30	vyvrcholit	1
1900	se	1
1907	kdy	2
191	cm`centimetr	1
1913	1989	1
1918	v	1
1919	1941	1
1919	prohlásit	1
1920	být	1
1920	v	1
1920	zavládnout	1
1922	v	1
1925	být	1
1925	národní	1
1925	vystudovat	1
1926	strana	1
1927	28	1
1927	jednat	1
1927	pokračovat	1
1928	a	1
1929	vystudovat	1
1930	jaro	1
1930	se	1
1931	být	1
1935	3	1
1935	vystudovat	1
1938	1940	1
1938	nebo	1
1938	nikterak	1
1938	totiž	1
1939	až	1
1939	již	1
1939	kritický	1
1939	německý	1
1939	se	1
1939	vystavovat	1
1939	zahájit	1
19397	12125	1
194	1988	1
194	který	1
1940	69	1
1940	studovat	1
194000	litr	1
1941	42	1
1941	absolvent	1
1941	tragicky	1
1941	vystudovat	1
1942	začít	1
1943	1945	1
1943	a	1
1943	o	1
1943	vystudovat	1
1945	1	1
1945	jako	1
1945	popravený	1
1946	definovat	1
1946	moci	1
1947	od	1
1947	v	1
1948	aby	1
1948	údajně	1
1949	však	1
1950	který	1
1952	který	1
1953	1958	1
1953	vyslaný	1
1955	po	1
1955	vystudovat	1
1956	absolvent	1
1957	být	1
1958	šéf	1
1959	irský	1
1959	pracovat	1
196	cm`centimetr	1
1961	se	1
1961	trestný	1
196155	koruna	1
1962	kdy	1
1963	a	1
1963	do	1
1963	vystudovat	1
1964000	hlavní	1
1965	absolvent	1
1965	který	1
1965	vystudovat	1
1966	Načeradský	1
1966	který	1
1967	pověsit	1
1968	Sb	1
1968	být	1
1968	ne	1
1968	odejít	1
1968	v	1
1968	žijící	1
1968	žít	1
1969	1990	1
1969	70	1
1969	vyražený	1
1969	či	1
197	1957	1
1970	1995	1
1970	než	1
1970	zóna	1
1971	on	1
1971	propojující	1
1971	ukončit	1
1972	být	1
1972	mezi	1
1972	na	1
1972	spolu	1
1974	americký	1
1974	odstoupit	1
1975	45	1
1975	článek	1
1976	78	1
1976	hlásat	1
1976	na	1
1976	se	1
1977	a	1
1977	kód	1
1977	stát	1
1977	vědomě	1
1978	79	1
1978	Passarella	1
1978	což	1
1978	kdy	1
1979	80	1
1979	cena	1
1979	správně	1
1979	úvod	1
1980	36	1
1980	Parizeau	1
1980	emigrovat	1
1981	a	1
1981	cena	1
1982	a	1
1982	se	1
1983	i	1
1983	svůj	1
1983	už	1
1983	v	1
1984	86	1
1984	v	1
1984	vrátit	1
1985	být	1
1985	cena	1
1985	plný	1
1985	vybrat	1
1985	vyhrávat	1
1986	David	1
1986	na	1
1986	nabídnout	1
1986	se	1
1986	splnit	1
1987	Sb	1
1987	konference	1
1987	německý	1
1987	od	1
1987	tak	1
1988	1993	1
1988	Ju	1
1988	Sb	1
1988	až	1
1988	cena	1
1988	do	1
1988	odehrávající	1
1988	strana	1
1989	1990	1
1989	1991	1
1989	1993	2
1989	být	1
1989	dosahovat	1
1989	druhý	1
1989	jako	1
1989	jeho	1
1989	kdy	1
1989	koncentrovat	1
1989	na	1
1989	nebo	1
1989	okolo	1
1989	pokládat	1
1989	přes	1
1989	rozprava	1
1989	se	4
1989	sice	1
1989	tedy	1
1989	utvrdit	1
1989	velitel	1
1989	založit	1
1989	zdánlivě	1
1989	zvýšit	1
1989	získat	1
1989	ČSFR	1
1989	činit	1
199	km`kilometr	1
1990	United	1
1990	a	1
1990	až	1
1990	být	1
1990	k	1
1990	kdy	3
1990	náměstek	1
1990	o	1
1990	poslední	1
1990	povinně	1
1990	prohlásit	1
1990	při	1
1990	se	1
1990	ten	1
1990	vycházet	1
1990	vzrůst	1
1990	založený	1
1990	začínat	1
1990	činit	1
1990	Španělsko	1
1991	1992	2
1991	1993	1
1991	Jugoslávie	1
1991	Sb	2
1991	a	3
1991	být	6
1991	již	1
1991	který	1
1991	na	4
1991	od	1
1991	platit	1
1991	podle	1
1991	podzimní	1
1991	překvapivě	1
1991	přičemž	1
1991	přímo	1
1991	rok	1
1991	také	1
1991	ten	1
1991	vypovídat	1
1991	výrazně	1
1991	zatčený	1
1991	začít	1
1992	1993	5
1992	248	1
1992	93	1
1992	Sb	10
1992	adresovaný	1
1992	bezmála	1
1992	být	2
1992	celkem	1
1992	demonstrovat	1
1992	fond	1
1992	hrubý	1
1992	jenž	1
1992	kategorie	1
1992	kdy	1
1992	klesnout	1
1992	mít	1
1992	na	1
1992	nakoupit	1
1992	o	1
1992	odpor	1
1992	okolo	1
1992	on	1
1992	pražský	1
1992	problém	1
1992	přepočet	1
1992	přistupovat	1
1992	se	1
1992	smět	1
1992	stoupnout	1
1992	stále	1
1992	tak	1
1992	také	1
1992	uvedený	1
1992	v	4
1992	vykázat	2
1992	zakoupit	1
1992	zde	1
1992	zdát	1
1992	zisk	1
1992	číslo	2
1993	16.12	1
1993	1995	1
1993	94	2
1993	Ikarus	1
1993	Sb	3
1993	a	5
1993	absolutně	1
1993	ale	2
1993	být	14
1993	celkem	2
1993	cena	1
1993	daň	1
1993	dojít	1
1993	dokonce	1
1993	doplnit	1
1993	dosáhnout	1
1993	druhý	1
1993	družstvo	1
1993	figurovat	1
1993	hodně	1
1993	ještě	1
1993	k	1
1993	kdy	1
1993	který	1
1993	malý	1
1993	mít	2
1993	na	4
1993	napsat	1
1993	návrh	1
1993	o	1
1993	obchodní	1
1993	odebírat	1
1993	on	1
1993	platit	1
1993	pocházet	1
1993	pouze	1
1993	požadovat	1
1993	proti	1
1993	s	1
1993	se	3
1993	snížit	1
1993	spolu	1
1993	takže	1
1993	tedy	1
1993	ten	1
1993	téměř	1
1993	uplatnit	1
1993	veřejně	1
1993	vydražený	1
1993	vyjít	1
1993	vyznamenaný	1
1993	vzniknout	1
1993	vést	1
1993	výrobce	1
1993	z	1
1993	zahájit	1
1993	znamenat	1
1993	značně	1
1993	řízení	1
1994	1995	4
1994	3	1
1994	8	1
1994	ale	1
1994	aniž	1
1994	být	7
1994	do	1
1994	ekonomický	1
1994	formule	1
1994	jinak	1
1994	kdy	1
1994	který	2
1994	na	1
1994	nebo	1
1994	následovně	1
1994	oficiálně	1
1994	pak	1
1994	provedený	1
1994	první	1
1994	průměrný	1
1994	přijít	1
1994	se	3
1994	seminář	1
1994	skončit	1
1994	středa	1
1994	tak	1
1994	ukazovat	1
1994	umožňovat	1
1994	uskutečnit	1
1994	v	2
1994	však	2
1994	zrušený	1
1994	zvýšit	1
1994500000	koruna	1
1995	a	1
1995	být	2
1995	jak	1
1995	klesnout	1
1995	lze	1
1995	muset	1
1995	počítat	1
1995	při	1
1995	se	1
1995	smlouva	1
1995	vydávat	1
1995	vzhledem	1
1995	zastavený	1
1995	zatímco	1
1995	změna	1
1995	žít	1
1996	97	1
1996	až	1
1996	jeho	1
1996	jistě	1
1996	moci	1
1996	na	2
1997	Chemical	1
1997	a	1
1997	když	1
1997	na	1
1997	oslavit	1
1997	pravděpodobně	1
1997	tedy	1
1998	a	1
1998	být	1
1998352	Kč	1
1999	podle	1
2	%	6
2	+	1
2	0	3
2	1	3
2	10	1
2	118	1
2	12	1
2	14	1
2	141	1
2	15	1
2	17	1
2	19397	1
2	1990	1
2	1993	1
2	1994	7
2	2	1
2	2.5	1
2	20	1
2	21	1
2	21.30	1
2	22	1
2	250	3
2	27	1
2	3	6
2	300	1
2	4	3
2	5	1
2	6	3
2	7	1
2	704	1
2	741	2
2	9	1
2	Karlův	1
2	Legerův	1
2	Německo	1
2	OSŘ	1
2	Vyškov	1
2	a	4
2	anebo	1
2	až	2
2	březen	2
2	celkem	1
2	což	1
2	družstevní	1
2	etapa	1
2	i	1
2	kg`kilogram	1
2	kolo	4
2	který	1
2	květen	1
2	leden	2
2	mezinárodní	1
2	milión	3
2	minuta	2
2	mm`milimetr	1
2	možnost	1
2	mít	1
2	na	2
2	nutný	1
2	nyní	1
2	nízký	1
2	obchodní	1
2	od	1
2	odpovědět	1
2	osoba	1
2	podle	1
2	pololetí	1
2	polovina	1
2	propůjčený	1
2	právo	1
2	před	1
2	přijít	1
2	přiřazený	1
2	se	1
2	spořitelní	1
2	strana	1
2	světový	2
2	telefon	2
2	tento	1
2	tisíc	1
2	upravit	1
2	v	6
2	vlna	4
2	vydání	1
2	vytápěný	1
2	výhra	1
2	výměna	1
2	x	3
2	zvýšit	1
2	září	2
2	zůstat	1
2	únor	1
2	část	1
2.0	Windows	1
2.1	%	1
2.2	%	1
2.25	%	1
2.5	bod	1
2.5	kg`kilogram	1
2.5	miliarda	1
2.5	násobek	1
2.5	procentní	1
2.5	tisíc	2
2.6	miliarda	1
2.6	procento	1
2.7	procento	1
2.8	miliarda	2
2.8	procento	1
2.9	procento	1
20	%	12
20	05	1
20	1	1
20	110	1
20	2	2
20	22	1
20	23	1
20	242264	1
20	3	2
20	30	4
20	4	1
20	5	3
20	50	1
20	a	1
20	adresa	1
20	až	1
20	být	2
20	fax	1
20	hodina	2
20	hotel	1
20	hotový	1
20	km`kilometr	1
20	koruna	1
20	letý	1
20	miliarda	2
20	milión	3
20	minuta	1
20	na	2
20	o	1
20	procento	1
20	proti	1
20	předvolený	1
20	rok	4
20	rozhodující	1
20	století	1
20	th	1
20	tisíc	1
20	znak	1
20	září	2
20	°	1
20	únor	4
20	číslo	1
20	žádost	1
20.1	1994	1
20.5	procento	2
20.55	rozhovor	1
200	Kč	1
200	MW`megawatt	1
200	Ville	1
200	být	1
200	hektarový	1
200	kg`kilogram	1
200	km`kilometr	1
200	list	1
200	lůžko	1
200	m`metr	2
200	marka	1
200	miliarda	1
200	milión	7
200	on	1
200	pracovník	1
200	tisíc	2
2000	Kč	4
2000	dinár	1
2000	koruna	1
2000	mírně	1
2000	mít	1
2000	přitom	1
2000	v	2
2000	x	1
2000	zdvojnásobení	1
2000	zdvojnásobit	1
20000	DEM	2
20000	koruna	3
20000	na	1
20000	vozidlo	1
200000	Kčs	1
2000000	Kč	1
201	km`kilometr	1
201	pod	1
2012804	021	1
2030	mít	1
204	82	1
20400	koruna	2
20400	nebo	1
2048	ukazovat	1
206	být	1
206	informace	1
206	l	1
207	78	2
21	12	1
21	2	1
21	21	1
21	3	2
21	4	1
21	787	1
21	9	1
21	97	1
21	Kč	1
21	Praha	1
21	být	1
21	den	1
21	fax	4
21	km`kilometr	1
21	mezinárodní	1
21	procento	2
21	rok	2
21	sezóna	1
21	u	1
21	v	1
21	člen	1
21	říjen	1
21.1	1	1
21.70	Kč	1
