Head_Lemma	Dep_Lemma	Relation	Count
28	में	case	1
28	संगठन	nmod	1
28	से	case	1
28	हाईवे	compound	1
3	से	case	1
300	लगभग	dep	1
3000	करीब	dep	1
3000	से	case	1
304ए	337	conj	1
304ए	के	case	1
304ए	तहत	case	1
304ए	धारा	nmod	1
31	फरीदाबाद	nmod	1
31	सेक्टर	compound	2
337	तथा	cc	1
35	करीब	dep	1
35	लगभग	dep	1
367	का	case	1
37	सिर्फ	dep	1
380	के	case	1
380	तहत	case	1
380	व	cc	1
400	लगभग	dep	1
4000	से	case	1
407	का	case	1
407	को	case	1
407	टाटा	compound	3
458	380	conj	1
458	धारा	compound	1
458	भादंस	nmod	1
46	मात्र	dep	1
50	45	dep	1
50	करीब	dep	1
50	लगभग	dep	2
500	से	case	2
5000	लगभग	dep	1
55	40	nummod	1
6	लगभग	dep	1
6.30	10.30	nmod	1
6.30	तक	case	1
60	55	nummod	1
60	58	case	1
6034	एक्सप्रेस	compound	1
6034	चंडीगढ़	compound	1
6034	चेन्नई	compound	1
65	60	nummod	1
7	सुबह	nmod	1
7	से	case	1
7.4	6	nsubj	1
70	मात्र	dep	1
75	केवल	dep	1
75	लगभग	dep	1
75	से	case	1
8	7	obj	1
8.5	8	case	1
8000	व	cc	1
8000	से	case	1
920	ईसवी	compound	1
920	में	case	1
930	ईसवी	compound	1
930	में	case	1
940	6	case	1
940	हजार	case	1
994	में	case	1
994	सन्	compound	1
अँधेरा	में	case	2
अँधेरा	रात	nmod	1
अँधेरा	सुरमई	amod	1
अंक	अंक	nmod	1
अंक	अपना	nmod	1
अंक	ऊपर	case	1
अंक	तक	case	2
अंक	ताजा	amod	1
अंक	पत्रिका	nmod	1
अंक	पर	case	3
अंक	पांच	nummod	1
अंक	में	case	2
अंक	यह	det	1
अंक	वाला	case	1
अंक	से	case	1
अंक	१२	nummod	1
अंक	१७१	nummod	1
अंक	२१२	nummod	1
अंक	३५४.०६	nummod	1
अंक	३६	nummod	1
अंक	८८५३.२१	nummod	1
अंक	८८८९	nummod	1
अंक	८९१२.१२	nummod	1
अंक	९०५०.५१	nummod	1
अंक	९०८५.८९	nummod	1
अंकल	गर्वनर	nmod	1
अंकित	चित्र	nsubj	1
अंकित	दीवार	nmod	1
अंकित	शैली	nmod	1
अंकित	है	cop	1
अंकिता	का	case	1
अंकिता	व	cc	1
अंकुर	को	case	1
अंकुर	प्रशांत	conj	1
अंकुर	बच्चा	nmod	1
अंकुर	संदीप	conj	2
अंग	अन्य	amod	1
अंग	अपना	nmod	1
अंग	का	case	7
अंग	कार्यपालिका	nmod	2
अंग	को	case	8
अंग	जो	nsubj	1
अंग	तीन	nummod	6
अंग	प्रजनन	compound	1
अंग	प्राप्त	amod	1
अंग	बालिका	nmod	1
अंग	मानव	compound	2
अंग	लोकतंत्र	nmod	2
अंग	शरीर	nmod	2
अंग	सरकार	nmod	1
अंग	सेना	nmod	3
अंग	है	cop	1
अंगारकाटा	में	case	1
अंग्रेज	का	case	3
अंग्रेज	को	case	1
अंग्रेज	द्वारा	case	1
अंग्रेज	ने	case	1
अंग्रेज	यह	det	1
अंग्रेजी	का	case	1
अंग्रेजी	व	cc	1
अंग्रेजी	हिंदी	conj	1
अंजलि	ओर	case	1
अंजलि	का	case	1
अंजलि	नजरबंद	amod	1
अंजलि	ने	case	1
अंजान	अतुल	compound	1
अंजान	कुमार	compound	1
अंजान	चौधरी	conj	1
अंजान	महासचिव	nmod	1
अंजाम	कोई	dep	1
अंजाम	तक	case	2
अंजाम	तो	dep	1
अंजाम	बखूबी	amod	1
अंडमान	उत्तरी	amod	1
अंडमान	का	case	3
अंडमान	के	case	1
अंडमान	केंद्र	nsubj	1
अंडमान	जो	nmod	1
अंडमान	था	cop	1
अंडमान	दक्षिण	compound	1
अंडमान	निकट	case	1
अंडमान	में	case	1
अंडमान	लिटिल	compound	1
अंडमानी	का	case	2
अंडमानी	ग्रेट	compound	9
अंडमानी	प्राचीन	amod	1
अंडमानीज	ग्रेट	compound	1
अंडरगारमेंट	कमर	conj	1
अंडरगारमेंट	नीचे	case	1
अंडरगारमेंट	परिधान	conj	1
अंडरगारमेंट	में	case	1
अंडरगारमेंट	से	case	1
अंडरग्रेजुएट	और	cc	1
अंडरवर्ल्ड	का	case	1
अंडरवर्ल्ड	के	case	3
अंडरवर्ल्ड	साथ	case	2
अंडरवर्ल्ड	से	case	1
अंडरवर्ल्ड	ही	dep	1
अंडा	व	cc	1
अंडा	वह	nmod	1
अंत	अगस्त	conj	1
अंत	जून	nmod	1
अंत	तक	case	7
अंत	पहले	case	1
अंत	बैठक	nmod	1
अंत	महीना	nmod	1
अंत	माह	nmod	1
अंत	मिशन	nmod	1
अंत	में	case	3
अंत	यह	nsubj	1
अंत	यात्रा	nmod	1
अंत	वर्ष	nmod	3
अंत	वास्तव	nmod	1
अंत	सुखद	amod	1
अंत	से	case	1
अंत	है	cop	1
अंत	०६	nmod	1
अंतः	अंतर	conj	1
अंतःवस्त्र	नाम	nmod	1
अंतर	और	cc	1
अंतर	कि	mark	1
अंतर	को	case	3
अंतर	कोई	case	1
अंतर	खतरा	acl	1
अंतर	खास	amod	1
अंतर	फीसदी	nmod	1
अंतर	मत	nmod	1
अंतर	मांग	nmod	1
अंतर	यह	det	1
अंतर	वोट	nmod	1
अंतर	संभावित	amod	1
अंतर	से	case	2
अंतर	है	cop	1
अंतरंग	बहिरंग	conj	1
अंतरराष्ट्रीय	घरेलू	conj	1
अंतरराष्ट्रीय	व	cc	1
अंतराल	नियमित	amod	1
अंतराल	पर	case	1
अंतरिक्ष	का	case	2
अंतरिक्ष	तक	case	1
अंतरिक्ष	प्रौद्योगिकी	conj	1
अंतरिक्ष	में	case	3
अंतरिक्ष	विज्ञान	conj	1
अंतरिक्षयात्री	का	case	2
अंतरिक्षयात्री	डिस्कवरी	nmod	1
अंतर्राष्ट्रीय	और	cc	2
अंतर्राष्ट्रीय	मंत्रीस्तरीय	amod	1
अंतर्राष्ट्रीय	या	cc	1
अंतर्राष्ट्रीय	व	cc	1
अंतर्राष्ट्रीयकरण	मसला	nmod	1
अंतर्विरोध	के	case	1
अंतर्विरोध	खिलाफ	case	1
अंतर्विरोध	चल	acl	1
अंतिम	और	cc	1
अंत्येष्टि	के	case	1
अंत्येष्टि	में	case	1
अंत्येष्टि	राव	nmod	2
अंत्येष्टि	लिए	case	1
अंदर	का	case	1
अंदर	जरा	dep	1
अंदर	बाहर	conj	2
अंदर	से	case	2
अंदर	स्टेडियम	nmod	2
अंदर	ही	dep	4
अंदलीब	ने	case	1
अंदलीब	रिश्तेदार	conj	1
अंदलीब	से	case	1
अंदाज	अपना	nmod	1
अंदाज	खूबसूरत	amod	1
अंदाज	तब	nmod	1
अंदाज	था	cop	1
अंदाज	नाटकीय	amod	1
अंदाज	में	case	6
अंदाज	यह	det	1
अंदाज	सध	acl	1
अंदाज	सवालिया	amod	2
अंदाजा	आमदनी	nmod	1
अंदाजा	कर	acl	1
अंदाजा	गंभीरता	nmod	1
अंदेशा	खतरा	nmod	1
अंदेशा	तैयारी	nmod	1
अंदेशा	था	cop	1
अंदेशा	या	cc	1
अंदेशा	रेलिंग	nmod	1
अंधड	बारिश	conj	1
अंबानी	अंबानी	conj	1
अंबानी	अध्यक्ष	nsubj	2
अंबानी	अनिल	compound	7
अंबानी	उपाध्यक्ष	nmod	1
अंबानी	और	cc	1
अंबानी	कर	conj	1
अंबानी	का	case	3
अंबानी	के	case	1
अंबानी	को	case	1
अंबानी	कोकिलाबेन	conj	1
अंबानी	चेयरमैन	nmod	1
अंबानी	धीरुभाई	compound	1
अंबानी	ने	case	2
अंबानी	फीसदी	nmod	1
अंबानी	बीच	case	1
अंबानी	भाई	nmod	1
अंबानी	मुकेश	compound	3
अंबानी	मुकेश	nmod	2
अंबानी	संस्थापक	nmod	1
अंबानी	से	case	3
अंबानी	है	cop	2
अंबाला	ओर	case	1
अंबाला	का	case	2
अंबाला	व	cc	1
अंबाला	से	case	2
अंश	आपत्तिजनक	amod	1
अंश	एक	nummod	1
अंश	किमी	nmod	1
अंश	कीटनाशक	nmod	1
अंश	केदारनाथ	acl	1
अंश	को	case	2
अंश	थोडा	det	1
अंश	पुस्तक	nmod	2
अंश	बातचीत	nmod	1
अंश	मिल	acl	1
अंश	में	case	2
अंश	यह	det	1
अंसारी	अध्यक्ष	nmod	1
अंसारी	अब्दुल	compound	1
अंसारी	अब्बास	compound	2
अंसारी	आफ़ताब	compound	1
अंसारी	इमरान	compound	1
अंसारी	कर	amod	1
अंसारी	का	case	2
अंसारी	कार्यकर्ता	nmod	1
अंसारी	खालिद	compound	1
अंसारी	देवबंद	nmod	1
अंसारी	ने	case	2
अंसारी	भी	dep	1
अंसारी	मोहम्मद	compound	1
अंसारी	मौलाना	compound	2
अंसारी	से	case	1
अंसारी	हक	compound	1
अकबर	का	case	1
अकबर	ने	case	2
अकबर	सम्राट	nmod	1
अकादमिक	शैक्षिक	conj	1
अकादमी	आईएमए	nmod	1
अकादमी	का	case	3
अकादमी	पर	dislocated	1
अकादमी	भारतीय	compound	1
अकादमी	में	case	1
अकादमी	साहित्य	compound	1
अकादमी	सैन्य	compound	1
अकारण	असंवैधानिक	conj	1
अकाली	पांच	nummod	1
अकेला	कोई	advmod	1
अकेला	घर	nmod	1
अकेला	जब	nmod	1
अकेला	जुलूस	nsubj	1
अकेला	था	cop	1
अकेला	वह	nsubj	1
अकेला	है	cop	1
अक्कादेवी	जहाज	nmod	1
अक्कादेवी	ने	case	1
अक्टूबर	को	case	2
अक्टूबर	चार	compound	1
अक्टूबर	तक	case	3
अक्टूबर	दिन	nmod	1
अक्टूबर	में	case	1
अक्टूबर	से	case	1
अक्टूबर	२४	compound	1
अक्टूबर	२५	compound	1
अक्तूबर	15	compound	1
अक्तूबर	16	compound	1
अक्तूबर	आगामी	amod	2
अक्तूबर	का	case	3
अक्तूबर	को	case	15
अक्तूबर	तक	case	3
अक्तूबर	त्योहार	nmod	1
अक्तूबर	पहले	case	2
अक्तूबर	में	case	5
अक्तूबर	यानि	mark	1
अक्तूबर	वर्ष	nmod	1
अक्तूबर	सीमा	nmod	1
अक्तूबर	से	case	3
अक्तूबर	१३	compound	4
अक्तूबर	१८	compound	1
अक्तूबर	२८	compound	1
अक्तूबर	३०	compound	2
अक्तूबर	३१	compound	5
अक्तूबर	४	compound	1
अक्तूबर	६	compound	3
अक्तूबर	८	compound	2
अक्षमता	को	case	1
अक्षमता	प्रशासनिक	amod	2
अखंडता	और	cc	1
अखंडता	को	case	2
अखंडता	क्षेत्रीय	amod	1
अखंडता	भारत	nmod	1
अखंडता	श्रीलंका	nmod	1
अखनूर	व	cc	1
अखबार	अंग्रेजी	compound	1
अखबार	अनुसार	case	1
अखबार	एक	nummod	4
अखबार	कर	conj	1
अखबार	का	case	2
अखबार	कुछ	det	1
अखबार	के	case	6
अखबार	कोई	nsubj	1
अखबार	कोलकाता	nmod	1
अखबार	चीन	nmod	1
अखबार	चैनल	conj	1
अखबार	जंग	nmod	1
अखबार	जम्मू	nmod	1
अखबार	डेन	nmod	2
अखबार	तैनात	conj	1
अखबार	दैनिक	amod	1
अखबार	नामक	amod	1
अखबार	ने	case	3
अखबार	पाकिस्तानी	amod	2
अखबार	प्रमुख	amod	1
अखबार	बिक्री	nmod	1
अखबार	मुताबिक	case	5
अखबार	में	case	4
अखबार	यह	det	1
अखबार	राष्ट्रीय	amod	1
अखबार	श्रीलंका	nmod	1
अखबार	से	case	2
अखाडा	कई	det	1
अखाडा	का	case	1
अखाडा	राजनीतिक	amod	1
अखिलेश	का	case	1
अख्तर	के	case	1
अख्तर	को	case	1
अख्तर	ने	case	1
अख्तर	फरहान	compound	1
अख्तर	साथ	case	1
अख्तर	से	case	1
अगप	का	case	1
अगप	नवगठित	amod	1
अगप	पी	nmod	1
अगरकर	अजीत	compound	1
अगरकर	अलावा	case	1
अगरकर	के	case	1
अगरकर	को	case	2
अगरकर	गेँदबाज	nmod	1
अगला	पूरा	amod	1
अगला	ही	dep	2
अगवानी	के	case	1
अगवानी	लिए	case	1
अगवानी	वह	nmod	1
अगस्त	एक	compound	1
अगस्त	का	case	2
अगस्त	के	case	1
अगस्त	को	case	6
अगस्त	जुलाई	nmod	1
अगस्त	तक	case	1
अगस्त	दो	compound	2
अगस्त	पहले	case	1
अगस्त	में	case	3
अगस्त	यह	det	1
अगस्त	या	cc	2
अगस्त	से	case	2
अगस्त	१२	compound	1
अगस्त	१४	compound	1
अगस्त	१७	compound	1
अगस्त	१८	compound	1
अगस्त	१९	compound	1
अगस्त	२५	compound	1
अगस्त	६	compound	1
अगस्त	९	compound	1
अगुआई	पाठक	nmod	1
अगुआई	भाजपा	nmod	1
अगुआई	में	case	3
अगुआई	रॉय	nmod	1
अगुआई	वाला	case	2
अगुआई	विधायक	nmod	1
अगुआई	सीपीएम	nmod	1
अगुल	को	case	1
अगुल	पानोवा	conj	1
अगुवाई	चटर्जी	nmod	1
अगुवाई	चिन्ना	nmod	1
अगुवाई	जक्खड़	nmod	1
अगुवाई	प्रदर्शन	nmod	1
अगुवाई	में	case	2
अगुवाई	यादव	nmod	1
अगुवाई	लाहोटी	nmod	1
अगुवाई	वाला	case	2
अग्नि	का	case	3
अग्नि	को	case	1
अग्नि	मिसाइल	nmod	1
अग्नि	युक्त	amod	1
अग्नि	लग	acl	1
अग्रवाल	अध्यक्ष	nmod	1
अग्रवाल	अलावा	case	1
अग्रवाल	आयुक्त	nmod	1
अग्रवाल	आर	compound	1
अग्रवाल	एन.	compound	2
अग्रवाल	और	cc	1
अग्रवाल	का	case	4
अग्रवाल	के	case	1
अग्रवाल	के.	compound	3
अग्रवाल	जस्टिस	compound	1
अग्रवाल	जी.	compound	1
अग्रवाल	डॉ.	compound	2
अग्रवाल	ने	case	1
अग्रवाल	न्यायमूर्ति	compound	1
अग्रवाल	प्रवक्ता	nmod	1
अग्रवाल	प्रो.	compound	2
अग्रवाल	बी.	compound	2
अग्रवाल	महासचिव	nmod	1
अग्रवाल	माणक	compound	1
अग्रवाल	विनय	compound	1
अग्रवाल	विभागाध्यक्ष	nmod	1
अग्रवाल	सी.	compound	1
अचरज	बात	nmod	1
अचरज	भाजपा	nsubj	1
अचरज	है	cop	1
अचानक	ही	dep	1
अच्छा	अच्छा	compound	1
अच्छा	कमी	conj	1
अच्छा	काफी	advmod	3
अच्छा	काफी	det	1
अच्छा	कि	mark	2
अच्छा	खिलाडी	nmod	1
अच्छा	छवि	nsubj	1
अच्छा	प्राथमिक	amod	1
अच्छा	बहुत	advmod	1
अच्छा	बहुत	det	2
अच्छा	बड़ा	advmod	1
अच्छा	मकसद	nsubj	1
अच्छा	यह	conj	1
अच्छा	यह	nsubj	1
अच्छा	रह	advcl	1
अच्छा	राज्य	nmod	1
अच्छा	व्यस्त	conj	1
अच्छा	सबसे	advmod	2
अच्छा	स्थिति	nsubj	1
अच्छा	है	cop	4
अछबल	का	case	1
अछबल	ही	dep	1
अजंता	का	case	3
अजंता	काल	nsubj	1
अजंता	पूर्व	case	1
अजंता	वैसे	nmod	1
अजंता	से	case	1
अजंता	है	cop	1
अजनबी	कोई	iobj	1
अजनबी	से	case	2
अजहर	मसूद	compound	1
अजहर	मौलाना	compound	1
अजहर	सहित	case	1
अज़ीज़	और	cc	1
अज़ीज़	तारिक	compound	1
अज़ीज़	सलाहकार	nmod	1
अजीक्कल	क्षेत्र	conj	1
अजीज	करीबी	nmod	1
अजीज	कसूरी	conj	1
अजीज	का	case	4
अजीज	को	case	2
अजीज	तारिक	compound	2
अजीज	तारिक़	compound	1
अजीज	द्वारा	case	1
अजीज	ने	case	6
अजीज	प्रधानमंत्री	nmod	7
अजीज	शौकत	compound	7
अजीज	सलाहकार	nmod	1
अजीज	से	case	1
अजीम	खालिद	compound	1
अजीम	सपा	nmod	1
अझीक्कल	और	cc	1
अझीक्कल	जैसा	case	1
अट	प्लेनेटोरियम	nsubj	1
अट	बच्चा	obj	1
अट	रह	aux	1
अट	राजधानी	obl	1
अटक	और	cc	1
अटक	के	mark	1
अटक	जहाँ	obl	1
अटक	जा	aux	1
अटक	तापमान	nsubj	1
अटक	बनारस	obl	1
अटक	बाद	mark	1
अटक	रात	obl	1
अटक	ले	advcl	1
अटक	शनिवार	obl	1
अटक	शून्य	obl	1
अटक	सौदा	nsubj	1
अटक	है	aux	1
अटकल	आ	nmod	1
अटकल	के	case	2
अटकल	चल	acl	1
अटकल	जा	nmod	1
अटकल	दरअसल	nmod	1
अटकल	दिसंबर	nmod	1
अटकल	पर	case	2
अटकल	बीच	case	1
अटकल	मानवशास्त्री	nmod	1
अटकल	ले	advcl	1
अटकल	विपरीत	case	1
अटकल	है	cop	1
अटका	का	mark	1
अटका	मामला	obl	1
अटका	राह	obl	1
अटका	रोड़ा	compound	1
अटल	आडवाणी	conj	1
अटल	का	case	1
अटलांटिक	समुद्री	amod	1
अटलांटिस	को	case	1
अटवाल	67	nummod	1
अटवाल	इधर	nmod	1
अटवाल	और	cc	1
अटवाल	का	case	3
अटवाल	को	case	2
अटवाल	चरणजीत	compound	4
अटवाल	ने	case	3
अटवाल	वर्षीय	amod	1
अटवाल	सरदार	compound	1
अटवाल	सिंह	compound	4
अटवाल	स्पीकर	nmod	2
अटवाल	है	cop	1
अटारी	और	cc	1
अटारी	के	case	1
अटारी	तक	case	3
अटारी	बीच	case	1
अटारी	लाहौर	nmod	1
अटारी	वाघा	conj	1
अटारी	वाघा	nmod	4
अटारी	से	case	2
अटैक	और	cc	1
अटैक	से	case	2
अटैक	हार्ट	compound	2
अठखेली	कारण	case	1
अठखेली	के	case	1
अठखेली	पंछी	nmod	1
अठखेली	बादल	nmod	1
अठावले	और	cc	1
अठावले	नेता	nmod	1
अठावले	रामदास	compound	1
अडचन	और	det	1
अडचन	कुछ	det	1
अडचन	तकनीकी	amod	1
अडचन	फिर	advmod	1
अडचन	भी	dep	1
अडचन	यह	nmod	1
अडचन	है	cop	1
अड्डा	अंतर्राष्ट्रीय	compound	5
अड्डा	अनंतनाग	compound	1
अड्डा	अपराध	nmod	1
अड्डा	इंदिरा	compound	2
अड्डा	इंदौर	compound	1
अड्डा	ऐय्याशी	nmod	1
अड्डा	और	cc	1
अड्डा	कर	acl	1
अड्डा	का	case	5
अड्डा	के	case	4
अड्डा	को	case	4
अड्डा	कोलकाता	nmod	1
अड्डा	गांधी	compound	2
अड्डा	चंद्र	compound	2
अड्डा	छत्रपति	compound	1
अड्डा	जुड़	acl	1
अड्डा	जौलीग्रांट	nsubj	1
अड्डा	दिल्ली	nmod	2
अड्डा	देश	nmod	2
अड्डा	नेताजी	compound	2
अड्डा	नेदुमबास्सेरी	compound	1
अड्डा	पर	case	18
अड्डा	पास	case	1
अड्डा	प्रांत	nsubj	1
अड्डा	फिलहाल	nmod	1
अड्डा	बस	compound	3
अड्डा	बीच	case	1
अड्डा	बोस	compound	2
अड्डा	बड़ा	amod	1
अड्डा	भर्ती	nmod	1
अड्डा	भी	dep	1
अड्डा	में	case	2
अड्डा	यह	det	1
अड्डा	यहाँ	nmod	1
अड्डा	रूप	case	1
अड्डा	शहर	nmod	2
अड्डा	शिवाजी	compound	1
अड्डा	साथ	case	1
अड्डा	सुभाष	compound	2
अड्डा	से	case	3
अड्डा	स्टेशन	conj	1
अड्डा	स्तर	nmod	2
अड्डा	स्थित	amod	5
अड्डा	हवाई	compound	36
अड्डा	है	cop	3
अड्डा	८६	nummod	1
अणु	का	case	1
अणु	परमाणु	conj	1
अतरजीत	के	case	1
अतरजीत	खिलाफ	case	1
अतरजीत	ने	case	2
अतरौली	में	case	1
अतिक्रमण	अधिकार	nmod	1
अतिक्रमण	सीमा	nmod	1
अतिथि	उच्चायुक्त	nmod	1
अतिथि	ऑर्थर	nsubj	1
अतिथि	के	case	2
अतिथि	तौर	case	2
अतिथि	था	cop	1
अतिथि	पर	case	2
अतिथि	मुख्य	amod	3
अतिथि	मौका	nmod	1
अतिरिक्त	व	cc	1
अतीत	अपना	nmod	1
अतीत	का	case	3
अतीत	पेरिस	nmod	1
अतीत	भी	dep	1
अतीत	में	case	1
अतीत	से	case	1
अतुलनीय	और	cc	1
अत्यंत	ही	dep	1
अत्याचार	का	case	1
अत्याचार	हो	amod	1
अथॅरिटी	एरिया	compound	1
अथॅरिटी	रेनफीड	compound	1
अथॉरिटी	डेवलपमेंट	compound	1
अथॉरिटी	ने	case	1
अथॉरिटी	मुंबई	compound	1
अथॉरिटी	मेट्रोपोलिटन	compound	1
अथॉरिटी	रीजन	compound	1
अदा	और	cc	1
अदा	नमाज	nmod	1
अदाकारा	कि	mark	1
अदाकारा	पसंदीदा	amod	1
अदाकारा	पारिख	nsubj	1
अदाकारा	बॉलीवुड	nmod	1
अदाकारा	वह	nmod	1
अदाकारा	है	cop	1
अदालत	अब	nmod	1
अदालत	अमेरिकी	amod	1
अदालत	अररिया	nmod	1
अदालत	इधर	nmod	1
अदालत	उच्च	compound	1
अदालत	उपभोक्ता	compound	2
अदालत	एक	nummod	7
अदालत	एजेंसी	conj	1
अदालत	और	cc	1
अदालत	कर	acl	1
अदालत	का	case	21
अदालत	के	case	5
अदालत	को	case	9
अदालत	कोई	case	2
अदालत	क्षेत्रीय	amod	1
अदालत	जमुई	nmod	1
अदालत	जरिये	case	1
अदालत	जिला	compound	2
अदालत	जोधपुर	nmod	1
अदालत	टाडा	compound	1
अदालत	थिप्से	nmod	2
अदालत	देश	nmod	1
अदालत	देहरादून	nmod	1
अदालत	द्वारा	case	3
अदालत	निचला	amod	6
अदालत	ने	case	59
अदालत	न्यायाधीश	nmod	1
अदालत	पासवान	nmod	1
अदालत	बाहर	case	1
अदालत	भारतीय	amod	1
अदालत	मानसा	nmod	1
अदालत	मामला	nsubj	1
अदालत	मुंबई	nmod	1
अदालत	में	case	36
अदालत	लोक	compound	1
अदालत	विशेष	amod	2
अदालत	विशेष	compound	1
अदालत	शीर्ष	amod	3
अदालत	सतर्कता	compound	1
अदालत	सत्र	compound	1
अदालत	समक्ष	case	3
अदालत	सर्वोच्च	compound	1
अदालत	सिंह	nmod	1
अदालत	सीवान	nmod	1
अदालत	सुनवाई	compound	1
अदालत	से	case	6
अदालत	सैनिक	compound	1
अदालत	सैन्य	compound	3
अदालत	स्थानीय	amod	6
अदालत	हाईकोर्ट	conj	1
अदालत	ही	dep	1
अदालत	हुबली	nmod	1
अदालत	है	cop	1
अधिक	500	advmod	1
अधिक	75	advmod	1
अधिक	अनुमान	nmod	1
अधिक	इतना	advmod	1
अधिक	और	advmod	4
अधिक	और	case	1
अधिक	और	mark	1
अधिक	औसत	advmod	1
अधिक	कर	acl	1
अधिक	करोड	advmod	2
अधिक	करोड	nummod	1
अधिक	कहीं	advmod	2
अधिक	का	case	14
अधिक	काफी	advmod	3
अधिक	कि	mark	2
अधिक	किलो	advmod	1
अधिक	कीमत	nsubj	1
अधिक	गुजर	conj	1
अधिक	घंटा	advmod	1
अधिक	चीन	advmod	1
अधिक	जो	nsubj	3
अधिक	तक	case	1
अधिक	तीव्रता	nsubj	1
अधिक	था	cop	1
अधिक	दर्जन	advmod	4
अधिक	प्रतिशत	advmod	2
अधिक	फीसदी	advmod	5
अधिक	बहुत	advmod	5
अधिक	राशि	advmod	1
अधिक	रुपया	advmod	1
अधिक	रुपया	nmod	3
अधिक	लाख	nmod	1
अधिक	लाख	nummod	2
अधिक	वह	nmod	7
अधिक	वृद्धि	nsubj	1
अधिक	वेग	nsubj	1
अधिक	सबसे	advmod	13
अधिक	से	dep	4
अधिक	स्रोत	advmod	2
अधिक	स्रोत	nmod	1
अधिक	हजार	advmod	2
अधिक	है	cop	6
अधिक	फ़ीसदी	nmod	1
अधिक	१५०००	advmod	1
अधिक	९०	advmod	1
अधिकतर	मादक	amod	1
अधिकतर	यूरोपीय	amod	1
अधिकरण	उपक्रम	conj	1
अधिकरण	नियामक	amod	1
अधिकार	अदालत	nsubj	1
अधिकार	अपना	nmod	1
अधिकार	आजादी	nmod	1
अधिकार	उतना	det	1
अधिकार	उपभोक्ता	nsubj	1
अधिकार	और	cc	4
अधिकार	कर	nmod	3
अधिकार	कह	conj	1
अधिकार	का	case	6
अधिकार	कानूनी	amod	2
अधिकार	कि	mark	5
अधिकार	के	case	3
अधिकार	कोई	nmod	1
अधिकार	जाँच	nmod	1
अधिकार	जांच	nmod	1
अधिकार	जान	nmod	1
अधिकार	जिम्मेदारी	conj	1
अधिकार	जी	nmod	1
अधिकार	जीना	nmod	1
अधिकार	ज्यादा	det	1
अधिकार	डलवा	nmod	1
अधिकार	डाल	nmod	1
अधिकार	था	cop	1
अधिकार	दे	nmod	1
अधिकार	देश	nmod	1
अधिकार	निर्माण	nmod	1
अधिकार	नैतिक	amod	1
अधिकार	पर	case	1
अधिकार	पूरा	amod	1
अधिकार	प्रति	case	1
अधिकार	प्रमुख	nsubj	1
अधिकार	प्रशासनिक	amod	1
अधिकार	बौद्घिक	amod	1
अधिकार	भारतीय	nmod	1
अधिकार	भेज	nmod	1
अधिकार	मना	nmod	2
अधिकार	मुहाजीर	nmod	1
अधिकार	यह	det	2
अधिकार	राज्यपाल	nmod	1
अधिकार	राष्ट्रपति	nsubj	2
अधिकार	लिए	case	1
अधिकार	लेकिन	cc	1
अधिकार	वकालत	conj	1
अधिकार	वह	nmod	4
अधिकार	वह	nsubj	1
अधिकार	वापसी	nmod	1
अधिकार	विधायी	amod	1
अधिकार	संपदा	compound	1
अधिकार	संवैधानिक	amod	1
अधिकार	सभी	det	1
अधिकार	सरकार	nmod	1
अधिकार	साथ	case	1
अधिकार	सुरक्षा	conj	1
