Prec	Seq	Count
अंडरवर्ल्ड	डॉन	1
अंडरवर्ल्ड	से	1
अंडरवर्ल्र्ड	डॉन	1
अंडरवर्ल्र्ड	सरगना	1
अंडरवल्र्रर्ड	डॉन	1
अंडा	खा	1
अंत	तक	7
अंत	में	3
अंत	से	1
अंत	है	1
अंतः	और	1
अंतःवस्त्र	बना	1
अंततः	ईरान	1
अंततः	ईश्वर	1
अंततः	कोई	1
अंततः	खत्म	1
अंततः	यह	1
अंततः	सच	1
अंतर	कम	1
अंतर	कलह	1
अंतर	को	3
अंतर	नहीं	1
अंतर	मंत्रीय	1
अंतर	राज्य	1
अंतर	लगातार	1
अंतर	विरोध	1
अंतर	संस्थागत	1
अंतर	से	2
अंतरंग	और	1
अंतरराष्ट्रीय	परमाणु	1
अंतरराष्ट्रीय	पहचान	1
अंतरराष्ट्रीय	फिल्म	1
अंतरराष्ट्रीय	बाजार	1
अंतरराष्ट्रीय	व	1
अंतरराष्ट्रीय	सहयोग	1
अंतरराष्ट्रीय	स्तर	1
अंतराल	पर	1
अंतरिक्ष	अनुसंधान	1
अंतरिक्ष	अभियान	1
अंतरिक्ष	एजेंसी	2
अंतरिक्ष	का	2
अंतरिक्ष	कार्यक्रम	1
अंतरिक्ष	तक	1
अंतरिक्ष	में	3
अंतरिक्ष	यात्री	7
अंतरिक्ष	यान	6
अंतरिक्ष	विज्ञान	1
अंतरिक्ष	स्टेशन	1
अंतरिक्षयात्री	का	2
अंतरिक्षीय	नमूना	1
अंतरिम	आदेश	5
अंतरिम	उपाय	1
अंतरिम	जांच	1
अंतरिम	राहत	1
अंतरिम	रिपोर्ट	4
अंतरिम	सरकार	4
अंतर्गत	आंध्र	1
अंतर्गत	कर	1
अंतर्गत	काम	1
अंतर्गत	केवल	1
अंतर्गत	मजदूर	1
अंतर्राज्यीय	बस	1
अंतर्राष्ट्रीय	अंतरिक्ष	1
अंतर्राष्ट्रीय	आचार	1
अंतर्राष्ट्रीय	आतंकवाद	1
अंतर्राष्ट्रीय	ऋण	1
अंतर्राष्ट्रीय	एजेंडा	1
अंतर्राष्ट्रीय	कीमत	2
अंतर्राष्ट्रीय	गारंटी	1
अंतर्राष्ट्रीय	घटनाक्रम	1
अंतर्राष्ट्रीय	दिवस	1
अंतर्राष्ट्रीय	नोटिस	2
अंतर्राष्ट्रीय	परमाणु	2
अंतर्राष्ट्रीय	प्रकृति	1
अंतर्राष्ट्रीय	प्रशिक्षण	1
अंतर्राष्ट्रीय	फिल्म	3
अंतर्राष्ट्रीय	बाजार	6
अंतर्राष्ट्रीय	बार्डर	1
अंतर्राष्ट्रीय	मंच	2
अंतर्राष्ट्रीय	मंत्रीस्तरीय	1
अंतर्राष्ट्रीय	मदद	1
अंतर्राष्ट्रीय	मसला	1
अंतर्राष्ट्रीय	महासचिव	1
अंतर्राष्ट्रीय	मामला	1
अंतर्राष्ट्रीय	मुद्दा	3
अंतर्राष्ट्रीय	मुहिम	1
अंतर्राष्ट्रीय	रुचि	1
अंतर्राष्ट्रीय	विचार	3
अंतर्राष्ट्रीय	विवाद	1
अंतर्राष्ट्रीय	संगठन	2
अंतर्राष्ट्रीय	संस्करण	1
अंतर्राष्ट्रीय	संस्था	1
अंतर्राष्ट्रीय	संस्थान	1
अंतर्राष्ट्रीय	सचिव	1
अंतर्राष्ट्रीय	समर्थन	1
अंतर्राष्ट्रीय	समाज	1
अंतर्राष्ट्रीय	समुदाय	4
अंतर्राष्ट्रीय	स्तर	8
अंतर्राष्ट्रीय	हवाई	6
अंतर्राष्ट्रीय	हस्ती	1
अंतर्राष्ट्रीय	हो	1
अंतर्राष्ट्रीयकरण	कर	1
अंतर्विरोध	के	1
अंतिम	कोशिश	1
अंतिम	चरण	2
अंतिम	चार	1
अंतिम	छोर	1
अंतिम	तौर	1
अंतिम	दर्शन	4
अंतिम	दस	1
अंतिम	दिन	4
अंतिम	पडाव	1
अंतिम	परिणाम	1
अंतिम	बयान	1
अंतिम	बार	1
अंतिम	मुगल	2
अंतिम	मुहर	1
अंतिम	मुहाना	1
अंतिम	यात्रा	1
अंतिम	रिपोर्ट	1
अंतिम	रूप	12
अंतिम	वक्त	1
अंतिम	वर्ष	2
अंतिम	विकेट	1
अंतिम	विदाई	2
अंतिम	विश्राम	1
अंतिम	संस्कार	16
अंतिम	सप्ताह	2
अंतिम	समय	3
अंतिम	सलामी	1
अंतिम	साँस	1
अंतिम	साल	1
अंतिम	१०	1
अंत्येष्टि	कर	1
अंत्येष्टि	के	1
अंत्येष्टि	में	1
अंत्येष्टि	स्थल	1
अंदर	आधा	1
अंदर	आप	1
अंदर	एक	1
अंदर	और	2
अंदर	का	1
अंदर	केबल	1
अंदर	चल	2
अंदर	जज्ब	1
अंदर	जा	4
अंदर	ताश	1
अंदर	धार्मिकता	1
अंदर	निकाल	1
अंदर	पूरा	1
अंदर	बन	1
अंदर	बाड़बंदी	1
अंदर	बेहोशी	1
अंदर	बड़ा	1
अंदर	भूमि	1
अंदर	महल	1
अंदर	मौजूद	1
अंदर	यह	2
अंदर	व	2
अंदर	विज्ञप्ति	1
अंदर	सीढ़ी	1
अंदर	से	2
अंदर	स्थित	2
अंदर	हम	1
अंदर	ही	3
अंदर	है	1
अंदरूनी	कलह	1
अंदरूनी	दीवार	1
अंदरूनी	भाग	1
अंदरूनी	मामला	1
अंदरूनी	राजनीति	1
अंदलीब	और	1
अंदलीब	ने	1
अंदलीब	से	1
अंदाज	नहीं	1
अंदाज	में	6
अंदाजा	बखूबी	1
अंदाजा	लगा	2
अंदेशा	था	1
अंदेशा	हो	2
अंधड	और	1
अंधाधुंध	इस्तेमाल	2
अंधाधुंध	गोली	1
अंधाधुंध	फायरिंग	1
अंबानी	और	1
अंबानी	का	3
अंबानी	के	1
अंबानी	को	1
अंबानी	ने	2
अंबानी	परिवार	2
अंबानी	बंधु	4
अंबानी	से	3
अंबानी	है	2
अंबाला	अभी	1
अंबाला	इलाहाबाद	1
अंबाला	का	2
अंबाला	शहर	1
अंबाला	से	2
अंबिका	सो	1
अंबिका	सोनी	2
अंबुमणि	रामदास	1
अंबूवकी	अमीती	1
अंबेडकर	यूनिवर्सिटी	1
अंर्तगत	आ	1
अंश	को	2
अंश	जो	1
अंश	में	2
अंश	रह	1
अंश	सुन	1
अंश	हो	1
अंसारी	ऑल	1
अंसारी	का	2
अंसारी	ने	2
अंसारी	भी	1
अंसारी	से	1
अकबर	का	1
अकबर	कालीन	1
अकबर	खान	1
अकबर	ने	2
अकसर	अधिकारी	1
अकसर	उवर्रक	1
अकाउंटेंट	फर्म	1
अकादमिक	और	1
अकादमी	आईएमए	1
अकादमी	का	3
अकादमी	पुरस्कार	3
अकादमी	में	1
अकारण	या	1
अकाल	तख्त	4
अकाली	खेमा	1
अकाली	दल	11
अकाली	नेता	2
अकी	नरुला	4
अकूत	संपदा	2
अकेला	अभ्यास	1
अकेला	ऐसा	1
अकेला	कच्छाल	1
अकेला	काम	1
अकेला	खिलाडी	1
अकेला	चुनाव	2
अकेला	था	1
अकेला	नहीं	1
अकेला	प्रशासक	1
अकेला	बीआरडी	1
अकेला	यहाँ	1
अकेला	राज्य	1
अकेला	सुनील	1
अक्कादेवी	ने	1
अक्टूबर	को	2
अक्टूबर	तक	3
अक्टूबर	नवंबर	1
अक्टूबर	में	1
अक्टूबर	से	1
अक्टूबर	१९२०	1
अक्टूबर	८४	1
अक्तूबर	का	3
अक्तूबर	को	15
अक्तूबर	तक	3
अक्तूबर	नवंबर	1
अक्तूबर	में	5
अक्तूबर	से	3
अक्तूबर	२००१	1
अक्तूबर	२००४	1
अक्षमता	को	1
अक्षमता	मान	1
अक्षय	तृतीया	2
अक्षरशः	अनुपालन	1
अक्सर	उर्वरक	1
अक्सर	उड़	1
अक्सर	दिखा	1
अक्सर	दोषपूर्ण	1
अक्सर	बुखार	1
अक्सर	राज्य	1
अखंड	भारत	1
अखंडता	और	1
अखंडता	को	3
अखनूर	विधानसभा	1
अखनूर	सेक्टर	1
अखबार	और	1
अखबार	का	2
अखबार	के	6
अखबार	जम्मू	1
अखबार	डेली	1
अखबार	दि	1
अखबार	ने	3
अखबार	में	4
अखबार	लहरा	1
अखबार	लिख	1
अखबार	साबित	1
अखबार	से	2
अखाडा	का	1
अखिल	भारतीय	6
अखिलेश	का	1
अखिलेश	सिंह	2
अख्तर	के	1
अख्तर	को	1
अख्तर	खान	3
अख्तर	निर्देशित	1
अख्तर	ने	1
अख्तर	से	1
अख्तर	हुसैन	2
अख्तियार	कर	2
अख्नूर	राजमार्ग	1
अगप	का	2
अगप	पी	1
अगप	में	1
अगर	अमेरिकी	1
अगर	अल	1
अगर	अलग	1
अगर	अल्लाह	1
अगर	आडवाणी	1
अगर	आप	1
अगर	आयोग	1
अगर	इलाका	1
अगर	उद्योग	1
अगर	उमा	1
अगर	ऐसा	2
अगर	कांग्रेस	1
अगर	किसान	1
अगर	कुछ	1
अगर	केंद्र	2
अगर	केमिकल	1
अगर	कोई	5
अगर	गैर	1
अगर	चीन	1
अगर	चुनाव	1
अगर	झारखंड	1
अगर	डॉक्टर	1
अगर	त्यागपत्र	1
अगर	दंगा	1
अगर	दया	1
अगर	दुर्भावना	1
अगर	निषेधात्मक	1
अगर	पारित	1
अगर	पीपुल	1
अगर	पूँजी	1
अगर	पैकेज	1
अगर	फिरौती	1
अगर	बस	1
अगर	बेहतर	1
अगर	बॉलीवुड	1
अगर	भारत	2
अगर	भारतीय	1
अगर	मुख्यमंत्री	1
अगर	मुशर्रफ	1
अगर	मुस्लिम	1
अगर	यह	6
अगर	यूपीए	1
अगर	राज	1
अगर	राजग	1
अगर	राज्यपाल	1
अगर	राष्ट्रीय	1
अगर	लंदन	1
अगर	लोग	1
अगर	वह	10
अगर	संकट	1
अगर	सब	2
अगर	समय	2
अगर	सरकार	2
अगर	स्कॉब	1
अगर	हफ्ता	1
अगर	हम	2
अगरकर	के	1
अगरकर	को	2
अगरबत्ती	जला	1
अगल	बगल	1
अगला	एक	5
अगला	कदम	2
अगला	कुछ	2
अगला	कैबिनेट	1
अगला	चुनाव	1
अगला	चौबीस	3
अगला	छह	3
अगला	डेढ	1
अगला	तीन	2
अगला	दशक	1
अगला	दिन	7
अगला	दो	6
अगला	दौरा	1
अगला	निदेशक	1
अगला	पांच	2
अगला	पूरा	1
अगला	बैठक	1
अगला	महीना	6
अगला	माह	1
अगला	लक्ष्य	1
अगला	वर्ष	3
अगला	वित्तीय	1
अगला	विधानसभा	3
अगला	विश्व	1
अगला	सदी	1
अगला	सप्ताह	5
अगला	सरकार	1
अगला	साढे	1
अगला	साल	8
अगला	सुनवाई	3
अगला	हफ्ता	5
अगला	ही	2
अगला	१०	1
अगला	१४	1
अगला	१८	1
अगला	२४	1
अगला	४८	1
अगवा	कर	1
अगवानी	के	1
अगस्त	का	2
अगस्त	के	1
अगस्त	को	6
अगस्त	तक	1
अगस्त	में	4
अगस्त	सितंबर	1
अगस्त	से	2
अगस्त	१९१९	1
अगस्त	१९४७	1
अगस्त	१९६७	1
अगस्त	१९९०	1
अगस्त	१९९४	1
अगस्त	१९९९	3
अगस्त	२००५	1
अगुआई	कर	1
अगुआई	में	3
अगुआई	वाला	2
अगुल	व	1
अगुवाई	कर	1
अगुवाई	में	2
अगुवाई	मेजबान	1
अगुवाई	वाला	2
अग्नि	का	3
अग्नि	को	1
अग्नि	परियोजना	1
अग्नि	परीक्षा	1
अग्नि	मध्यम	1
अग्नि	मिसाइल	1
अग्निशमन	कर्मचारी	1
अग्रणी	सर्च	1
अग्रवाल	का	4
अग्रवाल	के	1
अग्रवाल	जस्टिस	1
अग्रवाल	ने	1
अग्रवाल	सचेत	1
अग्रिम	जमानत	4
अग्रिम	भुगतान	1
अचंभित	कर	1
अचरज	है	1
अचल	संपत्ति	2
अचानक	आ	2
अचानक	आक्रामक	1
अचानक	आतंकी	1
अचानक	उठ	1
अचानक	उडान	1
अचानक	एक	1
अचानक	एडोरा	1
अचानक	गायब	1
अचानक	घोषणा	1
अचानक	टीम	1
अचानक	टूट	1
अचानक	तेज	2
अचानक	धमाका	1
अचानक	धुआँ	1
अचानक	फायरिंग	1
अचानक	भड़क	1
अचानक	वह	1
अचानक	ही	1
अचानक	हो	1
अचेत	अवस्था	1
अच्छा	अच्छा	1
अच्छा	और	1
अच्छा	कदम	2
अच्छा	करार	1
अच्छा	काम	1
अच्छा	खबर	1
अच्छा	खासा	1
अच्छा	चीज	1
अच्छा	छुट्टी	1
अच्छा	जंक्शन	1
अच्छा	जगह	1
अच्छा	जानकारी	2
अच्छा	तरह	5
अच्छा	तालमेल	2
अच्छा	तैयारी	1
अच्छा	नंबर	1
अच्छा	नजर	1
अच्छा	नहीं	5
अच्छा	पटरी	1
अच्छा	परंपरा	1
अच्छा	परिणाम	1
अच्छा	प्रजातांत्रिक	1
अच्छा	प्रतिक्रिया	1
अच्छा	प्रदर्शन	4
अच्छा	प्रयास	1
अच्छा	प्रशासक	1
अच्छा	प्रशासन	1
अच्छा	प्राथमिक	1
अच्छा	फसल	2
अच्छा	फैसला	1
अच्छा	बन	1
अच्छा	बात	3
अच्छा	बारिश	2
अच्छा	बुरा	2
अच्छा	मत	1
अच्छा	मानसून	1
अच्छा	यह	1
अच्छा	रिश्ता	1
अच्छा	लग	3
अच्छा	वोट	1
अच्छा	व्यवस्था	1
अच्छा	शुरुआत	2
अच्छा	संकेत	2
अच्छा	संख्या	1
अच्छा	संबंध	4
अच्छा	समय	1
अच्छा	सरकार	1
अच्छा	साधन	1
अच्छा	सुविधा	1
अच्छा	सेहत	1
अच्छा	सोच	1
अच्छा	है	4
अच्छा	हो	2
अछबल	इलाका	1
अछबल	का	1
अजंता	का	3
अजंता	से	1
अजनबी	से	2
अजमेर	शरीफ	1
अजमेर	स्थित	1
अजय	कुमार	1
अजय	देवगन	2
अजय	परमार	1
अजय	माकन	2
अजय	राज	1
अजय	विक्रम	1
अजय	सिंह	1
अजहर	सहित	1
अज़ीज़	के	1
अजित	पसायत	1
अजित	सरकार	1
अजीक्कल	और	1
अजीज	का	4
अजीज	को	2
अजीज	तथा	1
अजीज	दक्षेस	1
अजीज	देश	1
अजीज	दो	1
अजीज	द्वारा	1
अजीज	ने	6
अजीज	पहद	1
अजीज	भारत	1
अजीज	भारतीय	1
अजीज	से	1
अजीत	अगरकर	1
अजीत	पवार	1
अजीत	सिंह	2
अजीब	दास्तान	1
अजीम	उर्फ	1
अज्ञात	आतंकवादी	1
अज्ञात	आतंकी	1
अज्ञात	लोग	1
अज्ञात	व्यक्ति	2
अझीक्कल	जैसा	1
अट	रह	1
अटक	के	1
अटक	जा	1
अटक	है	1
अटकल	के	2
अटकल	पर	2
अटकल	है	1
अटका	का	1
अटल	और	1
अटल	बिहारी	26
अटलांटिक	समुद्री	1
अटलांटिक	सागर	1
अटलांटिक	हब	1
अटलांटिस	को	1
अटवाल	का	3
अटवाल	को	2
अटवाल	ने	3
अटवाल	प्रधानमंत्री	1
अटवाल	विशिष्ट	1
अटवाल	है	1
अटारी	आ	1
अटारी	के	1
अटारी	ट्रेन	2
अटारी	तक	3
अटारी	नहीं	1
अटारी	रेलवे	1
अटारी	व	1
अटारी	वाघा	1
अटारी	संपर्क	1
अटारी	से	2
अटॅर्नी	जनरल	3
अटेनडेंस	शीट	1
अटैक	से	2
अटैची	वीज़ा	1
अटॉर्नी	जनरल	2
अठखेली	कर	1
अठखेली	के	1
अठखेली	देख	1
अठावले	का	1
अडंगा	लगा	2
अडचन	भी	1
अडिग	नहीं	1
अडिग	रह	1
अडियल	रवैया	1
अड्डा	आ	1
अड्डा	एवं	1
अड्डा	और	1
अड्डा	का	5
अड्डा	के	4
अड्डा	को	4
अड्डा	नहीं	1
अड्डा	पर	17
अड्डा	बन	1
अड्डा	बना	1
अड्डा	में	1
अड्डा	सब	1
अड्डा	से	2
अड्डा	है	2
अणु	और	1
अणे	मार्ग	3
अतंर्राष्ट्रीय	सीमा	1
अतः	निगम	1
अतः	यहाँ	1
अतः	विभाग	1
अतरजीत	के	1
अतरजीत	ने	2
अतरजीत	यह	1
अतरजीत	सिंह	1
अतरौली	में	1
अतरौली	विधानसभा	1
अति	उत्तम	1
अति	पिछडा	2
अति	पोषण	1
अति	महत्वपूर्ण	3
अति	विशिष्ट	2
अति	संवेदनात्मक	1
अति	सुरक्षित	2
अतिक्रमण	कर	1
अतिक्रमण	नहीं	1
अतिक्रमण	विरोधी	2
अतिथि	के	2
अतिथि	था	1
अतिरिक्त	अनेक	1
अतिरिक्त	कोष	1
अतिरिक्त	जिम्मेदारी	1
अतिरिक्त	जिला	1
अतिरिक्त	दस्तावेज	1
अतिरिक्त	पसर्नल	1
अतिरिक्त	पुलिस	6
अतिरिक्त	प्रावधान	1
अतिरिक्त	बजटीय	2
अतिरिक्त	बिजली	1
अतिरिक्त	बैरिकेड	2
अतिरिक्त	बोझ	1
अतिरिक्त	भार	1
अतिरिक्त	भीड	1
अतिरिक्त	भूमि	1
अतिरिक्त	मजदूरी	1
अतिरिक्त	महान्यायवादी	1
अतिरिक्त	मुख्य	2
अतिरिक्त	यहाँ	2
अतिरिक्त	रकम	3
अतिरिक्त	लाभ	1
अतिरिक्त	लोक	1
अतिरिक्त	विकेटकीपर	1
अतिरिक्त	व्यय	1
अतिरिक्त	श्रमिक	1
अतिरिक्त	संसाधन	1
अतिरिक्त	सचिव	2
अतिरिक्त	सत्र	1
अतिरिक्त	समिति	1
अतिरिक्त	सावधानी	1
अतिरिक्त	सुरक्षा	1
अतिवादी	संगठन	1
अतीत	का	3
अतीत	में	1
अतीत	से	1
अतुल	अबरोल	1
अतुल	कुमार	1
अतुलनीय	है	1
अत्यंत	महत्व	1
अत्यंत	ही	1
अत्यधिक	गरीब	1
अत्यधिक	ब्याज	1
अत्यधिक	भीड़	1
अत्यन्त	कलात्मक	1
अत्यन्त	मादक	1
अत्यन्त	समृद्धिपूर्ण	1
अत्याचार	कर	1
अत्याचार	का	1
अत्याधिक	ऊंचाई	1
अत्याधिक	पिछडा	1
अत्याधुनिक	तकनीक	1
अत्याधुनिक	बैलिस्टिक	1
अत्याधुनिक	रक्षा	1
अत्याधुनिक	हथियार	1
अथक	मेहनत	1
अथवा	अन्य	1
अथवा	अफगानिस्तान	1
अथवा	खरीद	1
अथवा	तकनीक	1
अथवा	दीवार	1
अथवा	नहीं	1
अथवा	परियोजना	1
अथवा	वह	2
अथवा	विरोध	1
अथवा	संपत्ति	1
अथवा	हिंदू	1
अथॅरिटी	गठित	1
अथॉरिटी	ऑफ	1
अथॉरिटी	ने	1
अदम्य	साहस	1
अदा	कर	10
अदाकारा	करिश्मा	1
अदाकारा	है	1
अदालत	आ	1
अदालत	और	1
अदालत	का	21
अदालत	के	5
अदालत	केवल	1
अदालत	को	8
अदालत	कोई	1
अदालत	चुनाव	1
अदालत	जा	1
अदालत	द्वारा	3
अदालत	ने	59
अदालत	न्यायाधीश	1
अदालत	पंचायत	1
अदालत	में	37
अदालत	राज्यपाल	1
अदालत	व	1
अदालत	संज्ञान	1
अदालत	से	6
अदालत	सोमवार	1
अदालत	६	1
अदालती	कार्यवाही	1
अदालती	फैसला	1
अद्भुत	संगम	1
अधिक	आंकड़ा	1
अधिक	आकर्षक	1
अधिक	आतंकित	1
अधिक	आबादी	1
अधिक	उपयुक्त	1
अधिक	का	14
अधिक	कीमत	3
अधिक	कैदी	3
अधिक	कैश	1
अधिक	क्षेत्र	1
अधिक	खर्च	2
अधिक	खा	1
अधिक	घर	1
अधिक	जनरल	1
अधिक	जमा	2
अधिक	जानकारी	1
अधिक	टीम	1
अधिक	ठंड	1
अधिक	ठंडा	2
अधिक	तक	1
अधिक	तवज्जो	1
अधिक	था	1
अधिक	दमकलकर्मी	1
अधिक	दर	1
अधिक	दुकान	1
अधिक	दूरगामी	1
अधिक	ध्यान	1
अधिक	निर्भर	1
अधिक	पा	2
अधिक	पानी	1
अधिक	पुलिसकर्मी	1
अधिक	प्रशिक्षण	1
अधिक	प्रासंगिक	1
अधिक	फायदा	1
अधिक	बढ	1
अधिक	बना	1
अधिक	बार	1
अधिक	बिक्री	1
अधिक	ब्योरा	1
अधिक	मछली	1
अधिक	मजबूत	1
अधिक	महत्ता	1
अधिक	मानवीय	1
अधिक	मिल	1
अधिक	यातायात	1
अधिक	यात्रा	1
अधिक	यात्री	1
अधिक	युवा	1
अधिक	राजनीतिक	1
अधिक	राहत	1
अधिक	लगाव	1
अधिक	लागत	1
अधिक	लोकतांत्रिक	1
अधिक	लोकप्रिय	1
अधिक	लोग	6
अधिक	वरिष्ठ	1
अधिक	विस्फोटक	1
अधिक	वृद्घि	1
अधिक	वृद्धि	1
अधिक	व्यापक	1
अधिक	शिकायत	1
अधिक	शिक्षक	2
अधिक	शोध	1
अधिक	श्रेय	1
अधिक	संख्या	1
अधिक	संपत्ति	3
अधिक	संभावना	1
अधिक	संभावित	1
अधिक	समय	4
अधिक	सीट	1
अधिक	से	4
अधिक	सैनिक	1
